metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),2.2000000055,2.2000009050000005,2.1999981,2.20000271
metric_CPU utilization %,7.200428048499999,7.203295525000001,7.1813725,7.20334065
metric_CPU utilization% in kernel mode,0.025374956500000007,0.02734049000000029,0.0036892,0.41559865
metric_CPI,0.49021610400000004,0.6046082355,0.32308897,0.60485344
metric_kernel_CPI,1.2261400189999998,1.327002167,0.88201082,1.35832323
metric_IPC,2.2019718015,3.094912152,1.65329307,3.09512271
metric_locks retired per instr,0.00022400199999999997,0.0003826325,1.9e-07,0.00038344
metric_L1D MPI (includes data+rfo w/ prefetches),0.0181821175,0.031331008,6.3e-07,0.03138531
metric_L1D demand data read hits per instr,0.33228177999999997,0.35770244450000005,0.29430687,0.35772837
metric_L1-I code read misses (w/ prefetches) per instr,0.001647796,0.0028532419999999998,3.98e-06,0.00286145
metric_L2 demand data read hits per instr,0.005058850500000002,0.008493707,2.6e-07,0.00849631
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.0071035184999999985,0.0122188905,5.6e-07,0.01225101
metric_L2 demand data read MPI,0.0006715905,0.0011640939999999998,2e-07,0.00116436
metric_L2 demand code MPI,5.687250000000001e-05,9.809499999999999e-05,0.0,9.838e-05
metric_ITLB MPI,8.404999999999998e-07,1.0995000000000021e-06,4.7e-07,3.94e-06
metric_ITLB large page MPI,0.0,0.0,0.0,0.0
metric_DTLB load MPI,1.5999999999999998e-08,3e-08,0.0,3e-08
metric_DTLB 4KB page load MPI,1.55e-08,3e-08,0.0,3e-08
metric_DTLB 2MB large page load MPI,0.0,0.0,0.0,0.0
metric_DTLB 1GB large page load MPI,0.0,0.0,0.0,0.0
metric_DTLB store MPI,8.150000000000001e-08,1.5e-07,0.0,1.5e-07
metric_DTLB load miss latency (in core clks),392.16287525649994,729.522158617,0.0,730.07
metric_DTLB store miss latency (in core clks),35.535407141,47.61246171450002,0.0,71.9205298
metric_ITLB miss latency (in core clks),46.960053035499996,67.3127756685,19.79612743,68.16489771
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),47.045518505000004,61.2565458025,37.13250184,61.39973707
metric_% Uops delivered from legacy decode pipeline (MITE),41.0253302775,46.0980587965,33.74128647,46.10669005
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),18.756808944,20.167119024,16.54024489,20.1762714
metric_TMA_....ICache_Misses(%),0.23157517649999998,0.387241595,0.00210004,0.39214046
metric_TMA_....ITLB_Misses(%),0.05116032750000001,0.1900497290000003,0.0078659,0.59423101
metric_TMA_....Branch_Resteers(%),0.6357322084999999,1.027129062,0.03636683,1.0295022
metric_TMA_......Mispredicts_Resteers(%),0.5449159855000001,0.8901503795,0.01539017,0.89138955
metric_TMA_......Clears_Resteers(%),0.0314869595,0.048423585,0.00742865,0.04877385
metric_TMA_......Unknown_Branches_Resteers(%),0.059328008,0.08951313050000001,0.0132876,0.09012513
metric_TMA_....MITE(%),10.6831319455,14.081028165500001,8.32839552,14.09641029
metric_TMA_....DSB(%),2.7387279515000005,3.9391256545,1.93035698,3.94821572
metric_TMA_Bad_Speculation(%),2.5088627885,4.1297450215,0.09945129,4.13005038
metric_TMA_..Branch_Mispredicts(%),2.3729482639999997,3.9156238145,0.06631637,3.91822994
metric_TMA_..Machine_Clears(%),0.13591452649999997,0.21278326150000001,0.01106118,0.2142423
metric_TMA_Backend_Bound(%),17.134903792,24.2501246235,5.71433162,24.27357753
metric_TMA_..Memory_Bound(%),5.3750768265,8.4602330945,0.81390728,8.67380952
metric_TMA_....L1_Bound(%),6.046509561,7.860695440500001,3.32044003,8.1908423
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.0439972145,0.07251590599999999,0.00059018,0.07259677
metric_TMA_....L2_Bound(%),0.540474335,0.9090453915,0.00019119,0.91305708
metric_TMA_....L3_Bound(%),2.875423166,5.018678995,0.00226109,5.08460434
metric_TMA_....MEM_Bound(%),0.021045936,0.035382597,0.00060592,0.03695555
metric_TMA_......MEM_Bandwidth(%),3.977e-06,3.105800000000001e-05,0.0,4.945e-05
metric_TMA_......MEM_Latency(%),0.0347845285,0.058192475,0.00072851,0.05834666
metric_TMA_....Store_Bound(%),1.7318943130000002,2.914507881,0.0,2.94070434
metric_TMA_..Core_Bound(%),11.759826964000002,15.6376266965,4.90042434,15.8245853
metric_TMA_....Ports_Utilization(%),24.712877657499995,25.449429028,23.37724553,26.37362129
metric_TMA_......Ports_Utilized_3m(%),54.963628985499994,69.04922812550001,45.28796386,69.19055118
metric_TMA_Retiring(%),61.6022373625,76.56400958649999,51.49093502,76.61088195
metric_TMA_..Light_Operations(%),50.8623003525,69.1062948305,36.04539056,71.89434667
metric_TMA_....FP_Arith(%),0.20215254649999997,0.22167428500000003,0.17485139,0.22517038
metric_TMA_......FP_Scalar(%),0.055354581500000014,0.13098661050000002,0.00262805,0.13407165
metric_TMA_......FP_Vector(%),0.027424024,0.0652555875,0.00113014,0.06683634
metric_TMA_..Heavy_Operations(%),10.739937011,12.986479968000003,4.56381808,15.78375208
