"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",170286924,170286449,475,0.000,2937030.000,2936996.500,12499999680.000,12499857104.000,87186661888,1503759360.000,1503742208.000,12030074880.000,12029937664.000,12030074.880,12029937.664,12030.075,12029.938,128950,72742,481045,"00:00:00.101","00:00:58.080"
"Traffic Item 2",170286924,170286448,476,0.000,2937030.000,2936996.000,12499999680.000,12499854976.000,87186661376,1503759360.000,1503741952.000,12030074880.000,12029935616.000,12030074.880,12029935.616,12030.075,12029.936,129870,74155,482712,"00:00:00.101","00:00:58.080"
"Traffic Item 3",170286924,170286443,481,0.000,2937030.000,2936993.500,12499999680.000,12499844336.000,87186658816,1503759360.000,1503740672.000,12030074880.000,12029925376.000,12030074.880,12029925.376,12030.075,12029.925,130441,73565,482810,"00:00:00.101","00:00:58.080"
"Traffic Item 4",170286924,170286444,480,0.000,2937030.000,2936993.000,12499999680.000,12499842208.000,87186659328,1503759360.000,1503740416.000,12030074880.000,12029923328.000,12030074.880,12029923.328,12030.075,12029.923,130754,74050,483735,"00:00:00.101","00:00:58.080"
