"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:01",42571731,42571612,119,0.000,734257.500,734236.500,3124999920.000,3124910544.000,21796665344,375939840.000,375929088.000,3007518720.000,3007432704.000,3007518.720,3007432.704,3007.519,3007.433,128807,74007,210385,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",42571731,42571569,162,0.000,734257.500,734246.500,3124999920.000,3124953104.000,21796643328,375939840.000,375934208.000,3007518720.000,3007473664.000,3007518.720,3007473.664,3007.519,3007.474,129185,72742,481045,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",42571731,42571621,110,0.000,734257.500,734244.000,3124999920.000,3124942464.000,21796669952,375939840.000,375932928.000,3007518720.000,3007463424.000,3007518.720,3007463.424,3007.519,3007.463,130101,75040,211527,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",42571731,42571647,84,0.000,734257.500,734269.500,3124999920.000,3125050992.000,21796683264,375939840.000,375945984.000,3007518720.000,3007567872.000,3007518.720,3007567.872,3007.519,3007.568,127706,75307,214635,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:01",42571731,42571612,119,0.000,734257.500,734236.500,3124999920.000,3124910544.000,21796665344,375939840.000,375929088.000,3007518720.000,3007432704.000,3007518.720,3007432.704,3007.519,3007.433,129511,74615,210642,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",42571731,42571570,161,0.000,734257.500,734246.500,3124999920.000,3124953104.000,21796643840,375939840.000,375934208.000,3007518720.000,3007473664.000,3007518.720,3007473.664,3007.519,3007.474,130544,74155,482712,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",42571731,42571620,111,0.000,734257.500,734244.000,3124999920.000,3124942464.000,21796669440,375939840.000,375932928.000,3007518720.000,3007463424.000,3007518.720,3007463.424,3007.519,3007.463,131442,76395,214327,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",42571731,42571646,85,0.000,734257.500,734269.000,3124999920.000,3125048864.000,21796682752,375939840.000,375945728.000,3007518720.000,3007565824.000,3007518.720,3007565.824,3007.519,3007.566,127982,75537,215227,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:01",42571731,42571613,118,0.000,734257.500,734236.500,3124999920.000,3124910544.000,21796665856,375939840.000,375929088.000,3007518720.000,3007432704.000,3007518.720,3007432.704,3007.519,3007.433,129272,73565,209692,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",42571731,42571570,161,0.000,734257.500,734246.500,3124999920.000,3124953104.000,21796643840,375939840.000,375934208.000,3007518720.000,3007473664.000,3007518.720,3007473.664,3007.519,3007.474,131152,74252,482810,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:05",42571731,42571620,111,0.000,734257.500,734244.000,3124999920.000,3124942464.000,21796669440,375939840.000,375932928.000,3007518720.000,3007463424.000,3007518.720,3007463.424,3007.519,3007.463,131809,76635,214530,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:07",42571731,42571640,91,0.000,734257.500,734266.500,3124999920.000,3125038224.000,21796679680,375939840.000,375944448.000,3007518720.000,3007555584.000,3007518.720,3007555.584,3007.519,3007.556,129532,76495,216262,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:01",42571731,42571613,118,0.000,734257.500,734236.500,3124999920.000,3124910544.000,21796665856,375939840.000,375929088.000,3007518720.000,3007432704.000,3007518.720,3007432.704,3007.519,3007.433,130051,74050,209867,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:03",42571731,42571570,161,0.000,734257.500,734246.500,3124999920.000,3124953104.000,21796643840,375939840.000,375934208.000,3007518720.000,3007473664.000,3007518.720,3007473.664,3007.519,3007.474,131927,74922,483735,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:05",42571731,42571621,110,0.000,734257.500,734244.000,3124999920.000,3124942464.000,21796669952,375939840.000,375932928.000,3007518720.000,3007463424.000,3007518.720,3007463.424,3007.519,3007.463,131934,75322,212097,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:07",42571731,42571640,91,0.000,734257.500,734266.000,3124999920.000,3125036096.000,21796679680,375939840.000,375944192.000,3007518720.000,3007553536.000,3007518.720,3007553.536,3007.519,3007.554,129104,75932,217480,"00:00:00.101","00:00:58.080"
