metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),2.19999995125,2.200000484,2.19999829,2.20000131
metric_CPU utilization %,3.6313605307812495,3.6327904035,3.62213064,3.63308332
metric_CPU utilization% in kernel mode,0.013110368437499999,0.053372491499999675,0.00197871,0.45436364
metric_CPI,0.44103624984375,0.569647055,0.33500372,0.57413037
metric_kernel_CPI,1.3294674503125,1.6419422659999998,0.94873723,1.85497758
metric_IPC,2.39805795921875,2.983625119,1.74176467,2.98504149
metric_locks retired per instr,0.00013333859375,0.0007290684999999989,1.9e-07,0.00139944
metric_L1D MPI (includes data+rfo w/ prefetches),0.02110857515625,0.049369661499999995,3.6e-07,0.04944222
metric_L1D demand data read hits per instr,0.31054975171875,0.32433918199999995,0.3003059,0.32448391
metric_L1-I code read misses (w/ prefetches) per instr,0.0005477057812499999,0.0015365999999999997,3.14e-06,0.00157308
metric_L2 demand data read hits per instr,0.0035087403125,0.0077070935,1.3e-07,0.00771337
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.0100898071875,0.0235090125,4.6e-07,0.02367548
metric_L2 demand data read MPI,0.0019519068750000002,0.0043811575,2e-07,0.00447808
metric_L2 demand code MPI,1.671984375e-05,5.284149999999999e-05,0.0,5.374e-05
metric_ITLB MPI,1.2643281250000002e-05,0.0001042374999999998,2.1e-07,0.00020062
metric_ITLB large page MPI,1.5625e-10,0.0,0.0,1e-08
metric_DTLB load MPI,1.734375e-08,6.699999999999989e-08,0.0,8e-08
metric_DTLB 4KB page load MPI,1.6093749999999998e-08,7.399999999999978e-08,0.0,1e-07
metric_DTLB 2MB large page load MPI,6.25e-10,0.0,0.0,3e-08
metric_DTLB 1GB large page load MPI,1.5625e-10,0.0,0.0,1e-08
metric_DTLB store MPI,6.5625e-09,4e-08,0.0,5e-08
metric_DTLB load miss latency (in core clks),360.10928843359375,889.6377762209996,0.0,1217.12131148
metric_DTLB store miss latency (in core clks),96.3270580465625,330.4237499999998,0.0,658.9
metric_ITLB miss latency (in core clks),33.65589201546875,54.305205476,19.54950469,75.00265028
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),67.07630186734376,73.4360768055,55.74700629,74.11064839
metric_% Uops delivered from legacy decode pipeline (MITE),30.5446938515625,41.821706905999996,22.39632301,42.64300001
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),6.2198381825,10.0402726485,3.71605076,12.42072867
metric_TMA_....ICache_Misses(%),0.10884113249999999,0.31156565199999997,0.0019566,0.32082662
metric_TMA_....ITLB_Misses(%),0.048510864531249996,0.21343501149999872,0.00529726,0.9806278
metric_TMA_....Branch_Resteers(%),0.21845418625000002,0.6406083465,0.0387351,0.93017683
metric_TMA_......Mispredicts_Resteers(%),0.12565688062500002,0.465959168,0.01562912,0.50555147
metric_TMA_......Clears_Resteers(%),0.05498334796875,0.15060527299999998,0.01007402,0.16166351
metric_TMA_......Unknown_Branches_Resteers(%),0.037837480937499994,0.10085739299999975,0.00292034,0.32925695
metric_TMA_....MITE(%),7.6797655590625,9.795937464,6.39305346,10.38560382
metric_TMA_....DSB(%),3.71615720515625,4.647742309,2.51628725,4.67367146
metric_TMA_Bad_Speculation(%),0.5849920021875,1.6583565835,0.11828263,1.92960498
metric_TMA_..Branch_Mispredicts(%),0.38106798312499995,1.2645958065,0.07221423,1.61597689
metric_TMA_..Machine_Clears(%),0.20392401890625,0.423799783,0.00378114,0.4405774
metric_TMA_Backend_Bound(%),33.57261037640625,52.602356864,16.18950635,52.66992516
metric_TMA_..Memory_Bound(%),12.05599137484375,26.023597199999998,1.07462732,26.0569988
metric_TMA_....L1_Bound(%),5.43270863421875,9.8714649465,1.46724661,11.2098985
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.07012688734375,0.2647919169999999,2e-06,1.52376981
metric_TMA_....L2_Bound(%),0.3439810984375,0.7027806839999999,0.00015301,0.71200599
metric_TMA_....L3_Bound(%),4.1029706274999995,8.9673752315,0.0029932,9.14698677
metric_TMA_....MEM_Bound(%),0.20609373921875002,0.47699240949999994,0.00116986,0.50087404
metric_TMA_......MEM_Bandwidth(%),0.002036024375,0.0076224805,0.0,0.00945731
metric_TMA_......MEM_Latency(%),0.28950106171875,0.700980931,0.0013753,0.7170633
metric_TMA_....Store_Bound(%),3.691540550625,8.6319830895,0.0,8.71164913
metric_TMA_..Core_Bound(%),21.516619001875,27.287507256,14.45120884,28.20220451
metric_TMA_....Ports_Utilization(%),23.149686687812498,24.8382475485,20.1480165,26.03209039
metric_TMA_......Ports_Utilized_3m(%),54.85983056296875,68.724686061,38.55213418,68.93983205
metric_TMA_Retiring(%),59.624137600625005,74.74393466000001,43.02951192,74.76857556
metric_TMA_..Light_Operations(%),55.3747066475,69.0685796315,39.4947697,70.15886751
metric_TMA_....FP_Arith(%),0.11013020984375,0.21016247349999997,0.00238195,0.26478401
metric_TMA_......FP_Scalar(%),0.0738373490625,0.140803468,0.00164957,0.17666862
metric_TMA_......FP_Vector(%),0.03623284953125,0.06842258899999998,0.00065937,0.0880719
metric_TMA_..Heavy_Operations(%),4.24943095234375,6.136692225,1.98192737,7.70168216
