Link 3 is disabled
Link 3 is disabled
Time elapsed: 1004 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6027308395.00,3010157690.00,2207448936.00,517.00,1706.00,0.00,0.00,
38,2.00,6022236512.00,3010155713.00,2207447528.00,613.00,1892.00,0.00,0.00,
39,2.00,6024973087.00,3010160131.00,2207450608.00,608.00,2218.00,0.00,0.00,
40,2.01,6052336867.00,3010146180.00,2207440576.00,551.00,2131.00,0.00,0.00,
51,2.34,7048442747.00,3010140571.00,2207436440.00,523.00,1980.00,0.00,0.00,
52,2.35,7058927029.00,3010140273.00,2207436176.00,772.00,1994.00,0.00,0.00,
53,2.34,7056100508.00,3010136700.00,2207433536.00,524.00,1901.00,0.00,0.00,
54,2.35,7062569116.00,3010144652.00,2207439432.00,813.00,1648.00,0.00,0.00,
*,0.32,84752585531.00,261685750876.00,247236845064.00,177352.00,641210.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001107134.00,3000616156.00,2200451880.00,570.00,1572.00,0.00,0.00,
38,2.00,6007757823.00,3000622453.00,2200456456.00,674.00,1742.00,0.00,0.00,
39,2.00,6009129208.00,3000616309.00,2200451968.00,619.00,1938.00,0.00,0.00,
40,2.01,6028551521.00,3000621389.00,2200455664.00,597.00,1897.00,0.00,0.00,
51,2.35,7037771483.00,3000643936.00,2200472208.00,408.00,1931.00,0.00,0.00,
52,2.34,7032984690.00,3000642733.00,2200471328.00,410.00,1734.00,0.00,0.00,
53,2.35,7039748476.00,3000641330.00,2200470360.00,527.00,1696.00,0.00,0.00,
54,2.35,7036714907.00,3000641432.00,2200470360.00,501.00,1691.00,0.00,0.00,
*,0.32,84441243153.00,260852395153.00,246449474744.00,69054.00,151414.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006048671.00,2999486234.00,2199623184.00,710.00,1550.00,0.00,0.00,
38,2.00,6006434218.00,2999483724.00,2199621424.00,679.00,1781.00,0.00,0.00,
39,2.00,6000171905.00,2999488739.00,2199625120.00,564.00,1806.00,0.00,0.00,
