"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14751,0,59020,"",0,91974,49070,153910,"00:00:00.098","00:00:50.098"
"Traffic Item 2",84559638,84559501,137,0.000,1409774.500,1409764.500,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,7176,0,49052,5499,82876044,91838,37505,173722,"00:00:00.098","00:01:00.079"
"Traffic Item 3",84559638,84559502,136,0.000,1409774.500,1409765.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,5912,0,49460,5441,82889784,92058,37597,173805,"00:00:00.098","00:01:00.079"
"Traffic Item 4",84559638,84559502,136,0.000,1409774.500,1409764.500,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,3165,0,47897,794,82890053,92189,37682,174190,"00:00:00.098","00:01:00.079"
