"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14317,0,91147,"",0,89822,65527,171345,"00:00:00.100","00:00:50.100"
"Traffic Item 2",84557912,84557777,135,0.000,1409774.500,1409776.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,7190,0,48407,5322,82887709,90484,56170,174740,"00:00:00.100","00:01:00.080"
"Traffic Item 3",84557912,84557777,135,0.000,1409774.500,1409776.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,5938,0,48887,5257,82903020,90706,56512,174825,"00:00:00.100","00:01:00.080"
"Traffic Item 4",84557912,84557777,135,0.000,1409774.500,1409776.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,3160,0,48052,769,82900689,90835,48827,175205,"00:00:00.100","00:01:00.080"
