Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6050690869.00,3008717491.00,2206392848.00,666.00,1806.00,0.00,0.00,
38,2.00,6019647444.00,3008710879.00,2206387920.00,487.00,1970.00,0.00,0.00,
39,2.00,6031244891.00,3008716681.00,2206392232.00,640.00,2172.00,0.00,0.00,
40,2.00,6021234993.00,3008714474.00,2206390648.00,684.00,2242.00,0.00,0.00,
51,2.35,7068149665.00,3008720095.00,2206394696.00,762.00,1974.00,0.00,0.00,
52,2.34,7052342284.00,3008718315.00,2206393376.00,678.00,2145.00,0.00,0.00,
53,2.35,7059343909.00,3008726831.00,2206399624.00,421.00,2074.00,0.00,0.00,
54,2.34,7052771748.00,3008728144.00,2206400680.00,667.00,1901.00,0.00,0.00,
*,0.32,84745848022.00,261555566185.00,247113960104.00,183866.00,651597.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6029064794.00,2999767462.00,2199829456.00,448.00,1659.00,0.00,0.00,
38,2.00,6012504111.00,2999766918.00,2199829104.00,369.00,1805.00,0.00,0.00,
39,2.00,6001536802.00,2999765615.00,2199828136.00,496.00,1875.00,0.00,0.00,
40,2.00,6003830596.00,2999774851.00,2199834824.00,378.00,1897.00,0.00,0.00,
51,2.35,7040721695.00,2999766274.00,2199828576.00,317.00,1701.00,0.00,0.00,
52,2.34,7034174734.00,2999765608.00,2199828136.00,559.00,2186.00,0.00,0.00,
53,2.35,7039557641.00,2999760230.00,2199824176.00,453.00,1835.00,0.00,0.00,
54,2.34,7031730375.00,2999755301.00,2199820568.00,901.00,1695.00,0.00,0.00,
*,0.32,84422601505.00,260778538994.00,246379763872.00,71432.00,151225.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6035939463.00,2999896021.00,2199923792.00,585.00,1571.00,0.00,0.00,
38,2.00,6004798506.00,2999897840.00,2199925112.00,635.00,1673.00,0.00,0.00,
39,2.00,6004161259.00,2999898587.00,2199925640.00,456.00,1667.00,0.00,0.00,
40,2.00,5999652943.00,2999894041.00,2199922296.00,593.00,1733.00,0.00,0.00,
51,2.35,7038176189.00,2999888278.00,2199918072.00,304.00,1658.00,0.00,0.00,
52,2.34,7030605252.00,2999890450.00,2199919656.00,565.00,1959.00,0.00,0.00,
53,2.35,7036926671.00,2999884404.00,2199915256.00,673.00,1797.00,0.00,0.00,
54,2.34,7033684439.00,2999900436.00,2199926960.00,450.00,1517.00,0.00,0.00,
*,0.32,84417310172.00,260792998938.00,246393252336.00,62261.00,145467.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6025974843.00,3000168606.00,2200123552.00,488.00,1689.00,0.00,0.00,
38,2.00,5999810655.00,3000168154.00,2200123288.00,416.00,1998.00,0.00,0.00,
39,2.00,6015202893.00,3000176671.00,2200129536.00,522.00,1665.00,0.00,0.00,
40,2.00,6001910391.00,3000173062.00,2200126896.00,649.00,1854.00,0.00,0.00,
51,2.35,7039206014.00,3000171131.00,2200125488.00,589.00,1704.00,0.00,0.00,
52,2.35,7036278595.00,3000171871.00,2200126016.00,439.00,2160.00,0.00,0.00,
53,2.34,7034926435.00,3000187832.00,2200137720.00,477.00,1871.00,0.00,0.00,
54,2.34,7032410214.00,3000171707.00,2200125928.00,414.00,1623.00,0.00,0.00,
*,0.32,84450938185.00,260814015571.00,246413330856.00,109487.00,403493.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6030208022.00,2999832157.00,2199876976.00,540.00,1564.00,0.00,0.00,
38,2.00,6005731944.00,2999827331.00,2199873456.00,418.00,1759.00,0.00,0.00,
39,2.01,6014806560.00,2999820371.00,2199868264.00,585.00,1799.00,0.00,0.00,
40,2.00,6000478237.00,2999820100.00,2199868176.00,401.00,1770.00,0.00,0.00,
51,2.35,7042375559.00,2999841358.00,2199883752.00,347.00,1666.00,0.00,0.00,
52,2.34,7034258155.00,2999838997.00,2199881992.00,529.00,2010.00,0.00,0.00,
53,2.35,7040613834.00,2999817484.00,2199866152.00,461.00,1858.00,0.00,0.00,
54,2.34,7030594317.00,2999825472.00,2199871960.00,624.00,1554.00,0.00,0.00,
*,0.32,84431971866.00,260786826305.00,246387519312.00,61811.00,151186.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6029712187.00,3000212604.00,2200155848.00,634.00,1613.00,0.00,0.00,
38,2.00,6008598412.00,3000228185.00,2200167288.00,598.00,1703.00,0.00,0.00,
39,2.00,6012003977.00,3000228913.00,2200167816.00,333.00,1809.00,0.00,0.00,
40,2.00,6007595153.00,3000226830.00,2200166320.00,367.00,1764.00,0.00,0.00,
51,2.35,7040751345.00,3000209602.00,2200153648.00,356.00,1652.00,0.00,0.00,
52,2.34,7031395844.00,3000223334.00,2200163768.00,385.00,1814.00,0.00,0.00,
53,2.34,7031832492.00,3000235143.00,2200172480.00,440.00,1849.00,0.00,0.00,
54,2.34,7034976124.00,3000230094.00,2200168784.00,528.00,1595.00,0.00,0.00,
*,0.32,84439686263.00,260817857564.00,246416917472.00,70484.00,148014.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6033694642.00,2999880727.00,2199912528.00,631.00,1670.00,0.00,0.00,
38,2.00,6007699465.00,2999877163.00,2199909888.00,606.00,1753.00,0.00,0.00,
39,2.00,6004281331.00,2999877986.00,2199910592.00,658.00,1562.00,0.00,0.00,
40,2.00,6003032669.00,2999886500.00,2199916752.00,601.00,1822.00,0.00,0.00,
51,2.35,7043140516.00,2999909758.00,2199933824.00,482.00,2395.00,0.00,0.00,
52,2.34,7034181799.00,2999896543.00,2199924056.00,353.00,2122.00,0.00,0.00,
53,2.34,7033557098.00,2999898331.00,2199925376.00,416.00,1796.00,0.00,0.00,
54,2.35,7036275470.00,2999893111.00,2199921592.00,531.00,1613.00,0.00,0.00,
*,0.32,84430010169.00,260791466568.00,246391926528.00,59043.00,147481.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6032869386.00,3000094111.00,2200069080.00,427.00,1570.00,0.00,0.00,
38,2.00,6001951056.00,3000087165.00,2200063976.00,537.00,1706.00,0.00,0.00,
39,2.00,6009939146.00,3000084418.00,2200061864.00,594.00,1679.00,0.00,0.00,
40,2.00,6003928971.00,3000079085.00,2200057992.00,447.00,1727.00,0.00,0.00,
51,2.35,7036639987.00,3000065884.00,2200048312.00,432.00,1618.00,0.00,0.00,
52,2.34,7026757264.00,3000067433.00,2200049456.00,410.00,1996.00,0.00,0.00,
