metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),2.999999912,3.000001515,2.99999751,3.00000161
metric_CPU utilization %,7.171206282999999,7.1721695465,7.16579638,7.17230514
metric_CPU utilization% in kernel mode,0.007052064499999999,0.007374670000000021,0.00505144,0.03499839
metric_CPI,0.691872977,0.7159735825,0.65680729,0.71822057
metric_kernel_CPI,1.6906182610000002,1.8951765199999997,1.13398567,1.89554854
metric_IPC,1.447646864,1.5224328575000001,1.39232994,1.5225166
metric_locks retired per instr,6.063000000000001e-06,2.1866000000000014e-05,2.8e-07,4.345e-05
metric_L1D MPI (includes data+rfo w/ prefetches),0.0028396520000000002,0.004768972,3.67e-06,0.00490961
metric_L1D demand data read hits per instr,0.2936099470000001,0.294602972,0.29212311,0.29460434
metric_L1-I code read misses (w/ prefetches) per instr,0.0009240170000000003,0.0015510645,7.45e-06,0.0016167
metric_L2 demand data read hits per instr,0.0013169015,0.002207371,2.31e-06,0.00231398
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.0007944925,0.0013316835,5.1e-07,0.00133631
metric_L2 demand data read MPI,0.00021485799999999998,0.00036117399999999997,2.5e-07,0.00036239
metric_L2 demand code MPI,1.1164e-05,1.9012e-05,0.0,1.905e-05
metric_ITLB MPI,9.1325e-06,5.0614500000000015e-05,4.3e-07,6.609e-05
metric_ITLB large page MPI,0.0,0.0,0.0,0.0
metric_DTLB load MPI,2.4500000000000004e-08,4.7000000000000097e-08,0.0,1.8e-07
metric_DTLB 4KB page load MPI,1.9000000000000005e-08,5.300000000000004e-08,0.0,1.1e-07
metric_DTLB 2MB large page load MPI,2e-09,1.1000000000000014e-08,0.0,3e-08
metric_DTLB 1GB large page load MPI,6.5e-09,3.250000000000003e-08,0.0,8e-08
metric_DTLB store MPI,4e-09,1e-08,0.0,1e-08
metric_DTLB load miss latency (in core clks),759.568314708,3132.4100000000003,37.90280397,3701.65
metric_DTLB store miss latency (in core clks),93.4945909435,294.70750000000004,0.0,322.4
metric_ITLB miss latency (in core clks),27.74499076,33.686442657499995,19.89221809,35.33770734
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),50.026726015,56.423650285,45.37322696,56.43964648
metric_% Uops delivered from legacy decode pipeline (MITE),42.9033072085,45.96976682,38.60021409,46.21047668
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),24.4613537455,24.948152288000003,24.31833874,25.703483
metric_TMA_....ICache_Misses(%),0.077806023,0.13208052650000002,0.00138736,0.13523769
metric_TMA_....ITLB_Misses(%),0.136971921,0.3260037605,0.00463428,0.35121544
metric_TMA_....Branch_Resteers(%),0.263616789,0.4219770955,0.02383135,0.4385946
metric_TMA_......Mispredicts_Resteers(%),0.137356015,0.215312905,0.01278507,0.22799227
metric_TMA_......Clears_Resteers(%),0.0075847350000000004,0.0119385775,0.00187677,0.01248782
metric_TMA_......Unknown_Branches_Resteers(%),0.1186855475,0.19827662950000002,0.00902122,0.20149826
metric_TMA_....MITE(%),15.0535686295,15.123240213999999,15.0339635,15.15414455
metric_TMA_....DSB(%),3.5629045595,4.0589815015,3.19561585,4.05960986
metric_TMA_Bad_Speculation(%),0.30864059850000003,0.4747443685,0.02059747,0.52841934
metric_TMA_..Branch_Mispredicts(%),0.2910575475,0.4501641565000001,0.01784377,0.50097921
metric_TMA_..Machine_Clears(%),0.0175830515,0.02803186800000001,0.00066042,0.03927489
metric_TMA_Backend_Bound(%),0.9367946325000001,1.8251889655000002,-1.37321512,1.93684219
metric_TMA_..Memory_Bound(%),0.262075797,0.5094269485,-0.34843804,0.55012606
metric_TMA_....L1_Bound(%),17.616413808999997,18.4878663205,16.94644918,18.48917068
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.0001323355,0.0004899635000000003,0.0,0.0009637
metric_TMA_....L2_Bound(%),0.43046838500000006,0.7250812700000001,0.00100614,0.74480536
metric_TMA_....L3_Bound(%),0.40967541250000006,0.68848661,0.0017151,0.69829992
metric_TMA_....MEM_Bound(%),0.43493289700000004,0.787568563,0.00080704,0.86994635
metric_TMA_......MEM_Bandwidth(%),8.48255e-05,0.0002678355000000001,0.0,0.00036826
metric_TMA_......MEM_Latency(%),0.4711817845,0.8831901335000001,0.00064853,0.94739291
metric_TMA_....Store_Bound(%),0.352096747,0.6015973015,3.052e-05,0.60745066
metric_TMA_..Core_Bound(%),0.674718833,1.315762017,-1.02477708,1.38671613
metric_TMA_....Ports_Utilization(%),51.70100172250001,53.1201716035,50.04706274,53.12636567
metric_TMA_......Ports_Utilized_3m(%),67.41450642550001,68.862233751,65.39492883,68.87759546
metric_TMA_Retiring(%),74.293211023,75.626398246,73.1609087,75.6271348
metric_TMA_..Light_Operations(%),64.760114988,67.88655681899999,62.70586834,67.88902224
metric_TMA_....FP_Arith(%),0.22602173399999997,0.243541083,0.20105722,0.24386205
metric_TMA_......FP_Scalar(%),0.11915889449999999,0.1358509855,0.10678272,0.13612317
metric_TMA_......FP_Vector(%),0.059295100999999996,0.06766652299999999,0.05314025,0.06780205
metric_TMA_..Heavy_Operations(%),9.533096034500002,10.481899163,7.73733724,10.53154166
