"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",176161801,78206377,97955424,55.605,2937030.000,1297732.500,12499999680.000,5523149520.000,40041665024,1503759360.000,664439040.000,12030074880.000,5315512320.000,12030074.880,5315512.320,12030.075,5315.512,15130243,136217,26511162,"00:00:00.100","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",176161801,75743116,100418685,57.004,2937030.000,1259000.500,12499999680.000,5358306128.000,38780475392,1503759360.000,644608256.000,12030074880.000,5156866048.000,12030074.880,5156866.048,12030.075,5156.866,15558022,123870,27772327,"00:00:00.100","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",176161801,78203918,97957883,55.607,2937030.000,1297690.500,12499999680.000,5522970768.000,40040406016,1503759360.000,664417536.000,12030074880.000,5315340288.000,12030074.880,5315340.288,12030.075,5315.340,15128002,137115,26511360,"00:00:00.100","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",176161801,75741273,100420528,57.005,2937030.000,1258989.000,12499999680.000,5358257184.000,38779531776,1503759360.000,644602368.000,12030074880.000,5156818944.000,12030074.880,5156818.944,12030.075,5156.819,15556350,124170,27802250,"00:00:00.100","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",176161802,78201532,97960270,55.608,2937030.000,1297619.500,12499999680.000,5522668592.000,40039184384,1503759360.000,664381184.000,12030074880.000,5315049472.000,12030074.880,5315049.472,12030.075,5315.049,15125537,138080,26479877,"00:00:00.100","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:05",176161801,75740032,100421769,57.005,2937030.000,1258912.000,12499999680.000,5357929472.000,38778896384,1503759360.000,644562944.000,12030074880.000,5156503552.000,12030074.880,5156503.552,12030.075,5156.504,15554503,124437,27762902,"00:00:00.100","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:03",176161802,78198816,97962986,55.610,2937030.500,1297618.000,12500001808.000,5522662208.000,40037793792,1503759616.000,664380416.000,12030076928.000,5315043328.000,12030076.928,5315043.328,12030.077,5315.043,15123967,139400,26482302,"00:00:00.100","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:05",176161802,75736039,100425763,57.008,2937030.500,1258840.500,12500001808.000,5357625168.000,38776851968,1503759616.000,644526336.000,12030076928.000,5156210688.000,12030076.928,5156210.688,12030.077,5156.211,15552273,125445,27766627,"00:00:00.100","00:01:00.079"
