"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",352296056,153826735,198469321,56.336,5874060.000,2591341.000,24999999360.000,11028747296.000,78759288320,3007518720.000,1326766592.000,24060149760.000,10614132736.000,24060149.760,10614132.736,24060.150,10614.133,15348631,117917,27697250,"00:00:00.105","00:01:00.080"
"Traffic Item 2",352296056,153820781,198475275,56.338,5874060.000,2591269.000,24999999360.000,11028440864.000,78756239872,3007518720.000,1326729728.000,24060149760.000,10613837824.000,24060149.760,10613837.824,24060.150,10613.838,15346738,118547,27700497,"00:00:00.105","00:01:00.080"
"Traffic Item 3",352296057,153817072,198478985,56.339,5874060.000,2591233.000,24999999360.000,11028287648.000,78754340864,3007518720.000,1326711296.000,24060149760.000,10613690368.000,24060149.760,10613690.368,24060.150,10613.690,15344526,119100,27702515,"00:00:00.105","00:01:00.080"
"Traffic Item 4",352296057,153810407,198485650,56.341,5874060.500,2590964.500,25000001488.000,11027144912.000,78750928384,3007518976.000,1326573824.000,24060151808.000,10612590592.000,24060151.808,10612590.592,24060.152,10612.591,15342647,119360,27634585,"00:00:00.105","00:01:00.080"
