"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",352323602,153949493,198374109,56.305,5874060.000,2556733.000,24999999360.000,10881455648.000,78822140416,3007518720.000,1309047296.000,24060149760.000,10472378368.000,24060149.760,10472378.368,24060.150,10472.378,15340710,123870,27772327,"00:00:00.100","00:01:00.079"
"Traffic Item 2",352323602,153945191,198378411,56.306,5874060.000,2556679.500,24999999360.000,10881227952.000,78819937792,3007518720.000,1309019904.000,24060149760.000,10472159232.000,24060149.760,10472159.232,24060.150,10472.159,15338750,124170,27802250,"00:00:00.100","00:01:00.079"
"Traffic Item 3",352323603,153941564,198382039,56.307,5874060.000,2556531.500,24999999360.000,10880598064.000,78818080768,3007518720.000,1308944128.000,24060149760.000,10471553024.000,24060149.760,10471553.024,24060.150,10471.553,15336591,124437,27762902,"00:00:00.100","00:01:00.079"
"Traffic Item 4",352323604,153934855,198388749,56.309,5874061.000,2556458.500,25000003616.000,10880287376.000,78814645760,3007519232.000,1308906752.000,24060153856.000,10471254016.000,24060153.856,10471254.016,24060.154,10471.254,15334694,125445,27766627,"00:00:00.100","00:01:00.079"
