"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",352333482,193210042,159123440,45.163,5874060.500,3165251.000,25000001488.000,13471308256.000,98923541504,3007518976.000,1620608512.000,24060151808.000,12964868096.000,24060151.808,12964868.096,24060.152,12964.868,19976731,127940,34370567,"00:00:00.090","00:01:00.071"
"Traffic Item 2",352333482,193205313,159128169,45.164,5874060.000,3165159.000,24999999360.000,13470916704.000,98921120256,3007518720.000,1620561408.000,24060149760.000,12964491264.000,24060149.760,12964491.264,24060.150,12964.491,19971982,128417,34375505,"00:00:00.090","00:01:00.071"
"Traffic Item 3",352333482,193199947,159133535,45.166,5874060.500,3165092.000,25000001488.000,13470631552.000,98918372864,3007518976.000,1620527104.000,24060151808.000,12964216832.000,24060151.808,12964216.832,24060.152,12964.217,19968387,128545,34378772,"00:00:00.090","00:01:00.071"
"Traffic Item 4",352333482,193196081,159137401,45.167,5874060.000,3165059.500,24999999360.000,13470493232.000,98916393472,3007518720.000,1620510464.000,24060149760.000,12964083712.000,24060149.760,12964083.712,24060.150,12964.084,19963861,129012,34323975,"00:00:00.090","00:01:00.071"
