"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",117444494,64540612,52903882,45.046,1958020.500,1069212.000,8333335248.000,4550566272.000,33044793344,1002506496.000,547436544.000,8020051968.000,4379492352.000,8020051.968,4379492.352,8020.052,4379.492,19886642,158290,33973595,"00:00:00.090","00:01:00.071"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",117444494,64540593,52903901,45.046,1958020.000,1041603.000,8333333120.000,4433062368.000,33044783616,1002506240.000,533300736.000,8020049920.000,4266405888.000,8020049.920,4266405.888,8020.050,4266.406,19830848,127940,34370567,"00:00:00.090","00:01:00.071"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",117444494,64128837,53315657,45.396,1958020.000,1054436.000,8333333120.000,4487679616.000,32833964544,1002506240.000,539871232.000,8020049920.000,4318969856.000,8020049.920,4318969.856,8020.050,4318.970,20214219,174062,34027225,"00:00:00.090","00:01:00.071"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",117444494,64538696,52905798,45.047,1958020.000,1069169.500,8333333120.000,4550385392.000,33043812352,1002506240.000,547414784.000,8020049920.000,4379318272.000,8020049.920,4379318.272,8020.050,4379.318,19881042,159012,33977997,"00:00:00.090","00:01:00.071"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",117444494,64539480,52905014,45.047,1958020.000,1041617.000,8333333120.000,4433121952.000,33044213760,1002506240.000,533307904.000,8020049920.000,4266463232.000,8020049.920,4266463.232,8020.050,4266.463,19825647,128417,34375505,"00:00:00.090","00:01:00.071"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",117444494,64127137,53317357,45.398,1958020.000,1054372.500,8333333120.000,4487409360.000,32833094144,1002506240.000,539838720.000,8020049920.000,4318709760.000,8020049.920,4318709.760,8020.050,4318.710,20210783,174742,34030555,"00:00:00.090","00:01:00.071"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",117444494,64537151,52907343,45.049,1958020.000,1069163.000,8333333120.000,4550357728.000,33043021312,1002506240.000,547411456.000,8020049920.000,4379291648.000,8020049.920,4379291.648,8020.050,4379.292,19877391,159225,33966642,"00:00:00.090","00:01:00.071"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:05",117444494,64538119,52906375,45.048,1958020.000,1041606.500,8333333120.000,4433077264.000,33043516928,1002506240.000,533302528.000,8020049920.000,4266420224.000,8020049.920,4266420.224,8020.050,4266.420,19822786,128545,34378772,"00:00:00.090","00:01:00.071"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:07",117444494,64124677,53319817,45.400,1958020.500,1054322.500,8333335248.000,4487196560.000,32831834624,1002506496.000,539813120.000,8020051968.000,4318504960.000,8020051.968,4318504.960,8020.052,4318.505,20206508,175037,34025837,"00:00:00.090","00:01:00.071"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:03",117444494,64535504,52908990,45.050,1958020.000,1069147.000,8333333120.000,4550289632.000,33042178048,1002506240.000,547403264.000,8020049920.000,4379226112.000,8020049.920,4379226.112,8020.050,4379.226,19872690,160772,33972310,"00:00:00.090","00:01:00.071"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:05",117444494,64536848,52907646,45.049,1958020.000,1041643.500,8333333120.000,4433234736.000,33042866176,1002506240.000,533321472.000,8020049920.000,4266571776.000,8020049.920,4266571.776,8020.050,4266.572,19818593,129012,34323975,"00:00:00.090","00:01:00.071"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:07",117444494,64123729,53320765,45.401,1958020.000,1054269.000,8333333120.000,4486968864.000,32831349248,1002506240.000,539785728.000,8020049920.000,4318285824.000,8020049.920,4318285.824,8020.050,4318.286,20201822,175490,34004100,"00:00:00.090","00:01:00.071"
