"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",352319694,192821789,159497905,45.271,5874060.000,3238340.000,24999999360.000,13782375040.000,98724755968,3007518720.000,1658030080.000,24060149760.000,13264240640.000,24060149.760,13264240.640,24060.150,13264.241,20012857,115775,34586067,"00:00:00.102","00:01:00.080"
"Traffic Item 2",352319694,192817328,159502366,45.272,5874060.000,3238291.000,24999999360.000,13782166496.000,98722471936,3007518720.000,1658004992.000,24060149760.000,13264039936.000,24060149.760,13264039.936,24060.150,13264.040,20008032,116500,34590390,"00:00:00.102","00:01:00.080"
"Traffic Item 3",352319694,192812042,159507652,45.274,5874060.000,3238218.500,24999999360.000,13781857936.000,98719765504,3007518720.000,1657967872.000,24060149760.000,13263742976.000,24060149.760,13263742.976,24060.150,13263.743,20004487,117007,34593407,"00:00:00.102","00:01:00.080"
"Traffic Item 4",352319695,192807647,159512048,45.275,5874060.500,3238100.000,25000001488.000,13781353600.000,98717515264,3007518976.000,1657907200.000,24060151808.000,13263257600.000,24060151.808,13263257.600,24060.152,13263.258,19999914,117860,34455730,"00:00:00.102","00:01:00.080"
