"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,17800000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85072,63770,253012,"00:00:00.084","00:00:50.084"
"Traffic Item 2",84560106,84559990,116,0.000,1409774.500,1409784.000,6000000272.000,6000040704.000,43294714880,721804544.000,721809408.000,5774436352.000,5774475264.000,5774436.352,5774475.264,5774.436,5774.475,87308,60330,603885,"00:00:00.084","00:01:00.065"
"Traffic Item 3",84560106,84559990,116,0.000,1409774.500,1409784.000,6000000272.000,6000040704.000,43294714880,721804544.000,721809408.000,5774436352.000,5774475264.000,5774436.352,5774475.264,5774.436,5774.475,87517,60670,604272,"00:00:00.084","00:01:00.065"
"Traffic Item 4",84560106,84559991,115,0.000,1409774.000,1409785.500,5999998144.000,6000047088.000,43294715392,721804288.000,721810176.000,5774434304.000,5774481408.000,5774434.304,5774481.408,5774.434,5774.481,87645,61012,438335,"00:00:00.084","00:01:00.065"
