"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",183198102,180960247,2237855,1.222,3054511.000,3054474.000,12999998816.000,1563909632.000,12511277056.000,12511277.056,12511.277,16523,0,5460872,16567,173247633,151486,75207,5609012,"00:00:00.102","00:01:00.066"
"Traffic Item 2",183198103,180960213,2237890,1.222,3054511.500,3054474.000,13000000944.000,1563909888.000,12511279104.000,12511279.104,12511.279,15652,0,5461085,15592,173388902,152123,75937,5610645,"00:00:00.102","00:01:00.066"
"Traffic Item 3",169105941,167040229,2065712,1.222,2819548.500,2819523.500,11999998416.000,1443608832.000,11548870656.000,11548870.656,11548.871,25114,0,2301910,25507,164073504,151502,75477,5653460,"00:00:00.102","00:01:00.066"
"Traffic Item 4",169105942,167040558,2065384,1.221,2819549.000,2819524.500,12000000544.000,1443609088.000,11548872704.000,11548872.704,11548.873,23340,0,2301725,23634,164088698,152175,75932,5655022,"00:00:00.102","00:01:00.066"
