"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",183212062,180979679,2232383,1.218,3054511.000,3054514.000,12999998816.000,1563909632.000,12511277056.000,12511277.056,12511.277,16167,0,3473667,16250,173603416,151644,73845,6602837,"00:00:00.155","00:01:00.131"
"Traffic Item 2",183212063,180979694,2232369,1.218,3054511.500,3054512.000,13000000944.000,1563909888.000,12511279104.000,12511279.104,12511.279,15704,0,3467147,16033,173645039,152368,74850,6603797,"00:00:00.155","00:01:00.131"
"Traffic Item 3",169118827,167058684,2060143,1.218,2819549.000,2819555.500,12000000544.000,1443609088.000,11548872704.000,11548872.704,11548.873,26242,0,2840827,26510,164075878,151806,74797,6656580,"00:00:00.156","00:01:00.131"
"Traffic Item 4",169118827,167058998,2059829,1.218,2819548.500,2819559.500,11999998416.000,1443608832.000,11548870656.000,11548870.656,11548.871,22608,0,3206962,22590,164098232,152316,75477,6657020,"00:00:00.156","00:01:00.131"
