Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5917765728.00,3008652548.00,2206345152.00,805.00,1866.00,0.00,0.00,
38,2.01,6045055240.00,3008647673.00,2206341632.00,677.00,1770.00,0.00,0.00,
39,2.01,6047618727.00,3008659358.00,2206350256.00,634.00,2181.00,0.00,0.00,
40,2.00,6023492009.00,3008652983.00,2206345504.00,644.00,2241.00,0.00,0.00,
51,2.35,7059024544.00,3008650428.00,2206343656.00,862.00,1912.00,0.00,0.00,
52,2.35,7055434754.00,3008647752.00,2206341720.00,633.00,1835.00,0.00,0.00,
53,2.35,7056613682.00,3008649040.00,2206342600.00,941.00,1919.00,0.00,0.00,
54,2.34,7049016815.00,3008650499.00,2206343744.00,770.00,1968.00,0.00,0.00,
*,0.32,84638521646.00,261551224243.00,247109768928.00,177468.00,646340.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5902707767.00,2999574812.00,2199688216.00,496.00,1576.00,0.00,0.00,
38,2.01,6028148327.00,2999583081.00,2199694288.00,460.00,1536.00,0.00,0.00,
39,2.01,6038719557.00,2999573197.00,2199686984.00,490.00,1967.00,0.00,0.00,
40,2.01,6025124910.00,2999580667.00,2199692528.00,442.00,2019.00,0.00,0.00,
51,2.34,7032686935.00,2999578111.00,2199690592.00,449.00,1808.00,0.00,0.00,
52,2.34,7027799439.00,2999580641.00,2199692440.00,423.00,1923.00,0.00,0.00,
53,2.35,7049616274.00,2999580459.00,2199692352.00,643.00,1647.00,0.00,0.00,
54,2.34,7030318944.00,2999596401.00,2199703968.00,420.00,1530.00,0.00,0.00,
*,0.32,84370345575.00,260765872145.00,246367767976.00,71224.00,147822.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5898403479.00,2999148072.00,2199375288.00,676.00,1621.00,0.00,0.00,
38,2.01,6036988301.00,2999143822.00,2199372120.00,399.00,1842.00,0.00,0.00,
39,2.01,6024501626.00,2999144529.00,2199372648.00,562.00,1914.00,0.00,0.00,
40,2.01,6019674620.00,2999144864.00,2199372824.00,1169.00,2100.00,0.00,0.00,
51,2.35,7039908659.00,2999155489.00,2199380744.00,403.00,1808.00,0.00,0.00,
52,2.34,7029555802.00,2999161462.00,2199385056.00,511.00,2040.00,0.00,0.00,
53,2.35,7042140380.00,2999172834.00,2199393416.00,530.00,1742.00,0.00,0.00,
54,2.34,7028733200.00,2999148549.00,2199375640.00,449.00,1672.00,0.00,0.00,
*,0.32,84342794374.00,260722935417.00,246327282872.00,62435.00,148813.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.96,5899198880.00,3002424041.00,2201777600.00,523.00,1592.00,0.00,0.00,
38,2.01,6031037049.00,3002426259.00,2201779272.00,503.00,1828.00,0.00,0.00,
39,2.01,6038275511.00,3002424803.00,2201778216.00,401.00,1914.00,0.00,0.00,
40,2.00,6012041578.00,3002422396.00,2201776456.00,563.00,1942.00,0.00,0.00,
51,2.35,7046604820.00,3002428667.00,2201781032.00,553.00,1794.00,0.00,0.00,
52,2.34,7037671895.00,3002417686.00,2201773024.00,482.00,1829.00,0.00,0.00,
53,2.35,7041533708.00,3002406016.00,2201764400.00,556.00,1713.00,0.00,0.00,
54,2.34,7033993775.00,3002422474.00,2201776456.00,430.00,1648.00,0.00,0.00,
*,0.32,84440853213.00,261013558947.00,246601676992.00,120923.00,391092.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.97,5904012880.00,3002400651.00,2201760528.00,788.00,1523.00,0.00,0.00,
38,2.01,6032828673.00,3002395252.00,2201756480.00,587.00,1722.00,0.00,0.00,
39,2.01,6036070433.00,3002398328.00,2201758768.00,492.00,1837.00,0.00,0.00,
40,2.00,6015912215.00,3002397791.00,2201758416.00,485.00,1676.00,0.00,0.00,
51,2.34,7035567706.00,3002382938.00,2201747504.00,576.00,1646.00,0.00,0.00,
52,2.34,7033650618.00,3002401644.00,2201761232.00,674.00,1827.00,0.00,0.00,
