Link 3 is disabled
Link 3 is disabled
Time elapsed: 1004 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6027268964.00,3009878197.00,2207243984.00,674.00,1798.00,0.00,0.00,
38,2.00,6024953368.00,3009872914.00,2207240200.00,537.00,2126.00,0.00,0.00,
39,2.00,6031381150.00,3009869654.00,2207237736.00,563.00,2240.00,0.00,0.00,
40,2.00,6019011442.00,3009866132.00,2207235184.00,645.00,2135.00,0.00,0.00,
51,2.35,7060975017.00,3009855512.00,2207227352.00,516.00,2089.00,0.00,0.00,
52,2.34,7056772527.00,3009849442.00,2207222864.00,654.00,2035.00,0.00,0.00,
53,2.35,7066431339.00,3009848253.00,2207222072.00,655.00,2177.00,0.00,0.00,
54,2.34,7055753787.00,3009852213.00,2207224888.00,570.00,1947.00,0.00,0.00,
*,0.32,84743552835.00,261655681136.00,247208598208.00,181013.00,643139.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002286554.00,3000257575.00,2200188936.00,670.00,1525.00,0.00,0.00,
38,2.00,6003726711.00,3000263096.00,2200192896.00,522.00,1746.00,0.00,0.00,
39,2.01,6020509743.00,3000263101.00,2200192984.00,382.00,1980.00,0.00,0.00,
40,2.00,5989861480.00,3000262657.00,2200192544.00,381.00,1971.00,0.00,0.00,
51,2.34,7034630202.00,3000260901.00,2200191312.00,498.00,1783.00,0.00,0.00,
52,2.34,7035007489.00,3000261834.00,2200192016.00,482.00,1901.00,0.00,0.00,
53,2.35,7037942761.00,3000260656.00,2200191136.00,612.00,1884.00,0.00,0.00,
54,2.35,7037255945.00,3000254734.00,2200186824.00,510.00,1697.00,0.00,0.00,
*,0.32,84397999507.00,260823020871.00,246421740840.00,67828.00,149245.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008539067.00,3002938595.00,2202154944.00,603.00,1585.00,0.00,0.00,
38,2.00,6013523148.00,3002946446.00,2202160664.00,502.00,1805.00,0.00,0.00,
39,2.00,6018083123.00,3002948876.00,2202162512.00,426.00,1957.00,0.00,0.00,
40,2.00,6002796509.00,3002963222.00,2202173072.00,482.00,1877.00,0.00,0.00,
51,2.35,7042551700.00,3002963423.00,2202173160.00,416.00,1642.00,0.00,0.00,
52,2.35,7043543929.00,3002968115.00,2202176680.00,601.00,1813.00,0.00,0.00,
53,2.35,7043451733.00,3002966025.00,2202175096.00,423.00,1917.00,0.00,0.00,
54,2.34,7039175346.00,3002965892.00,2202175008.00,595.00,1687.00,0.00,0.00,
*,0.32,84532643696.00,261057340150.00,246643129568.00,86293.00,161618.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010936233.00,3002629067.00,2201927992.00,605.00,1544.00,0.00,0.00,
38,2.00,6012368354.00,3002620711.00,2201921920.00,538.00,1735.00,0.00,0.00,
39,2.00,6011734534.00,3002618225.00,2201919984.00,577.00,1925.00,0.00,0.00,
40,2.00,5999655560.00,3002607437.00,2201912152.00,461.00,1750.00,0.00,0.00,
51,2.34,7039612082.00,3002606285.00,2201911272.00,380.00,1850.00,0.00,0.00,
52,2.34,7037433473.00,3002614402.00,2201917168.00,545.00,1998.00,0.00,0.00,
53,2.35,7045048314.00,3002616449.00,2201918664.00,559.00,1839.00,0.00,0.00,
54,2.35,7043884105.00,3002615508.00,2201918048.00,769.00,1589.00,0.00,0.00,
*,0.32,84494397278.00,261027090890.00,246614580080.00,107663.00,401438.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005686072.00,2999683234.00,2199767680.00,807.00,1632.00,0.00,0.00,
38,2.00,6006242267.00,2999696254.00,2199777272.00,646.00,1523.00,0.00,0.00,
39,2.00,6009206348.00,2999703584.00,2199782640.00,747.00,2203.00,0.00,0.00,
40,2.00,5998882275.00,2999711854.00,2199788624.00,508.00,1963.00,0.00,0.00,
51,2.34,7033332274.00,2999716578.00,2199792144.00,415.00,1835.00,0.00,0.00,
52,2.35,7034585600.00,2999704288.00,2199783168.00,472.00,2062.00,0.00,0.00,
53,2.35,7038725010.00,2999713118.00,2199789680.00,462.00,1884.00,0.00,0.00,
54,2.35,7038571243.00,2999722098.00,2199796192.00,559.00,1687.00,0.00,0.00,
*,0.32,84396642833.00,260775184449.00,246376501448.00,60700.00,148972.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009157974.00,2999834540.00,2199878648.00,491.00,1571.00,0.00,0.00,
38,2.00,6001003545.00,2999821332.00,2199868968.00,388.00,1486.00,0.00,0.00,
39,2.00,6008745242.00,2999817527.00,2199866240.00,482.00,1914.00,0.00,0.00,
40,2.00,6000092350.00,2999805551.00,2199857440.00,427.00,1787.00,0.00,0.00,
51,2.34,7033559528.00,2999807906.00,2199859200.00,397.00,1752.00,0.00,0.00,
52,2.34,7026347537.00,2999809597.00,2199860344.00,473.00,1916.00,0.00,0.00,
53,2.34,7033409468.00,2999796563.00,2199850752.00,293.00,1777.00,0.00,0.00,
54,2.34,7030696589.00,2999792317.00,2199847672.00,654.00,1683.00,0.00,0.00,
*,0.32,84380750534.00,260784420391.00,246385285256.00,69169.00,153841.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003054620.00,2999736240.00,2199806576.00,706.00,1600.00,0.00,0.00,
38,2.00,6004085491.00,2999745826.00,2199813616.00,539.00,1486.00,0.00,0.00,
39,2.01,6016819365.00,2999752869.00,2199818720.00,596.00,1831.00,0.00,0.00,
40,2.00,6006361863.00,2999754297.00,2199819864.00,684.00,1635.00,0.00,0.00,
51,2.34,7031699897.00,2999750752.00,2199817224.00,382.00,1765.00,0.00,0.00,
52,2.34,7025555735.00,2999759942.00,2199824000.00,476.00,1845.00,0.00,0.00,
53,2.35,7035469525.00,2999763068.00,2199826288.00,620.00,1743.00,0.00,0.00,
54,2.34,7033911925.00,2999766194.00,2199828576.00,573.00,1604.00,0.00,0.00,
*,0.32,84382679383.00,260778334168.00,246379492216.00,65433.00,148330.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003505668.00,2999521291.00,2199648968.00,784.00,1547.00,0.00,0.00,
38,2.00,6002227938.00,2999513515.00,2199643248.00,495.00,1439.00,0.00,0.00,
39,2.00,6013038447.00,2999508455.00,2199639552.00,583.00,1765.00,0.00,0.00,
40,2.00,5993952345.00,2999511302.00,2199641576.00,558.00,1826.00,0.00,0.00,
51,2.34,7032655879.00,2999531043.00,2199656096.00,482.00,1702.00,0.00,0.00,
52,2.34,7029645581.00,2999528303.00,2199654072.00,365.00,1589.00,0.00,0.00,
53,2.35,7039681585.00,2999530586.00,2199655744.00,501.00,1718.00,0.00,0.00,
54,2.34,7031041485.00,2999519588.00,2199647648.00,497.00,1642.00,0.00,0.00,
*,0.32,84379683394.00,260757009850.00,246359428568.00,59337.00,145788.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001030230.00,2999972931.00,2199980112.00,678.00,1543.00,0.00,0.00,
38,2.00,6007699831.00,2999970291.00,2199978176.00,510.00,1411.00,0.00,0.00,
39,2.00,6005563438.00,2999968582.00,2199976944.00,436.00,1795.00,0.00,0.00,
40,2.00,5999676132.00,2999966384.00,2199975360.00,392.00,1663.00,0.00,0.00,
51,2.34,7031575135.00,2999953971.00,2199966208.00,503.00,1673.00,0.00,0.00,
52,2.34,7026056943.00,2999949341.00,2199962864.00,468.00,1627.00,0.00,0.00,
53,2.34,7033358661.00,2999946253.00,2199960664.00,479.00,1716.00,0.00,0.00,
54,2.34,7031963049.00,2999951715.00,2199964624.00,588.00,1624.00,0.00,0.00,
*,0.32,84363674073.00,260798647239.00,246398716168.00,61821.00,151803.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001055744.00,3000145864.00,2200107008.00,592.00,1601.00,0.00,0.00,
38,2.00,6006670897.00,3000146967.00,2200107800.00,417.00,1486.00,0.00,0.00,
39,2.00,6015270078.00,3000146512.00,2200107448.00,431.00,1745.00,0.00,0.00,
40,2.00,6004191525.00,3000145529.00,2200106744.00,571.00,1840.00,0.00,0.00,
51,2.35,7038681948.00,3000139235.00,2200102080.00,623.00,1751.00,0.00,0.00,
52,2.34,7029158177.00,3000146989.00,2200107712.00,508.00,1953.00,0.00,0.00,
53,2.34,7033238571.00,3000146634.00,2200107536.00,351.00,1763.00,0.00,0.00,
54,2.34,7029749551.00,3000143695.00,2200105336.00,494.00,1661.00,0.00,0.00,
*,0.32,84395852714.00,260811119905.00,246410551552.00,58842.00,147420.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001950187.00,2998721250.00,2199062184.00,810.00,1535.00,0.00,0.00,
38,2.00,6001767387.00,2998719646.00,2199061040.00,464.00,1528.00,0.00,0.00,
39,2.01,6014898585.00,2998724460.00,2199064560.00,564.00,1818.00,0.00,0.00,
40,2.00,6000292667.00,2998725292.00,2199065176.00,452.00,1838.00,0.00,0.00,
51,2.34,7031710834.00,2998737888.00,2199074504.00,462.00,1809.00,0.00,0.00,
52,2.34,7024690100.00,2998725443.00,2199065440.00,408.00,1668.00,0.00,0.00,
53,2.35,7035774802.00,2998726719.00,2199066232.00,642.00,1722.00,0.00,0.00,
54,2.35,7033979962.00,2998730910.00,2199069400.00,516.00,1698.00,0.00,0.00,
*,0.32,84366505877.00,260688169528.00,246294348960.00,66873.00,156754.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003402104.00,3002622160.00,2201922976.00,729.00,1607.00,0.00,0.00,
38,2.00,6012212561.00,3002622492.00,2201923152.00,544.00,1420.00,0.00,0.00,
39,2.01,6025013939.00,3002620802.00,2201921920.00,340.00,1772.00,0.00,0.00,
40,2.00,6010298897.00,3002617788.00,2201919720.00,335.00,1857.00,0.00,0.00,
51,2.34,7035553023.00,3002606605.00,2201911448.00,491.00,1751.00,0.00,0.00,
52,2.34,7035414130.00,3002611518.00,2201915056.00,590.00,1895.00,0.00,0.00,
53,2.35,7044145170.00,3002607670.00,2201912240.00,455.00,1699.00,0.00,0.00,
54,2.35,7041539249.00,3002608651.00,2201913032.00,509.00,1618.00,0.00,0.00,
*,0.32,84466919654.00,261027092543.00,246614578936.00,63210.00,148393.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012255805.00,3002873330.00,2202107072.00,647.00,1594.00,0.00,0.00,
38,2.00,6014519536.00,3002881018.00,2202112792.00,404.00,1476.00,0.00,0.00,
39,2.01,6026006061.00,3002877038.00,2202109888.00,571.00,1840.00,0.00,0.00,
40,2.00,6004843944.00,3002883074.00,2202114288.00,609.00,1737.00,0.00,0.00,
51,2.34,7039276969.00,3002880199.00,2202112176.00,516.00,1701.00,0.00,0.00,
52,2.34,7034332737.00,3002880315.00,2202112176.00,438.00,1646.00,0.00,0.00,
53,2.35,7046439327.00,3002883425.00,2202114552.00,589.00,1701.00,0.00,0.00,
54,2.34,7040931471.00,3002879410.00,2202111560.00,652.00,1658.00,0.00,0.00,
*,0.32,84533732591.00,261052466850.00,246638409336.00,66847.00,170884.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006689501.00,3002668808.00,2201957208.00,598.00,1504.00,0.00,0.00,
38,2.00,6004087063.00,3002668557.00,2201956944.00,599.00,1477.00,0.00,0.00,
39,2.01,6022186747.00,3002669820.00,2201957824.00,490.00,1885.00,0.00,0.00,
40,2.00,5998362508.00,3002668513.00,2201956856.00,604.00,1743.00,0.00,0.00,
51,2.35,7044589085.00,3002679474.00,2201964952.00,541.00,1675.00,0.00,0.00,
52,2.34,7028521618.00,3002686422.00,2201970056.00,535.00,1653.00,0.00,0.00,
53,2.35,7042353640.00,3002695911.00,2201977008.00,363.00,1741.00,0.00,0.00,
54,2.34,7035215846.00,3002695105.00,2201976392.00,611.00,1589.00,0.00,0.00,
*,0.32,84447737751.00,261031009890.00,246618330288.00,60505.00,151638.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5998618106.00,2998997616.00,2199264848.00,710.00,1685.00,0.00,0.00,
38,2.00,6002800148.00,2998998519.00,2199265552.00,538.00,1598.00,0.00,0.00,
39,2.00,6011306370.00,2999000688.00,2199267224.00,577.00,2097.00,0.00,0.00,
40,2.00,5997398891.00,2998995369.00,2199263264.00,631.00,1916.00,0.00,0.00,
51,2.35,7034554578.00,2998985823.00,2199256312.00,517.00,1932.00,0.00,0.00,
52,2.34,7027834355.00,2998987873.00,2199257808.00,486.00,1789.00,0.00,0.00,
53,2.35,7035034184.00,2998976237.00,2199249272.00,443.00,1877.00,0.00,0.00,
54,2.35,7033966207.00,2998988405.00,2199258160.00,539.00,1821.00,0.00,0.00,
*,0.32,84383821323.00,260712609253.00,246317441568.00,84210.00,168340.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6001995252.00,2999916904.00,2199939104.00,570.00,1552.00,0.00,0.00,
38,2.00,6002125180.00,2999905889.00,2199931008.00,595.00,1419.00,0.00,0.00,
39,2.00,6014664621.00,2999904673.00,2199930040.00,391.00,1767.00,0.00,0.00,
40,2.00,6005482447.00,2999906069.00,2199931096.00,453.00,1803.00,0.00,0.00,
51,2.35,7037692127.00,2999908940.00,2199933208.00,586.00,1749.00,0.00,0.00,
52,2.34,7029756156.00,2999896625.00,2199924232.00,497.00,1644.00,0.00,0.00,
53,2.34,7033175353.00,2999898053.00,2199925200.00,408.00,1729.00,0.00,0.00,
54,2.34,7031036644.00,2999895938.00,2199923704.00,494.00,1659.00,0.00,0.00,
*,0.32,84390725169.00,260794477420.00,246394676528.00,56836.00,149894.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005252151.00,2999422869.00,2199576808.00,610.00,1458.00,0.00,0.00,
38,2.00,6011836187.00,2999424556.00,2199578040.00,357.00,1420.00,0.00,0.00,
39,2.00,6005983853.00,2999422664.00,2199576632.00,503.00,1731.00,0.00,0.00,
40,2.00,5997268768.00,2999426620.00,2199579536.00,591.00,1894.00,0.00,0.00,
51,2.35,7036854149.00,2999424548.00,2199577952.00,476.00,1773.00,0.00,0.00,
52,2.34,7027241082.00,2999428913.00,2199581208.00,641.00,1666.00,0.00,0.00,
53,2.34,7029712628.00,2999430281.00,2199582176.00,490.00,1794.00,0.00,0.00,
54,2.35,7035187229.00,2999421682.00,2199575840.00,600.00,1638.00,0.00,0.00,
*,0.32,84387182392.00,260748744487.00,246351642416.00,62680.00,156810.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6000509436.00,2999578495.00,2199690856.00,702.00,1533.00,0.00,0.00,
38,2.00,6007600483.00,2999575816.00,2199688920.00,467.00,1370.00,0.00,0.00,
39,2.00,6007656960.00,2999576703.00,2199689624.00,575.00,1759.00,0.00,0.00,
40,2.00,6003855898.00,2999576638.00,2199689536.00,540.00,1730.00,0.00,0.00,
51,2.34,7030758426.00,2999574037.00,2199687688.00,550.00,1678.00,0.00,0.00,
52,2.34,7024391862.00,2999569384.00,2199684168.00,497.00,1573.00,0.00,0.00,
53,2.35,7034930675.00,2999566186.00,2199681880.00,553.00,1669.00,0.00,0.00,
54,2.34,7032058850.00,2999566321.00,2199681968.00,590.00,1585.00,0.00,0.00,
*,0.32,84365312277.00,260762572840.00,246364620216.00,61948.00,146048.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005462031.00,2999726300.00,2199799272.00,649.00,1562.00,0.00,0.00,
38,2.00,6005215959.00,2999732108.00,2199803496.00,557.00,1645.00,0.00,0.00,
39,2.00,6009101810.00,2999735673.00,2199806136.00,605.00,1851.00,0.00,0.00,
40,2.00,6003122662.00,2999734104.00,2199805080.00,604.00,1742.00,0.00,0.00,
51,2.34,7033257283.00,2999737166.00,2199807192.00,441.00,1754.00,0.00,0.00,
52,2.34,7027310871.00,2999744014.00,2199812296.00,432.00,1719.00,0.00,0.00,
53,2.34,7032798530.00,2999752230.00,2199818368.00,464.00,1750.00,0.00,0.00,
54,2.35,7038093575.00,2999751692.00,2199817928.00,463.00,1703.00,0.00,0.00,
*,0.32,84382379200.00,260776557057.00,246377878736.00,58477.00,147204.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
