Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6023323525.00,3008973691.00,2206580728.00,667.00,1775.00,0.00,0.00,
38,2.01,6034776353.00,3008985116.00,2206589088.00,605.00,1943.00,0.00,0.00,
39,2.00,6017962981.00,3009001279.00,2206600968.00,557.00,2070.00,0.00,0.00,
40,2.00,6029214422.00,3009007330.00,2206605368.00,490.00,2176.00,0.00,0.00,
51,2.35,7059179915.00,3008997642.00,2206598328.00,597.00,2098.00,0.00,0.00,
52,2.34,7051057604.00,3008996614.00,2206597536.00,481.00,1746.00,0.00,0.00,
53,2.35,7060840508.00,3008992862.00,2206594808.00,619.00,1861.00,0.00,0.00,
54,2.34,7051396590.00,3008995525.00,2206596744.00,705.00,1871.00,0.00,0.00,
*,0.32,84716935202.00,261582315718.00,247139065096.00,163594.00,651756.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6014125126.00,3000210488.00,2200154352.00,618.00,1560.00,0.00,0.00,
38,2.00,6012135815.00,3000190970.00,2200140008.00,505.00,1640.00,0.00,0.00,
39,2.00,6006631986.00,3000178609.00,2200130944.00,397.00,1855.00,0.00,0.00,
40,2.00,6008866144.00,3000167980.00,2200123200.00,346.00,1838.00,0.00,0.00,
51,2.34,7033962218.00,3000180728.00,2200132528.00,554.00,1804.00,0.00,0.00,
52,2.34,7033023691.00,3000178641.00,2200130944.00,353.00,1640.00,0.00,0.00,
53,2.35,7039007734.00,3000178117.00,2200130592.00,667.00,1748.00,0.00,0.00,
54,2.34,7035390809.00,3000185501.00,2200136048.00,458.00,1630.00,0.00,0.00,
*,0.32,84415205863.00,260815848471.00,246415080032.00,70225.00,148218.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010140420.00,2999140973.00,2199370008.00,626.00,1613.00,0.00,0.00,
38,2.01,6015632699.00,2999143029.00,2199371592.00,479.00,1709.00,0.00,0.00,
39,2.01,6019924799.00,2999141741.00,2199370624.00,510.00,1820.00,0.00,0.00,
40,2.00,6002464997.00,2999145853.00,2199373616.00,1346.00,2036.00,0.00,0.00,
51,2.34,7031116403.00,2999133991.00,2199364904.00,593.00,1911.00,0.00,0.00,
52,2.34,7031227151.00,2999134276.00,2199365168.00,474.00,1741.00,0.00,0.00,
53,2.34,7030444139.00,2999137437.00,2199367456.00,468.00,1909.00,0.00,0.00,
54,2.35,7033116925.00,2999129641.00,2199361736.00,539.00,1681.00,0.00,0.00,
*,0.32,84402156533.00,260725121636.00,246329297280.00,69129.00,146907.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6019125330.00,3000272857.00,2200200112.00,574.00,1529.00,0.00,0.00,
38,2.01,6016867973.00,3000270682.00,2200198440.00,234.00,1655.00,0.00,0.00,
39,2.00,6008748943.00,3000268884.00,2200197208.00,448.00,1759.00,0.00,0.00,
40,2.00,6004156064.00,3000272595.00,2200199936.00,559.00,1835.00,0.00,0.00,
51,2.34,7032919718.00,3000271389.00,2200198968.00,373.00,1794.00,0.00,0.00,
52,2.34,7034396902.00,3000270072.00,2200198088.00,845.00,1651.00,0.00,0.00,
53,2.34,7032093311.00,3000268565.00,2200196944.00,504.00,1824.00,0.00,0.00,
54,2.34,7029612804.00,3000267152.00,2200195888.00,555.00,1664.00,0.00,0.00,
*,0.32,84503432036.00,260824381902.00,246422978824.00,133742.00,399836.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010478842.00,2999859653.00,2199897128.00,656.00,1530.00,0.00,0.00,
38,2.00,6010864519.00,2999869016.00,2199903992.00,417.00,1654.00,0.00,0.00,
39,2.00,5998719219.00,2999867325.00,2199902672.00,578.00,1710.00,0.00,0.00,
40,2.00,6005333430.00,2999869806.00,2199904520.00,652.00,1772.00,0.00,0.00,
