Link 3 is disabled
Link 3 is disabled
Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6019213664.00,3002426542.00,2201779272.00,353.00,1541.00,0.00,0.00,
38,1.96,5884240271.00,3002427074.00,2201779888.00,143.00,1615.00,0.00,0.00,
39,2.01,6020441948.00,3002421484.00,2201775752.00,132.00,1830.00,0.00,0.00,
40,2.00,6003475825.00,3002420467.00,2201774960.00,148.00,1893.00,0.00,0.00,
51,2.35,7041982097.00,3002413165.00,2201769680.00,527.00,1689.00,0.00,0.00,
52,2.34,7036288800.00,3002408317.00,2201766160.00,142.00,1702.00,0.00,0.00,
53,2.34,7037826099.00,3002414827.00,2201770824.00,145.00,1587.00,0.00,0.00,
54,2.34,7040079557.00,3002413129.00,2201769592.00,143.00,1837.00,0.00,0.00,
*,0.32,84236580377.00,259408237973.00,246597970080.00,162875.00,644034.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6016482937.00,2999805451.00,2199857352.00,323.00,1363.00,0.00,0.00,
38,1.96,5874616671.00,2999803513.00,2199855944.00,145.00,1476.00,0.00,0.00,
39,2.00,6012654670.00,2999798916.00,2199852512.00,134.00,1638.00,0.00,0.00,
40,2.00,6001586623.00,2999801371.00,2199854272.00,121.00,1793.00,0.00,0.00,
51,2.35,7038936343.00,2999799388.00,2199852864.00,129.00,1512.00,0.00,0.00,
52,2.35,7034571119.00,2999797754.00,2199851632.00,129.00,1521.00,0.00,0.00,
53,2.35,7039975501.00,2999793958.00,2199848904.00,134.00,1639.00,0.00,0.00,
54,2.35,7037560298.00,2999789726.00,2199845824.00,126.00,1648.00,0.00,0.00,
*,0.32,84084722681.00,259182898153.00,246383780368.00,51318.00,152262.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005455685.00,2999610372.00,2199714264.00,396.00,1362.00,0.00,0.00,
38,1.96,5882143888.00,2999609156.00,2199713296.00,115.00,1439.00,0.00,0.00,
39,2.00,6002073222.00,2999617253.00,2199719368.00,117.00,1633.00,0.00,0.00,
40,2.00,6004716073.00,2999614232.00,2199717168.00,117.00,1735.00,0.00,0.00,
51,2.34,7033388091.00,2999616296.00,2199718576.00,124.00,1545.00,0.00,0.00,
52,2.34,7032139532.00,2999615548.00,2199718048.00,129.00,1491.00,0.00,0.00,
53,2.35,7037805233.00,2999613925.00,2199716904.00,122.00,1631.00,0.00,0.00,
54,2.34,7033270169.00,2999616382.00,2199718664.00,119.00,1670.00,0.00,0.00,
*,0.32,83999015303.00,259169339258.00,246370824480.00,25351.00,131506.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6015240092.00,3002688345.00,2201971464.00,222.00,1499.00,0.00,0.00,
38,1.96,5883914655.00,3002689502.00,2201972344.00,132.00,1595.00,0.00,0.00,
39,2.01,6020900377.00,3002690175.00,2201972784.00,142.00,1689.00,0.00,0.00,
40,2.00,6015660128.00,3002691507.00,2201973752.00,134.00,1864.00,0.00,0.00,
51,2.34,7038895561.00,3002686788.00,2201970320.00,185.00,1535.00,0.00,0.00,
52,2.34,7040738040.00,3002683486.00,2201967944.00,131.00,1545.00,0.00,0.00,
53,2.35,7041654319.00,3002683689.00,2201968032.00,134.00,1719.00,0.00,0.00,
54,2.35,7044492549.00,3002684167.00,2201968384.00,119.00,1714.00,0.00,0.00,
*,0.32,84130660827.00,259429335539.00,246618044728.00,84983.00,370754.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6015434566.00,3002582353.00,2201893672.00,338.00,1357.00,0.00,0.00,
38,1.96,5889626364.00,3002580521.00,2201892352.00,123.00,1465.00,0.00,0.00,
39,2.00,6012116827.00,3002579943.00,2201891912.00,120.00,1597.00,0.00,0.00,
40,2.00,6017524888.00,3002580305.00,2201892176.00,128.00,1680.00,0.00,0.00,
51,2.35,7043803994.00,3002583532.00,2201894640.00,126.00,1472.00,0.00,0.00,
52,2.34,7038136961.00,3002585632.00,2201896136.00,125.00,1465.00,0.00,0.00,
53,2.35,7044391119.00,3002587734.00,2201897632.00,127.00,1605.00,0.00,0.00,
54,2.35,7041115870.00,3002584888.00,2201895608.00,125.00,1612.00,0.00,0.00,
*,0.32,84100174016.00,259422692768.00,246611698432.00,25251.00,135578.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012293504.00,2999564939.00,2199681000.00,383.00,1358.00,0.00,0.00,
38,1.96,5876832190.00,2999566968.00,2199682496.00,124.00,1437.00,0.00,0.00,
39,2.00,6002187123.00,2999565778.00,2199681616.00,132.00,1591.00,0.00,0.00,
40,2.00,6010487334.00,2999562567.00,2199679240.00,126.00,1697.00,0.00,0.00,
51,2.35,7034677726.00,2999562919.00,2199679416.00,135.00,1498.00,0.00,0.00,
52,2.34,7029237630.00,2999565460.00,2199681264.00,130.00,1484.00,0.00,0.00,
53,2.35,7040413495.00,2999561201.00,2199678272.00,122.00,1657.00,0.00,0.00,
54,2.35,7036627442.00,2999562329.00,2199679064.00,129.00,1645.00,0.00,0.00,
*,0.32,84021406731.00,259162363498.00,246364219376.00,36868.00,137036.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008277924.00,2999626134.00,2199725792.00,309.00,1569.00,0.00,0.00,
