Link 3 is disabled
Link 3 is disabled
Time elapsed: 1005 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)
Event2: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,0.14,408484750.00,3015318147.00,2211233288.00,408.00,1893.00,19812.00,0.00,
38,0.14,408402985.00,3015324050.00,2211237600.00,410.00,1935.00,12702.00,0.00,
39,0.14,407997005.00,3015322743.00,2211236632.00,405.00,1919.00,15772.00,0.00,
40,0.14,408613257.00,3015321752.00,2211235928.00,424.00,1842.00,10231.00,0.00,
51,0.14,408302645.00,3015347893.00,2211255112.00,347.00,1943.00,11505.00,0.00,
52,0.14,408130792.00,3015346565.00,2211254144.00,359.00,1983.00,19941.00,0.00,
53,0.14,408252368.00,3015354427.00,2211259864.00,369.00,1978.00,22129.00,0.00,
54,0.14,408426668.00,3015359203.00,2211263384.00,366.00,1945.00,16145.00,0.00,
*,0.14,35828181646.00,260524362700.00,247658838680.00,1081548.00,2234634.00,1580339909.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)
Event2: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,0.14,406656321.00,2999988881.00,2199991816.00,163.00,1628.00,3530.00,0.00,
38,0.14,406620998.00,2999984758.00,2199988824.00,153.00,1691.00,3885.00,0.00,
39,0.14,406562827.00,2999986572.00,2199990144.00,157.00,1706.00,3579.00,0.00,
40,0.14,406634020.00,2999985472.00,2199989352.00,166.00,1632.00,4348.00,0.00,
51,0.14,406650736.00,2999960383.00,2199970960.00,125.00,1745.00,3438.00,0.00,
52,0.14,406308568.00,2999959525.00,2199970344.00,129.00,1807.00,2531.00,0.00,
53,0.14,406732398.00,2999952856.00,2199965504.00,121.00,1795.00,3224.00,0.00,
54,0.14,406545417.00,2999949688.00,2199963128.00,131.00,1724.00,3336.00,0.00,
*,0.14,36182754268.00,259196491155.00,246396779552.00,161145.00,250632.00,1231339158.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)
Event2: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,0.14,408151559.00,2999690342.00,2199772960.00,125.00,1463.00,5219.00,0.00,
38,0.14,408201673.00,2999691646.00,2199773840.00,126.00,1498.00,3326.00,0.00,
39,0.14,407833475.00,2999690878.00,2199773312.00,126.00,1510.00,3534.00,0.00,
40,0.14,407906766.00,2999689479.00,2199772256.00,133.00,1461.00,4664.00,0.00,
51,0.14,407993089.00,2999679386.00,2199764864.00,115.00,1476.00,4170.00,0.00,
52,0.14,407587140.00,2999681588.00,2199766448.00,127.00,1512.00,3697.00,0.00,
53,0.14,407975141.00,2999680564.00,2199765744.00,117.00,1522.00,7006.00,0.00,
54,0.14,407607025.00,2999680029.00,2199765304.00,128.00,1470.00,4547.00,0.00,
*,0.14,35317980999.00,259173544936.00,246374863240.00,92757.00,241965.00,380058727.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)
Event2: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,0.14,408582104.00,2999747169.00,2199814584.00,139.00,1268.00,3252.00,0.00,
38,0.14,408520342.00,2999747097.00,2199814584.00,132.00,1313.00,3509.00,0.00,
39,0.14,408209568.00,2999748056.00,2199815288.00,135.00,1318.00,3109.00,0.00,
40,0.14,408693330.00,2999748819.00,2199815816.00,130.00,1276.00,4958.00,0.00,
51,0.14,408860693.00,2999749697.00,2199816432.00,118.00,1312.00,3530.00,0.00,
52,0.14,408333733.00,2999749595.00,2199816344.00,122.00,1344.00,3516.00,0.00,
53,0.14,408818613.00,2999749977.00,2199816608.00,122.00,1346.00,7650.00,0.00,
54,0.14,407920203.00,2999750495.00,2199817048.00,120.00,1291.00,4926.00,0.00,
*,0.14,35396521150.00,259177807174.00,246378914936.00,33737.00,132574.00,3214015.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)
Event2: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,0.84,2527568202.00,2999653128.00,2199745680.00,342.00,11373.00,804337.00,0.00,
38,0.84,2520619162.00,2999656215.00,2199747880.00,309.00,11730.00,803838.00,0.00,
39,0.84,2526599006.00,2999668341.00,2199756768.00,278.00,13187.00,821559.00,0.00,
40,0.84,2527442283.00,2999674430.00,2199761256.00,327.00,12026.00,816564.00,0.00,
51,1.01,3026916550.00,2999678932.00,2199764600.00,608.00,9623.00,740784.00,0.00,
52,1.01,3027856853.00,2999690888.00,2199773400.00,328.00,12264.00,718920.00,0.00,
53,1.01,3030942810.00,2999698575.00,2199779032.00,314.00,11326.00,837524.00,0.00,
54,1.01,3026406744.00,2999705463.00,2199784048.00,351.00,12271.00,772556.00,0.00,
*,0.21,54333017097.00,259170893107.00,246372194112.00,1065884.00,639088.00,1076286618.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)
Event2: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.90,5690853121.00,2999710744.00,2199787832.00,4694.00,2675.00,19158.00,0.00,
38,1.90,5689111034.00,2999707468.00,2199785456.00,214.00,2228.00,48624.00,0.00,
39,1.90,5692338601.00,2999707776.00,2199785720.00,244.00,2368.00,28223.00,0.00,
40,1.90,5693034216.00,2999709070.00,2199786600.00,190.00,2430.00,26937.00,0.00,
51,2.34,7032974829.00,2999721160.00,2199795488.00,201.00,2351.00,14212.00,0.00,
52,2.34,7026313711.00,2999712078.00,2199788800.00,183.00,2347.00,11055.00,0.00,
53,2.35,7038108400.00,2999714545.00,2199790560.00,196.00,2577.00,17199.00,0.00,
54,2.34,7022165950.00,2999715384.00,2199791264.00,190.00,2277.00,12566.00,0.00,
*,0.32,82893738849.00,259176183913.00,246377382416.00,49952.00,139227.00,2622946.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)
Event2: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.66,4992240028.00,2999739502.00,2199808952.00,319.00,15524.00,1596183.00,0.00,
38,1.66,4988801199.00,2999745831.00,2199813616.00,200.00,14843.00,1496242.00,0.00,
39,1.66,4988977044.00,2999744812.00,2199812824.00,159.00,15928.00,1374469.00,0.00,
40,1.67,5002664260.00,2999744784.00,2199812912.00,193.00,15062.00,1580329.00,0.00,
51,1.98,5951889845.00,2999737398.00,2199807456.00,248.00,17244.00,1046761.00,0.00,
52,1.98,5944841885.00,2999742914.00,2199811504.00,264.00,16884.00,1059995.00,0.00,
53,1.98,5949753769.00,2999737699.00,2199807720.00,228.00,13779.00,1026479.00,0.00,
54,1.98,5941775864.00,2999736373.00,2199806664.00,189.00,14818.00,1023952.00,0.00,
*,0.29,75791872006.00,259177183536.00,246378305008.00,42466.00,286288.00,17011676.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)
Event2: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,5980966981.00,2999709679.00,2199787128.00,290.00,1429.00,4940703.00,0.00,
38,1.97,5923790243.00,2999706701.00,2199784928.00,120.00,1513.00,4632705.00,0.00,
39,1.99,5961299567.00,2999708642.00,2199786336.00,125.00,1737.00,3215178.00,0.00,
40,2.00,5994422652.00,2999708381.00,2199786072.00,125.00,1705.00,4631918.00,0.00,
51,2.34,7030664406.00,2999712534.00,2199789152.00,117.00,1557.00,6351.00,0.00,
52,2.34,7033880505.00,2999710857.00,2199787920.00,124.00,1508.00,4869.00,0.00,
53,2.34,7026621994.00,2999714339.00,2199790472.00,128.00,1774.00,6830.00,0.00,
54,2.34,7026632691.00,2999715763.00,2199791528.00,124.00,1534.00,7521.00,0.00,
*,0.32,84083782291.00,259175355800.00,246376593672.00,57205.00,157031.00,23260365.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)
Event2: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,5981047665.00,2999693814.00,2199775424.00,201.00,1411.00,4944551.00,0.00,
38,1.97,5917571097.00,2999697326.00,2199778064.00,130.00,1452.00,4600577.00,0.00,
39,1.99,5959642247.00,2999688791.00,2199771816.00,121.00,1585.00,3211014.00,0.00,
40,2.00,5992251321.00,2999692706.00,2199774720.00,119.00,1632.00,4635662.00,0.00,
51,2.35,7038549554.00,2999687633.00,2199770936.00,110.00,1474.00,6046.00,0.00,
52,2.34,7033516473.00,2999686506.00,2199770144.00,110.00,1401.00,5998.00,0.00,
53,2.34,7031221668.00,2999685081.00,2199769088.00,112.00,1675.00,9444.00,0.00,
54,2.34,7028788160.00,2999685163.00,2199769176.00,119.00,1452.00,7777.00,0.00,
*,0.32,83979941430.00,259173493987.00,246374805952.00,23702.00,122650.00,19218104.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)
Event2: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,1.99,5981960746.00,3002854241.00,2202093080.00,273.00,1436.00,4927573.00,0.00,
38,1.97,5924531229.00,3002859903.00,2202097216.00,145.00,1581.00,4609076.00,0.00,
