metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),2.20000003203125,2.2000011364999996,2.19999854,2.20000189
metric_CPU utilization %,3.62968804375,3.6322510375,3.61305919,3.63261506
metric_CPU utilization% in kernel mode,0.008282794687500001,0.008151606499999969,0.0020306,0.29501923
metric_CPI,0.39291911968750004,0.5502363935000001,0.3216879,0.56469449
metric_kernel_CPI,1.27763573265625,1.5514134334999998,0.94515627,1.7173968
metric_IPC,2.6516686584375,3.1070243525,1.77086905,3.10860313
metric_locks retired per instr,5.76190625e-05,0.00036096649999999903,1.9e-07,0.00062136
metric_L1D MPI (includes data+rfo w/ prefetches),0.01075512,0.0469438125,5.3e-07,0.04695664
metric_L1D demand data read hits per instr,0.31232107296875,0.3742291625,0.29442358,0.37426149
metric_L1-I code read misses (w/ prefetches) per instr,0.00065633640625,0.002029409,3.17e-06,0.00393718
metric_L2 demand data read hits per instr,0.00224268484375,0.0079583595,1.8e-07,0.00796404
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.00440501734375,0.019190602999999997,4.6e-07,0.01931265
metric_L2 demand data read MPI,0.0005353475,0.0019925654999999997,1.9e-07,0.00200133
metric_L2 demand code MPI,1.389453125e-05,4.8165000000000004e-05,0.0,5.141e-05
metric_ITLB MPI,8.58609375e-06,7.319299999999999e-05,3.2e-07,0.00013618
metric_ITLB large page MPI,0.0,0.0,0.0,0.0
metric_DTLB load MPI,1.203125e-08,6e-08,0.0,8e-08
metric_DTLB 4KB page load MPI,1.0156249999999999e-08,4.849999999999994e-08,0.0,1.4e-07
metric_DTLB 2MB large page load MPI,3.125e-10,0.0,0.0,2e-08
metric_DTLB 1GB large page load MPI,1.5625e-10,0.0,0.0,1e-08
metric_DTLB store MPI,3.125e-09,2e-08,0.0,3e-08
metric_DTLB load miss latency (in core clks),2274.454842653594,11420.163749999998,0.0,22467.05
metric_DTLB store miss latency (in core clks),1076.8959128434376,6736.455874314499,0.0,13363.74193548
metric_ITLB miss latency (in core clks),33.09435245296875,50.5278958865,19.45528517,54.08878292
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),55.58223414515625,62.324656657,31.31402799,62.42795884
metric_% Uops delivered from legacy decode pipeline (MITE),37.6759130703125,52.20789666649999,32.46863383,55.0571271
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),15.80144571234375,21.391514659,8.93793314,21.56603066
metric_TMA_....ICache_Misses(%),0.077072675625,0.2084531475,0.00167496,0.28427528
metric_TMA_....ITLB_Misses(%),0.05547187453125,0.03936693999999999,0.00807187,2.03138191
metric_TMA_....Branch_Resteers(%),0.289738974375,1.0793182959999994,0.0332355,1.1158338
metric_TMA_......Mispredicts_Resteers(%),0.2276719634375,0.9597594854999991,0.01354499,0.99863035
metric_TMA_......Clears_Resteers(%),0.02425119296875,0.06398896699999995,0.00688655,0.06919926
metric_TMA_......Unknown_Branches_Resteers(%),0.03785478640625,0.15653217799999958,0.0048113,0.25837861
metric_TMA_....MITE(%),12.500337072968751,14.624736162,6.86573498,14.81663932
metric_TMA_....DSB(%),3.3303155825,4.016088547,1.69478288,4.0320158
metric_TMA_Bad_Speculation(%),1.19501694734375,4.4312104399999965,0.09167705,4.80763095
metric_TMA_..Branch_Mispredicts(%),1.0655778301562502,4.162116015499997,0.06005673,4.51000529
metric_TMA_..Machine_Clears(%),0.1294391171875,0.29478179149999995,0.0039304,0.31104251
metric_TMA_Backend_Bound(%),14.67570984296875,34.722434027,5.29342407,36.26041373
metric_TMA_..Memory_Bound(%),4.075668581718751,14.2124965605,0.77239871,14.81706444
metric_TMA_....L1_Bound(%),4.822270335000001,8.437629918499999,2.64977133,10.01576384
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.0719754125,0.38997421699999957,1.644e-05,1.55983476
metric_TMA_....L2_Bound(%),0.37296957000000003,1.133749437,0.00019474,1.15161956
metric_TMA_....L3_Bound(%),0.8955190140624999,2.3855079139999997,0.00279919,2.74745594
metric_TMA_....MEM_Bound(%),0.14241593703125,0.5834790714999999,0.00119368,0.59121845
metric_TMA_......MEM_Bandwidth(%),6.5625e-07,0.0,0.0,3.873e-05
metric_TMA_......MEM_Latency(%),0.21150820937499998,0.854125333,0.00140993,0.87113042
metric_TMA_....Store_Bound(%),1.5150544337499998,6.511087683499998,0.0,6.57804121
metric_TMA_..Core_Bound(%),10.600041260937498,20.5310773275,4.52102536,21.44334929
metric_TMA_....Ports_Utilization(%),23.73597628171875,26.315349978,20.2633231,27.71034531
metric_TMA_......Ports_Utilized_3m(%),62.48044484640625,69.1273039235,47.77679935,69.33172539
metric_TMA_Retiring(%),68.32825624359376,76.87000521899999,52.50319637,76.90771744
metric_TMA_..Light_Operations(%),59.7817711,69.147853911,38.73260139,72.08746735
metric_TMA_....FP_Arith(%),0.15537783109374997,0.2334407869999999,0.00981231,0.28257133
metric_TMA_......FP_Scalar(%),0.09202011234375,0.14451556549999997,0.00113547,0.15761315
metric_TMA_......FP_Vector(%),0.0455624953125,0.0720425555,0.00042034,0.07857202
metric_TMA_..Heavy_Operations(%),8.54648514359375,11.9466956345,4.72743288,15.06841866
