Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6030561553.00,3009012400.00,2206609152.00,546.00,1745.00,0.00,0.00,
38,2.01,6037518271.00,3009008798.00,2206606424.00,401.00,1829.00,0.00,0.00,
39,2.00,6023490283.00,3009006900.00,2206605016.00,854.00,2034.00,0.00,0.00,
40,2.00,6030643323.00,3009007280.00,2206605280.00,617.00,2171.00,0.00,0.00,
51,2.34,7054013331.00,3009009820.00,2206607216.00,654.00,2005.00,0.00,0.00,
52,2.34,7053638730.00,3009008536.00,2206606248.00,559.00,1912.00,0.00,0.00,
53,2.34,7054854950.00,3009009002.00,2206606600.00,598.00,1886.00,0.00,0.00,
54,2.35,7056988275.00,3009004269.00,2206603168.00,464.00,1844.00,0.00,0.00,
*,0.32,84728374774.00,261586398075.00,247143033104.00,182048.00,635139.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6000896082.00,3000863647.00,2200633336.00,622.00,1637.00,0.00,0.00,
38,2.01,6019783973.00,3000869651.00,2200637824.00,387.00,1659.00,0.00,0.00,
39,2.00,6007738109.00,3000870790.00,2200638616.00,309.00,1818.00,0.00,0.00,
40,2.00,6005761624.00,3000867469.00,2200636152.00,495.00,1914.00,0.00,0.00,
51,2.35,7040571625.00,3000859794.00,2200630520.00,402.00,1638.00,0.00,0.00,
52,2.35,7040721281.00,3000859185.00,2200630080.00,531.00,1707.00,0.00,0.00,
53,2.35,7040478982.00,3000857067.00,2200628496.00,535.00,1704.00,0.00,0.00,
54,2.35,7038265766.00,3000860123.00,2200630696.00,439.00,1728.00,0.00,0.00,
*,0.32,84440308344.00,260875185302.00,246471000688.00,67949.00,146732.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006589980.00,3002712520.00,2201989152.00,767.00,1564.00,0.00,0.00,
38,2.00,6012351786.00,3002710897.00,2201988008.00,487.00,1678.00,0.00,0.00,
39,2.00,6009880227.00,3002714623.00,2201990736.00,654.00,1787.00,0.00,0.00,
40,2.00,6013995706.00,3002713657.00,2201990032.00,477.00,1846.00,0.00,0.00,
51,2.35,7047073528.00,3002719486.00,2201994344.00,394.00,1806.00,0.00,0.00,
52,2.34,7040684651.00,3002727496.00,2202000152.00,406.00,1772.00,0.00,0.00,
53,2.34,7038878881.00,3002735464.00,2202006048.00,548.00,1670.00,0.00,0.00,
54,2.35,7048739055.00,3002742530.00,2202011240.00,459.00,1723.00,0.00,0.00,
*,0.32,84485059063.00,261034713360.00,246621819752.00,68816.00,146344.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006137946.00,2999219561.00,2199427648.00,777.00,1577.00,0.00,0.00,
38,2.00,5998228528.00,2999219603.00,2199427648.00,448.00,1677.00,0.00,0.00,
39,2.00,6005117859.00,2999216538.00,2199425448.00,635.00,1848.00,0.00,0.00,
40,2.00,6008047318.00,2999216388.00,2199425360.00,665.00,1917.00,0.00,0.00,
51,2.34,7025755155.00,2999229595.00,2199435040.00,469.00,1852.00,0.00,0.00,
52,2.34,7026709615.00,2999219011.00,2199427208.00,564.00,1673.00,0.00,0.00,
53,2.35,7036866959.00,2999224141.00,2199430992.00,575.00,1710.00,0.00,0.00,
54,2.35,7038987618.00,2999217041.00,2199425800.00,488.00,1699.00,0.00,0.00,
*,0.32,84462363492.00,260733065745.00,246336760736.00,129910.00,414679.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003179608.00,2999780111.00,2199838784.00,827.00,1604.00,0.00,0.00,
38,2.00,6011501992.00,2999784820.00,2199842216.00,414.00,1659.00,0.00,0.00,
39,2.00,6002605612.00,2999786762.00,2199843624.00,735.00,2081.00,0.00,0.00,
40,2.00,6000396707.00,2999795845.00,2199850224.00,521.00,1985.00,0.00,0.00,
51,2.34,7026125876.00,2999812823.00,2199862720.00,630.00,1822.00,0.00,0.00,
52,2.34,7031238035.00,2999818787.00,2199867120.00,534.00,1699.00,0.00,0.00,
53,2.34,7033982397.00,2999804088.00,2199856384.00,469.00,1742.00,0.00,0.00,
54,2.35,7035970287.00,2999810580.00,2199861136.00,462.00,1764.00,0.00,0.00,
*,0.32,84372359167.00,260782388193.00,246383249816.00,62945.00,145670.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002530943.00,3000059930.00,2200044000.00,435.00,1536.00,0.00,0.00,
38,2.00,6009470024.00,3000054549.00,2200039952.00,515.00,1651.00,0.00,0.00,
39,2.00,6003531883.00,3000055739.00,2200040832.00,452.00,1868.00,0.00,0.00,
40,2.00,5999614900.00,3000045869.00,2200033704.00,473.00,1808.00,0.00,0.00,
51,2.34,7033826400.00,3000021407.00,2200015664.00,504.00,1733.00,0.00,0.00,
52,2.34,7035025104.00,3000016607.00,2200012232.00,518.00,1860.00,0.00,0.00,
53,2.35,7039428939.00,3000027292.00,2200019976.00,522.00,1653.00,0.00,0.00,
54,2.35,7039145697.00,3000018267.00,2200013376.00,403.00,1595.00,0.00,0.00,
*,0.32,84408072001.00,260802577659.00,246402460656.00,76243.00,148316.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010587227.00,2999640299.00,2199736176.00,742.00,1515.00,0.00,0.00,
38,2.00,6002740075.00,2999633717.00,2199731424.00,711.00,1664.00,0.00,0.00,
39,2.00,6004246173.00,2999633161.00,2199730984.00,544.00,1846.00,0.00,0.00,
40,2.00,6003221940.00,2999636107.00,2199733096.00,629.00,1858.00,0.00,0.00,
51,2.35,7036273698.00,2999632826.00,2199730808.00,497.00,1820.00,0.00,0.00,
52,2.34,7030332545.00,2999636911.00,2199733712.00,623.00,1663.00,0.00,0.00,
53,2.34,7034121684.00,2999636865.00,2199733712.00,449.00,1688.00,0.00,0.00,
54,2.35,7039812889.00,2999636850.00,2199733712.00,425.00,1684.00,0.00,0.00,
*,0.32,84392015890.00,260767714989.00,246369533168.00,65355.00,147635.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6014416619.00,3000113290.00,2200083072.00,646.00,1552.00,0.00,0.00,
38,2.01,6016053072.00,3000118908.00,2200087208.00,631.00,1748.00,0.00,0.00,
39,2.00,5999823400.00,3000119219.00,2200087472.00,400.00,1835.00,0.00,0.00,
40,2.00,6008511800.00,3000121976.00,2200089496.00,383.00,1904.00,0.00,0.00,
51,2.35,7037175541.00,3000136609.00,2200100144.00,427.00,1826.00,0.00,0.00,
52,2.34,7034088723.00,3000133576.00,2200097944.00,523.00,1618.00,0.00,0.00,
53,2.35,7040404514.00,3000126496.00,2200092752.00,454.00,1689.00,0.00,0.00,
54,2.35,7040162802.00,3000131915.00,2200096712.00,373.00,1701.00,0.00,0.00,
*,0.32,84431187893.00,260811516895.00,246410945352.00,58898.00,148660.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6000299005.00,2999212789.00,2199422720.00,415.00,1586.00,0.00,0.00,
38,2.00,6013328780.00,2999208063.00,2199419288.00,591.00,1643.00,0.00,0.00,
39,2.00,6005780969.00,2999208926.00,2199419904.00,539.00,1821.00,0.00,0.00,
40,2.00,6001240671.00,2999205237.00,2199417176.00,356.00,1825.00,0.00,0.00,
51,2.35,7035594533.00,2999202750.00,2199415328.00,478.00,1713.00,0.00,0.00,
52,2.34,7028907739.00,2999198807.00,2199412512.00,436.00,1678.00,0.00,0.00,
53,2.35,7035515868.00,2999196613.00,2199410840.00,473.00,1615.00,0.00,0.00,
54,2.34,7031656156.00,2999192576.00,2199407936.00,324.00,1667.00,0.00,0.00,
*,0.32,84380251393.00,260730700410.00,246334461032.00,62215.00,149322.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003682514.00,3002195713.00,2201610224.00,796.00,1611.00,0.00,0.00,
38,2.00,6013616582.00,3002201029.00,2201614008.00,469.00,1632.00,0.00,0.00,
39,2.00,6011971855.00,3002204608.00,2201616648.00,563.00,1782.00,0.00,0.00,
40,2.00,6010376940.00,3002211108.00,2201621488.00,529.00,1865.00,0.00,0.00,
51,2.35,7041384248.00,3002201382.00,2201614360.00,499.00,1631.00,0.00,0.00,
52,2.34,7039190611.00,3002211761.00,2201621928.00,500.00,1613.00,0.00,0.00,
53,2.35,7041855643.00,3002216868.00,2201625712.00,519.00,1626.00,0.00,0.00,
54,2.35,7042344740.00,3002229675.00,2201635040.00,451.00,1615.00,0.00,0.00,
*,0.32,84468483213.00,260992798240.00,246582171088.00,61007.00,147616.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6000817845.00,3000444870.00,2200326216.00,497.00,1517.00,0.00,0.00,
38,2.01,6017736786.00,3000443395.00,2200325248.00,443.00,1685.00,0.00,0.00,
39,2.00,6007613779.00,3000448364.00,2200328856.00,682.00,1805.00,0.00,0.00,
40,2.00,5996420612.00,3000446514.00,2200327448.00,568.00,1832.00,0.00,0.00,
51,2.34,7035391752.00,3000440490.00,2200323048.00,439.00,1633.00,0.00,0.00,
52,2.35,7037542507.00,3000432505.00,2200317152.00,437.00,1594.00,0.00,0.00,
53,2.35,7036649944.00,3000426431.00,2200312752.00,467.00,1685.00,0.00,0.00,
54,2.34,7035869529.00,3000413340.00,2200303160.00,341.00,1657.00,0.00,0.00,
*,0.32,84406558932.00,260838672206.00,246436488760.00,67487.00,155295.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6013112783.00,3002559702.00,2201877040.00,498.00,1609.00,0.00,0.00,
38,2.00,6017864339.00,3002560319.00,2201877480.00,536.00,1759.00,0.00,0.00,
39,2.00,6016517675.00,3002553189.00,2201872288.00,556.00,1772.00,0.00,0.00,
40,2.00,6016724842.00,3002549573.00,2201869648.00,609.00,1809.00,0.00,0.00,
51,2.34,7037201684.00,3002557798.00,2201875720.00,478.00,1776.00,0.00,0.00,
52,2.34,7035287608.00,3002560089.00,2201877392.00,504.00,1621.00,0.00,0.00,
53,2.35,7046171745.00,3002570179.00,2201884784.00,475.00,1672.00,0.00,0.00,
54,2.35,7044042770.00,3002571912.00,2201886016.00,430.00,1661.00,0.00,0.00,
*,0.32,84494087908.00,261020855125.00,246608754392.00,60971.00,154271.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010590763.00,3002171617.00,2201592624.00,800.00,1547.00,0.00,0.00,
38,2.00,6017469638.00,3002174199.00,2201594472.00,443.00,1681.00,0.00,0.00,
39,2.00,6010527077.00,3002168155.00,2201589984.00,483.00,1803.00,0.00,0.00,
40,2.00,6014571278.00,3002165295.00,2201587872.00,433.00,1781.00,0.00,0.00,
51,2.34,7035069131.00,3002164245.00,2201587080.00,244.00,1663.00,0.00,0.00,
52,2.34,7039233431.00,3002171930.00,2201592712.00,471.00,1579.00,0.00,0.00,
53,2.34,7037663818.00,3002173511.00,2201593856.00,329.00,1622.00,0.00,0.00,
54,2.35,7040304788.00,3002173274.00,2201593768.00,427.00,1598.00,0.00,0.00,
*,0.32,84462632149.00,260987733478.00,246577318944.00,59098.00,152201.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004411219.00,2999266744.00,2199462232.00,563.00,1523.00,0.00,0.00,
38,2.01,6014202706.00,2999265535.00,2199461352.00,334.00,1591.00,0.00,0.00,
39,2.00,6002074121.00,2999267145.00,2199462584.00,562.00,1786.00,0.00,0.00,
40,2.00,6005124077.00,2999270263.00,2199464872.00,632.00,1816.00,0.00,0.00,
51,2.34,7030950613.00,2999266806.00,2199462320.00,516.00,1772.00,0.00,0.00,
52,2.35,7033922864.00,2999265401.00,2199461352.00,548.00,1702.00,0.00,0.00,
53,2.35,7036934191.00,2999256533.00,2199454840.00,412.00,1670.00,0.00,0.00,
54,2.34,7029668409.00,2999253873.00,2199452816.00,487.00,1707.00,0.00,0.00,
*,0.32,84437942551.00,260739048562.00,246342388336.00,67345.00,176557.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007772773.00,2999498526.00,2199632248.00,558.00,1540.00,0.00,0.00,
38,2.00,6008736248.00,2999497370.00,2199631456.00,436.00,1723.00,0.00,0.00,
