"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",85143547,85125247,18300,0.021,1468515.000,1468600.500,6249999840.000,6250363728.000,43584126464,751879680.000,751923456.000,6015037440.000,6015387648.000,6015037.440,6015387.648,6015.037,6015.388,6410700,64012,13947547,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",85143548,85127363,16185,0.019,1468515.000,1468562.500,6249999840.000,6250202000.000,43585209856,751879680.000,751904000.000,6015037440.000,6015232000.000,6015037.440,6015232.000,6015.037,6015.232,5561442,65492,11873285,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",85143548,85127021,16527,0.019,1468515.500,1468648.000,6250001968.000,6250565888.000,43585034752,751879936.000,751947776.000,6015039488.000,6015582208.000,6015039.488,6015582.208,6015.039,6015.582,5483654,64292,11793597,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",85143548,85125230,18318,0.022,1468515.000,1468594.000,6249999840.000,6250336064.000,43584117760,751879680.000,751920128.000,6015037440.000,6015361024.000,6015037.440,6015361.024,6015.037,6015.361,6411012,62977,13944995,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",85143548,85127367,16181,0.019,1468515.000,1468563.500,6249999840.000,6250206256.000,43585211904,751879680.000,751904512.000,6015037440.000,6015236096.000,6015037.440,6015236.096,6015.037,6015.236,5561460,63712,11865995,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",85143547,85127018,16529,0.019,1468515.000,1468648.500,6249999840.000,6250568016.000,43585033216,751879680.000,751948032.000,6015037440.000,6015584256.000,6015037.440,6015584.256,6015.037,6015.584,5483473,64477,11808130,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",85143548,85125235,18313,0.022,1468515.000,1468598.500,6249999840.000,6250355216.000,43584120320,751879680.000,751922432.000,6015037440.000,6015379456.000,6015037.440,6015379.456,6015.037,6015.379,6410780,64982,13941762,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:05",85143548,85127361,16187,0.019,1468515.000,1468561.500,6249999840.000,6250197744.000,43585208832,751879680.000,751903488.000,6015037440.000,6015227904.000,6015037.440,6015227.904,6015.037,6015.228,5561259,65365,11867355,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:07",85143547,85127022,16525,0.019,1468515.000,1468646.000,6249999840.000,6250557376.000,43585035264,751879680.000,751946752.000,6015037440.000,6015574016.000,6015037.440,6015574.016,6015.037,6015.574,5484153,66410,11789877,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:03",85143548,85125243,18305,0.021,1468515.000,1468604.500,6249999840.000,6250380752.000,43584124416,751879680.000,751925504.000,6015037440.000,6015404032.000,6015037.440,6015404.032,6015.037,6015.404,6410522,63892,13945422,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:05",85143548,85127366,16182,0.019,1468515.000,1468563.000,6249999840.000,6250204128.000,43585211392,751879680.000,751904256.000,6015037440.000,6015234048.000,6015037.440,6015234.048,6015.037,6015.234,5561391,66317,11870342,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:07",85143547,85127019,16528,0.019,1468515.000,1468646.500,6249999840.000,6250559504.000,43585033728,751879680.000,751947008.000,6015037440.000,6015576064.000,6015037.440,6015576.064,6015.037,6015.576,5483482,66062,11792490,"00:00:00.101","00:00:58.080"
