Link 3 is disabled
Link 3 is disabled
Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007264331.00,3002518007.00,2201846504.00,338.00,1420.00,0.00,0.00,
38,2.00,6014415233.00,3002518605.00,2201846944.00,85.00,1592.00,0.00,0.00,
39,1.97,5922172430.00,3002515491.00,2201844744.00,90.00,1814.00,0.00,0.00,
40,1.97,5916519025.00,3002518246.00,2201846680.00,90.00,1753.00,0.00,0.00,
51,2.35,7043980587.00,3002521294.00,2201848968.00,98.00,1705.00,0.00,0.00,
52,2.34,7040592101.00,3002526017.00,2201852400.00,86.00,1573.00,0.00,0.00,
53,2.35,7041269603.00,3002518485.00,2201846856.00,103.00,1738.00,0.00,0.00,
54,2.34,7035481837.00,3002523663.00,2201850640.00,117.00,1815.00,0.00,0.00,
*,0.32,84079586919.00,259416956835.00,246606177488.00,155248.00,618078.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6014732448.00,2999923503.00,2199943944.00,218.00,1323.00,0.00,0.00,
38,2.00,6012108406.00,2999925582.00,2199945440.00,68.00,1549.00,0.00,0.00,
39,1.98,5931337993.00,2999924352.00,2199944472.00,65.00,1668.00,0.00,0.00,
40,1.97,5914732169.00,2999922118.00,2199942888.00,59.00,1593.00,0.00,0.00,
51,2.35,7036550547.00,2999908030.00,2199932504.00,71.00,1599.00,0.00,0.00,
52,2.35,7036242465.00,2999904696.00,2199930128.00,66.00,1419.00,0.00,0.00,
53,2.34,7033664292.00,2999900978.00,2199927400.00,50.00,1574.00,0.00,0.00,
54,2.34,7033791703.00,2999901335.00,2199927664.00,58.00,1657.00,0.00,0.00,
*,0.32,83987396773.00,259192639330.00,246393043424.00,45006.00,133097.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010443308.00,2999757541.00,2199822240.00,204.00,1351.00,0.00,0.00,
38,2.00,6013043494.00,2999756113.00,2199821184.00,64.00,1609.00,0.00,0.00,
39,1.97,5916022619.00,2999758078.00,2199822680.00,428.00,1804.00,0.00,0.00,
40,1.97,5919026513.00,2999759133.00,2199823384.00,66.00,1684.00,0.00,0.00,
51,2.34,7032616578.00,2999763260.00,2199826376.00,69.00,1625.00,0.00,0.00,
52,2.35,7034830402.00,2999766724.00,2199828928.00,84.00,1501.00,0.00,0.00,
53,2.34,7031558747.00,2999765889.00,2199828312.00,68.00,1641.00,0.00,0.00,
54,2.34,7032067674.00,2999768895.00,2199830600.00,71.00,1712.00,0.00,0.00,
*,0.32,83963590394.00,259179399415.00,246380419296.00,40927.00,134850.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002340753.00,2999791413.00,2199846968.00,242.00,1360.00,0.00,0.00,
38,2.00,6012411659.00,2999790151.00,2199846088.00,59.00,1604.00,0.00,0.00,
39,1.98,5924737955.00,2999791100.00,2199846704.00,63.00,1764.00,0.00,0.00,
40,1.97,5913225192.00,2999790617.00,2199846440.00,61.00,1717.00,0.00,0.00,
51,2.34,7034222009.00,2999789899.00,2199846000.00,69.00,1658.00,0.00,0.00,
52,2.35,7040836642.00,2999787946.00,2199844504.00,76.00,1530.00,0.00,0.00,
53,2.35,7039176549.00,2999788803.00,2199845120.00,64.00,1623.00,0.00,0.00,
54,2.34,7029652153.00,2999784834.00,2199842128.00,64.00,1651.00,0.00,0.00,
*,0.32,83993857940.00,259181804364.00,246382680896.00,84539.00,394175.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012111796.00,2999768484.00,2199830248.00,210.00,1321.00,0.00,0.00,
38,2.00,6013870191.00,2999771126.00,2199832184.00,64.00,1553.00,0.00,0.00,
39,1.97,5901771715.00,2999771925.00,2199832800.00,65.00,1698.00,0.00,0.00,
40,1.97,5916852860.00,2999769411.00,2199830952.00,58.00,1696.00,0.00,0.00,
51,2.35,7040293096.00,2999776021.00,2199835704.00,66.00,1553.00,0.00,0.00,
52,2.35,7035660560.00,2999775054.00,2199835000.00,75.00,1437.00,0.00,0.00,
53,2.35,7045149246.00,2999776964.00,2199836408.00,67.00,1548.00,0.00,0.00,
54,2.34,7032040884.00,2999776776.00,2199836320.00,68.00,1567.00,0.00,0.00,
*,0.32,83967339463.00,259180591797.00,246381561272.00,38038.00,139010.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006838294.00,2999751262.00,2199817576.00,152.00,1343.00,0.00,0.00,
38,2.00,5996501298.00,2999750049.00,2199816696.00,58.00,1573.00,0.00,0.00,
39,1.97,5920256905.00,2999748107.00,2199815288.00,63.00,1671.00,0.00,0.00,
40,1.97,5914779625.00,2999749735.00,2199816432.00,60.00,1600.00,0.00,0.00,
51,2.35,7034956635.00,2999748865.00,2199815904.00,72.00,1562.00,0.00,0.00,
52,2.34,7030836589.00,2999750649.00,2199817136.00,72.00,1468.00,0.00,0.00,
53,2.35,7037299818.00,2999750729.00,2199817224.00,63.00,1579.00,0.00,0.00,
54,2.35,7036747545.00,2999750322.00,2199816960.00,83.00,1612.00,0.00,0.00,
*,0.32,83955553349.00,259178635819.00,246379685640.00,50975.00,139194.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005142053.00,2999858219.00,2199896072.00,207.00,1331.00,0.00,0.00,
38,2.00,6013940742.00,2999859379.00,2199896864.00,58.00,1582.00,0.00,0.00,
39,1.98,5926087207.00,2999861625.00,2199898536.00,65.00,1717.00,0.00,0.00,
40,1.97,5917039582.00,2999861568.00,2199898448.00,69.00,1621.00,0.00,0.00,
51,2.35,7037254324.00,2999870305.00,2199904872.00,68.00,1612.00,0.00,0.00,
52,2.34,7034673179.00,2999868060.00,2199903288.00,79.00,1474.00,0.00,0.00,
53,2.34,7033943395.00,2999868589.00,2199903640.00,72.00,1594.00,0.00,0.00,
54,2.34,7028273830.00,2999869871.00,2199904520.00,65.00,1616.00,0.00,0.00,
*,0.32,84026310094.00,259188238802.00,246388821096.00,60564.00,152646.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004865328.00,2999761079.00,2199824792.00,246.00,1331.00,0.00,0.00,
38,2.01,6017643318.00,2999761682.00,2199825232.00,54.00,1597.00,0.00,0.00,
39,1.97,5915691401.00,2999760801.00,2199824528.00,67.00,1709.00,0.00,0.00,
40,1.98,5924670791.00,2999760058.00,2199824088.00,57.00,1705.00,0.00,0.00,
51,2.35,7039967339.00,2999747911.00,2199815112.00,59.00,1590.00,0.00,0.00,
52,2.34,7028868717.00,2999750797.00,2199817224.00,60.00,1483.00,0.00,0.00,
53,2.35,7039920255.00,2999748304.00,2199815464.00,56.00,1589.00,0.00,0.00,
54,2.34,7030521901.00,2999749362.00,2199816256.00,53.00,1603.00,0.00,0.00,
*,0.32,83976710051.00,259179675965.00,246380659976.00,34362.00,135634.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6011952866.00,2999725363.00,2199798568.00,264.00,1331.00,0.00,0.00,
38,2.00,6007118848.00,2999722818.00,2199796720.00,69.00,1577.00,0.00,0.00,
39,1.97,5920622486.00,2999722055.00,2199796192.00,68.00,1732.00,0.00,0.00,
40,1.97,5920852490.00,2999724064.00,2199797688.00,72.00,1732.00,0.00,0.00,
51,2.35,7042782639.00,2999732104.00,2199803496.00,75.00,1604.00,0.00,0.00,
52,2.35,7037715252.00,2999727338.00,2199800064.00,81.00,1483.00,0.00,0.00,
53,2.35,7037756650.00,2999730630.00,2199802440.00,84.00,1604.00,0.00,0.00,
54,2.34,7023250601.00,2999726950.00,2199799712.00,102.00,1657.00,0.00,0.00,
*,0.32,83975548280.00,259175509879.00,246376736584.00,39276.00,142607.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6011119317.00,2999838848.00,2199881816.00,233.00,1312.00,0.00,0.00,
38,2.00,6001910066.00,2999840726.00,2199883224.00,52.00,1578.00,0.00,0.00,
39,1.97,5922699264.00,2999839016.00,2199881904.00,63.00,1702.00,0.00,0.00,
40,1.97,5906490579.00,2999839023.00,2199881904.00,58.00,1654.00,0.00,0.00,
51,2.35,7035704116.00,2999836207.00,2199879968.00,65.00,1546.00,0.00,0.00,
52,2.35,7036287431.00,2999839458.00,2199882256.00,67.00,1465.00,0.00,0.00,
53,2.35,7037689020.00,2999838489.00,2199881552.00,60.00,1600.00,0.00,0.00,
54,2.34,7030125947.00,2999842830.00,2199884720.00,73.00,1626.00,0.00,0.00,
*,0.32,83955363966.00,259184987848.00,246385669112.00,35788.00,136028.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005893848.00,2999970140.00,2199978088.00,275.00,1398.00,0.00,0.00,
38,2.01,6016440757.00,2999966556.00,2199975448.00,67.00,1641.00,0.00,0.00,
39,1.97,5917363880.00,2999967014.00,2199975888.00,134.00,1847.00,0.00,0.00,
40,1.97,5914613329.00,2999967884.00,2199976504.00,66.00,1671.00,0.00,0.00,
51,2.34,7031633703.00,2999964245.00,2199973776.00,67.00,1691.00,0.00,0.00,
52,2.34,7034063709.00,2999963049.00,2199972896.00,66.00,1513.00,0.00,0.00,
53,2.35,7037962440.00,2999962319.00,2199972368.00,68.00,1663.00,0.00,0.00,
54,2.34,7031244780.00,2999961406.00,2199971752.00,80.00,1683.00,0.00,0.00,
*,0.32,83962971935.00,259196416855.00,246396611296.00,47795.00,137781.00,0.00,0.00,

