Link 3 is disabled
Link 3 is disabled
Time elapsed: 1004 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6030094646.00,3009237459.00,2206774152.00,718.00,1507.00,0.00,0.00,
38,2.00,6027721663.00,3009234701.00,2206772128.00,567.00,1942.00,0.00,0.00,
39,2.00,6031009538.00,3009241118.00,2206776880.00,552.00,2079.00,0.00,0.00,
40,2.00,6027837301.00,3009236957.00,2206773712.00,634.00,2130.00,0.00,0.00,
51,2.34,7054040237.00,3009236442.00,2206773360.00,662.00,1752.00,0.00,0.00,
52,2.34,7052513583.00,3009235874.00,2206773008.00,554.00,1859.00,0.00,0.00,
53,2.34,7056133528.00,3009233774.00,2206771424.00,622.00,1828.00,0.00,0.00,
54,2.35,7058549467.00,3009233351.00,2206771160.00,719.00,1779.00,0.00,0.00,
*,0.32,84728312401.00,261598476774.00,247154529160.00,180629.00,636762.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008712380.00,3003264034.00,2202393600.00,489.00,1349.00,0.00,0.00,
38,2.00,6009980048.00,3003263640.00,2202393336.00,623.00,1817.00,0.00,0.00,
39,2.00,6018775583.00,3003260142.00,2202390784.00,325.00,2078.00,0.00,0.00,
40,2.00,6011069350.00,3003260218.00,2202390872.00,425.00,2015.00,0.00,0.00,
51,2.35,7044247378.00,3003255924.00,2202387704.00,491.00,1830.00,0.00,0.00,
52,2.34,7037828833.00,3003254561.00,2202386648.00,359.00,2115.00,0.00,0.00,
53,2.35,7049838767.00,3003252684.00,2202385328.00,448.00,1886.00,0.00,0.00,
54,2.35,7043850561.00,3003252526.00,2202385152.00,485.00,1539.00,0.00,0.00,
*,0.32,84497722165.00,261082759915.00,246667090648.00,68396.00,146863.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010702421.00,3000084152.00,2200061776.00,632.00,1382.00,0.00,0.00,
38,2.00,6013128278.00,3000085092.00,2200062392.00,440.00,1815.00,0.00,0.00,
39,2.00,6003837983.00,3000088434.00,2200064856.00,379.00,1926.00,0.00,0.00,
40,2.00,6011064179.00,3000089637.00,2200065736.00,366.00,1959.00,0.00,0.00,
51,2.34,7030194294.00,3000083549.00,2200061248.00,456.00,1779.00,0.00,0.00,
52,2.34,7032295437.00,3000084049.00,2200061600.00,462.00,2022.00,0.00,0.00,
53,2.35,7037127116.00,3000083201.00,2200061072.00,466.00,1859.00,0.00,0.00,
54,2.35,7044403849.00,3000085147.00,2200062480.00,463.00,1557.00,0.00,0.00,
*,0.32,84413441383.00,260807641030.00,246407257360.00,59222.00,144737.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6011964619.00,3002571237.00,2201885576.00,960.00,1609.00,0.00,0.00,
38,2.00,6015242849.00,3002568268.00,2201883376.00,518.00,1823.00,0.00,0.00,
39,2.00,6018917298.00,3002564701.00,2201880736.00,516.00,1931.00,0.00,0.00,
40,2.00,6019125833.00,3002563608.00,2201879944.00,541.00,1966.00,0.00,0.00,
51,2.34,7038695305.00,3002570259.00,2201884872.00,537.00,1790.00,0.00,0.00,
52,2.34,7036634450.00,3002568829.00,2201883816.00,430.00,1810.00,0.00,0.00,
53,2.34,7040540295.00,3002570088.00,2201884696.00,483.00,1870.00,0.00,0.00,
54,2.34,7039299285.00,3002570790.00,2201885224.00,496.00,1719.00,0.00,0.00,
*,0.32,84571205023.00,261027013365.00,246614320656.00,131121.00,413614.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009556296.00,3000043837.00,2200032120.00,699.00,1269.00,0.00,0.00,
38,2.00,6005235768.00,3000045901.00,2200033616.00,382.00,1748.00,0.00,0.00,
39,2.00,6010327078.00,3000045159.00,2200033176.00,422.00,1859.00,0.00,0.00,
40,2.00,6009670563.00,3000045660.00,2200033528.00,543.00,1873.00,0.00,0.00,
51,2.35,7038452933.00,3000045924.00,2200033704.00,506.00,1685.00,0.00,0.00,
52,2.34,7033284928.00,3000056475.00,2200041448.00,530.00,1960.00,0.00,0.00,
53,2.34,7030988001.00,3000052809.00,2200038720.00,432.00,1780.00,0.00,0.00,
54,2.34,7031251757.00,3000054343.00,2200039864.00,567.00,1570.00,0.00,0.00,
*,0.32,84401223502.00,260803017324.00,246402986280.00,63716.00,142031.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6016164178.00,3002965699.00,2202174832.00,651.00,1329.00,0.00,0.00,
38,2.00,6012057495.00,3002964860.00,2202174216.00,473.00,1855.00,0.00,0.00,
39,2.00,6015897431.00,3002969176.00,2202177384.00,458.00,1878.00,0.00,0.00,
40,2.00,6006499306.00,3002967406.00,2202176064.00,470.00,2075.00,0.00,0.00,
51,2.34,7041201424.00,3002964803.00,2202174216.00,562.00,1791.00,0.00,0.00,
52,2.34,7040214617.00,3002954759.00,2202166824.00,430.00,1842.00,0.00,0.00,
53,2.35,7048322836.00,3002958434.00,2202169552.00,444.00,1819.00,0.00,0.00,
54,2.35,7047214123.00,3002953347.00,2202165768.00,639.00,1602.00,0.00,0.00,
*,0.32,84536791049.00,261056981012.00,246642823416.00,88054.00,152175.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004969630.00,3002206552.00,2201618144.00,625.00,1238.00,0.00,0.00,
38,2.00,6014916574.00,3002216813.00,2201625712.00,581.00,1731.00,0.00,0.00,
39,2.00,6018925562.00,3002218113.00,2201626592.00,382.00,1801.00,0.00,0.00,
40,2.00,6014520939.00,3002218954.00,2201627208.00,445.00,1844.00,0.00,0.00,
51,2.35,7041591674.00,3002239404.00,2201642168.00,414.00,1659.00,0.00,0.00,
52,2.35,7040607167.00,3002242586.00,2201644544.00,479.00,1965.00,0.00,0.00,
53,2.35,7043096306.00,3002238553.00,2201641552.00,564.00,1646.00,0.00,0.00,
54,2.34,7038744322.00,3002240411.00,2201642960.00,419.00,1591.00,0.00,0.00,
*,0.32,84473367670.00,260994775931.00,246583901432.00,61895.00,142963.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6000623679.00,2999770628.00,2199831832.00,703.00,1261.00,0.00,0.00,
38,2.00,6009001669.00,2999764408.00,2199827256.00,543.00,1673.00,0.00,0.00,
39,2.00,6010731244.00,2999760566.00,2199824440.00,475.00,1681.00,0.00,0.00,
40,2.00,6002471316.00,2999764225.00,2199827168.00,435.00,1825.00,0.00,0.00,
51,2.35,7039945873.00,2999756030.00,2199821096.00,396.00,1588.00,0.00,0.00,
52,2.34,7033048161.00,2999754678.00,2199820128.00,470.00,1619.00,0.00,0.00,
53,2.34,7030384393.00,2999772670.00,2199833328.00,380.00,1711.00,0.00,0.00,
54,2.34,7033613650.00,2999771383.00,2199832360.00,394.00,1538.00,0.00,0.00,
*,0.32,84387372979.00,260779333969.00,246380486528.00,55865.00,138521.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012658142.00,3000111005.00,2200081400.00,566.00,1430.00,0.00,0.00,
38,2.00,6011046176.00,3000108368.00,2200079464.00,624.00,1663.00,0.00,0.00,
39,2.00,6014774450.00,3000109840.00,2200080520.00,508.00,1776.00,0.00,0.00,
40,2.00,6003837837.00,3000108408.00,2200079464.00,464.00,1799.00,0.00,0.00,
51,2.35,7037123900.00,3000095770.00,2200070224.00,459.00,1771.00,0.00,0.00,
52,2.35,7036240084.00,3000100469.00,2200073656.00,467.00,1729.00,0.00,0.00,
53,2.35,7035703847.00,3000084436.00,2200061952.00,550.00,1800.00,0.00,0.00,
54,2.34,7034936713.00,3000085897.00,2200063008.00,385.00,1564.00,0.00,0.00,
*,0.32,84420773878.00,260811142737.00,246410521016.00,61152.00,141070.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007894295.00,3000139664.00,2200102344.00,647.00,1272.00,0.00,0.00,
38,2.01,6017494090.00,3000138165.00,2200101288.00,509.00,1749.00,0.00,0.00,
39,2.00,6004523606.00,3000137962.00,2200101200.00,535.00,1902.00,0.00,0.00,
40,2.00,6009734662.00,3000138587.00,2200101640.00,404.00,1900.00,0.00,0.00,
51,2.35,7036875725.00,3000138047.00,2200101288.00,466.00,1768.00,0.00,0.00,
52,2.34,7028693319.00,3000132979.00,2200097504.00,540.00,2021.00,0.00,0.00,
53,2.35,7040477252.00,3000143043.00,2200104896.00,324.00,1813.00,0.00,0.00,
54,2.35,7036571800.00,3000143574.00,2200105248.00,728.00,1565.00,0.00,0.00,
*,0.32,84430113853.00,260809998926.00,246409469944.00,57655.00,139481.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009566835.00,2999835277.00,2199879264.00,629.00,1355.00,0.00,0.00,
38,2.00,6006716023.00,2999838465.00,2199881552.00,622.00,1729.00,0.00,0.00,
39,2.00,6013460623.00,2999854784.00,2199893520.00,447.00,1834.00,0.00,0.00,
40,2.00,6001582865.00,2999862034.00,2199898800.00,569.00,1817.00,0.00,0.00,
51,2.34,7033623553.00,2999862789.00,2199899328.00,628.00,1729.00,0.00,0.00,
52,2.34,7033219930.00,2999862529.00,2199899240.00,491.00,1687.00,0.00,0.00,
53,2.34,7033870295.00,2999850441.00,2199890352.00,458.00,1788.00,0.00,0.00,
54,2.34,7029326057.00,2999858671.00,2199896424.00,687.00,1523.00,0.00,0.00,
*,0.32,84391364872.00,260788460024.00,246389098648.00,72470.00,146719.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007004753.00,2999882353.00,2199913672.00,576.00,1283.00,0.00,0.00,
38,2.01,6031394767.00,2999885838.00,2199916312.00,522.00,1740.00,0.00,0.00,
39,2.00,6013404022.00,2999872567.00,2199906544.00,449.00,1811.00,0.00,0.00,
40,2.00,6014593296.00,2999864135.00,2199900384.00,503.00,1857.00,0.00,0.00,
51,2.35,7035045011.00,2999874688.00,2199908128.00,467.00,1707.00,0.00,0.00,
52,2.35,7035097499.00,2999883363.00,2199914464.00,423.00,1770.00,0.00,0.00,
53,2.34,7034338102.00,2999894135.00,2199922296.00,410.00,1800.00,0.00,0.00,
54,2.34,7031590379.00,2999890724.00,2199919832.00,498.00,1585.00,0.00,0.00,
*,0.32,84439500978.00,260788045981.00,246388706608.00,62176.00,144177.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008526538.00,2999548591.00,2199669032.00,708.00,1420.00,0.00,0.00,
38,2.00,6011685122.00,2999543050.00,2199664896.00,538.00,1708.00,0.00,0.00,
39,2.00,6013046751.00,2999545768.00,2199666832.00,621.00,2280.00,0.00,0.00,
40,2.00,6009602628.00,2999542222.00,2199664280.00,518.00,1946.00,0.00,0.00,
51,2.34,7030114660.00,2999544650.00,2199666040.00,432.00,1752.00,0.00,0.00,
52,2.34,7032306837.00,2999537868.00,2199661112.00,411.00,1981.00,0.00,0.00,
53,2.35,7036656641.00,2999530691.00,2199655832.00,501.00,1809.00,0.00,0.00,
54,2.34,7030750533.00,2999523556.00,2199650552.00,442.00,1650.00,0.00,0.00,
