metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),2.1999999020312497,2.200000407,2.19999874,2.20000122
metric_CPU utilization %,3.6309415649999996,3.6323907770000003,3.61671222,3.63265957
metric_CPU utilization% in kernel mode,0.0128765075,0.031886126499999806,0.00198225,0.27760158
metric_CPI,0.4253712940625,0.535408142,0.32179974,0.53641655
metric_kernel_CPI,1.2930513682812501,1.5999148989999996,0.94895651,1.63353636
metric_IPC,2.484154059375,3.106453805,1.86422286,3.10752269
metric_locks retired per instr,0.00010426656249999998,0.0004911424999999999,1.9e-07,0.00099319
metric_L1D MPI (includes data+rfo w/ prefetches),0.017927107656249996,0.0386158495,3.8e-07,0.03863514
metric_L1D demand data read hits per instr,0.3064425071875,0.3181864125,0.29535384,0.31819725
metric_L1-I code read misses (w/ prefetches) per instr,0.00046322171875000004,0.0018107399999999982,3.26e-06,0.00189214
metric_L2 demand data read hits per instr,0.0043775403125,0.009531314,1.2e-07,0.00953761
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.00656094421875,0.014405676000000001,4.6e-07,0.01442473
metric_L2 demand data read MPI,0.0007167473437499999,0.0015201035,2e-07,0.00156343
metric_L2 demand code MPI,1.562828125e-05,5.0273e-05,0.0,5.157e-05
metric_ITLB MPI,1.0044531249999999e-05,8.735599999999994e-05,1.9e-07,0.00013851
metric_ITLB large page MPI,6.25e-10,0.0,0.0,2e-08
metric_DTLB load MPI,8.4375e-09,2e-08,0.0,2.5e-07
metric_DTLB 4KB page load MPI,4.53125e-09,2e-08,0.0,7e-08
metric_DTLB 2MB large page load MPI,3.125e-10,0.0,0.0,1e-08
metric_DTLB 1GB large page load MPI,0.0,0.0,0.0,0.0
metric_DTLB store MPI,9.375000000000001e-10,1e-08,0.0,2e-08
metric_DTLB load miss latency (in core clks),1412.9754273040626,5727.677499999999,0.0,8248.4
metric_DTLB store miss latency (in core clks),72.9255071965625,587.2040624999997,0.0,781.59090909
metric_ITLB miss latency (in core clks),29.966897621875,55.96509235149999,19.45550489,66.55812113
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),60.202789580468746,62.416030507,48.47682283,63.01695068
metric_% Uops delivered from legacy decode pipeline (MITE),31.5841942946875,37.62146513349998,27.69663281,38.42136897
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),13.3250715290625,16.273676635999998,9.34151441,17.27328669
metric_TMA_....ICache_Misses(%),0.08912555124999999,0.2758104515,0.00190858,0.30225485
metric_TMA_....ITLB_Misses(%),0.0364368190625,0.01784933799999998,0.00560502,1.23547118
metric_TMA_....Branch_Resteers(%),0.37509824953125004,1.0986776084999992,0.03640994,1.18531924
metric_TMA_......Mispredicts_Resteers(%),0.30886321562499996,0.984731039999999,0.01462787,1.01749325
metric_TMA_......Clears_Resteers(%),0.029854335625,0.07829575899999996,0.00802865,0.09397832
metric_TMA_......Unknown_Branches_Resteers(%),0.03642939546875,0.22911229599999933,0.00692871,0.31851986
metric_TMA_....MITE(%),9.73361969515625,13.8630975735,5.264264,13.87824944
metric_TMA_....DSB(%),3.3329665021875,4.0314906735000005,2.35920508,4.04130084
metric_TMA_Bad_Speculation(%),1.6956138096875,4.417069936499998,0.10164888,4.88579543
metric_TMA_..Branch_Mispredicts(%),1.5397045796875,4.125660961999997,0.06362967,4.58098697
metric_TMA_..Machine_Clears(%),0.155909229375,0.34654500499999985,0.00299171,0.41446766
metric_TMA_Backend_Bound(%),19.362161601562498,32.3333075295,6.74845842,37.51668562
metric_TMA_..Memory_Bound(%),6.13546179578125,12.342610516,0.73234347,14.53369978
metric_TMA_....L1_Bound(%),5.34868267609375,8.2414828625,2.86494731,9.49389679
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.12893292640625,0.7719289134999994,0.00040712,2.22727761
metric_TMA_....L2_Bound(%),0.6803045228125,1.5181723905,0.00014228,1.53335133
metric_TMA_....L3_Bound(%),0.89563391265625,1.9086408335,0.00296376,1.91088489
metric_TMA_....MEM_Bound(%),0.22620264421875,0.524471274,0.0011944,0.54386516
metric_TMA_......MEM_Bandwidth(%),4.56125e-06,0.0,0.0,0.00029192
metric_TMA_......MEM_Latency(%),0.32776499125,0.7281304565,0.00142776,0.7682608
metric_TMA_....Store_Bound(%),2.4663460492187497,5.266705665,0.0,5.29013065
metric_TMA_..Core_Bound(%),13.2266998059375,20.186140775,6.01282183,22.98298584
metric_TMA_....Ports_Utilization(%),23.419416615625,25.015838184999996,21.24186934,27.24929295
metric_TMA_......Ports_Utilized_3m(%),59.89651232328125,68.912105493,48.33321733,69.15926784
metric_TMA_Retiring(%),65.61463318203124,76.87687662549999,50.58772469,76.96244838
metric_TMA_..Light_Operations(%),56.352014597812506,69.210519241,39.45384279,72.06873145
metric_TMA_....FP_Arith(%),0.13072213359375,0.2178972145,0.01969394,0.24659657
metric_TMA_......FP_Scalar(%),0.07149701890625,0.13485407949999997,0.00103563,0.16453059
metric_TMA_......FP_Vector(%),0.03502900484375,0.06719843499999999,0.00037814,0.08202034
metric_TMA_..Heavy_Operations(%),9.26261858421875,11.2176389955,4.7506828,13.6114425
