Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6013353786.00,3009776477.00,2207169448.00,682.00,1863.00,0.00,0.00,
38,2.00,6024237311.00,3009777971.00,2207170592.00,657.00,1804.00,0.00,0.00,
39,2.00,6027272024.00,3009774732.00,2207168128.00,628.00,2008.00,0.00,0.00,
40,2.00,6018189439.00,3009775724.00,2207168832.00,664.00,2096.00,0.00,0.00,
51,2.35,7060350356.00,3009773949.00,2207167600.00,540.00,2085.00,0.00,0.00,
52,2.34,7049886822.00,3009773242.00,2207166984.00,811.00,1985.00,0.00,0.00,
53,2.35,7061355375.00,3009778341.00,2207170856.00,587.00,2050.00,0.00,0.00,
54,2.34,7056432411.00,3009778917.00,2207171120.00,600.00,1796.00,0.00,0.00,
*,0.32,84711123317.00,261650996053.00,247204007072.00,187210.00,646841.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5985800511.00,3000294604.00,2200215952.00,654.00,1587.00,0.00,0.00,
38,2.00,6006719444.00,3000293720.00,2200215336.00,331.00,1426.00,0.00,0.00,
39,2.00,6006449040.00,3000316936.00,2200232408.00,499.00,2004.00,0.00,0.00,
40,2.00,5996228545.00,3000323103.00,2200236896.00,570.00,1883.00,0.00,0.00,
51,2.34,7011493077.00,3000324252.00,2200237776.00,652.00,1840.00,0.00,0.00,
52,2.34,7031280559.00,3000327526.00,2200240152.00,555.00,1756.00,0.00,0.00,
53,2.34,7035538176.00,3000325485.00,2200238656.00,584.00,1846.00,0.00,0.00,
54,2.34,7034075800.00,3000326798.00,2200239624.00,443.00,1784.00,0.00,0.00,
*,0.32,84358456846.00,260830307150.00,246428575624.00,71599.00,149262.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5992188873.00,2999340538.00,2199516440.00,583.00,1574.00,0.00,0.00,
38,2.00,6006488068.00,2999337492.00,2199514152.00,561.00,1518.00,0.00,0.00,
39,2.00,6001825352.00,2999324138.00,2199504384.00,504.00,1950.00,0.00,0.00,
40,2.00,6010862538.00,2999319101.00,2199500688.00,447.00,1883.00,0.00,0.00,
51,2.35,7033526626.00,2999328970.00,2199507904.00,375.00,1828.00,0.00,0.00,
52,2.34,7028376612.00,2999327707.00,2199507024.00,529.00,1866.00,0.00,0.00,
53,2.35,7040842565.00,2999327337.00,2199506760.00,627.00,1823.00,0.00,0.00,
54,2.34,7030136533.00,2999337752.00,2199514328.00,460.00,1706.00,0.00,0.00,
*,0.32,84423472871.00,260740133323.00,246343456920.00,78238.00,165194.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5994107996.00,2999514581.00,2199644040.00,774.00,1546.00,0.00,0.00,
38,2.00,6003864190.00,2999518548.00,2199646944.00,638.00,1517.00,0.00,0.00,
39,2.00,6003821244.00,2999513649.00,2199643336.00,526.00,1964.00,0.00,0.00,
40,2.00,6008870445.00,2999510962.00,2199641400.00,515.00,1925.00,0.00,0.00,
51,2.34,7033483904.00,2999498553.00,2199632248.00,453.00,1834.00,0.00,0.00,
52,2.34,7032993622.00,2999506835.00,2199638320.00,392.00,1879.00,0.00,0.00,
53,2.35,7033963133.00,2999501595.00,2199634448.00,506.00,1790.00,0.00,0.00,
54,2.34,7033720712.00,2999489866.00,2199625912.00,321.00,1678.00,0.00,0.00,
*,0.32,84408498733.00,260756012165.00,246358463208.00,109301.00,405561.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5990416155.00,3000030050.00,2200022000.00,704.00,1616.00,0.00,0.00,
38,2.00,6007697873.00,3000024584.00,2200018040.00,718.00,1934.00,0.00,0.00,
39,2.00,6005382275.00,3000022300.00,2200016368.00,521.00,1886.00,0.00,0.00,
40,2.00,6003566819.00,3000025336.00,2200018568.00,491.00,1940.00,0.00,0.00,
51,2.34,7034294880.00,3000020800.00,2200015224.00,491.00,1849.00,0.00,0.00,
52,2.34,7031998463.00,3000010854.00,2200008008.00,420.00,1763.00,0.00,0.00,
53,2.35,7037045733.00,3000007434.00,2200005456.00,347.00,1811.00,0.00,0.00,
54,2.34,7030821089.00,3000010639.00,2200007744.00,367.00,1713.00,0.00,0.00,
*,0.32,84370812140.00,260804448250.00,246404227960.00,60328.00,147196.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5989067768.00,2999844604.00,2199886040.00,596.00,1590.00,0.00,0.00,
38,2.00,6004482316.00,2999844999.00,2199886304.00,520.00,1761.00,0.00,0.00,
39,2.00,6007978931.00,2999849099.00,2199889296.00,534.00,1910.00,0.00,0.00,
40,2.00,5999915435.00,2999846520.00,2199887448.00,507.00,1794.00,0.00,0.00,
51,2.34,7031576951.00,2999859184.00,2199896776.00,504.00,1710.00,0.00,0.00,
52,2.34,7031830172.00,2999857056.00,2199895192.00,562.00,1779.00,0.00,0.00,
53,2.35,7036624199.00,2999857605.00,2199895632.00,553.00,1762.00,0.00,0.00,
54,2.34,7030755115.00,2999856622.00,2199894928.00,436.00,1704.00,0.00,0.00,
*,0.32,84372537337.00,260785714193.00,246386471408.00,78387.00,157455.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6000917033.00,3000051507.00,2200037840.00,629.00,1528.00,0.00,0.00,
38,2.00,6001115532.00,3000050886.00,2200037312.00,487.00,1743.00,0.00,0.00,
39,2.00,6011064577.00,3000047022.00,2200034496.00,617.00,1813.00,0.00,0.00,
40,2.00,6006727374.00,3000045868.00,2200033616.00,540.00,1863.00,0.00,0.00,
51,2.34,7034665531.00,3000039314.00,2200028776.00,485.00,1688.00,0.00,0.00,
52,2.34,7031971123.00,3000042269.00,2200030976.00,515.00,1704.00,0.00,0.00,
53,2.35,7036276090.00,3000053408.00,2200039160.00,530.00,1750.00,0.00,0.00,
54,2.35,7035700631.00,3000056903.00,2200041712.00,511.00,1574.00,0.00,0.00,
*,0.32,84392520286.00,260803144300.00,246403026672.00,64347.00,151797.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5994877873.00,3002406868.00,2201765016.00,535.00,1508.00,0.00,0.00,
