"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1817,0,15585,"",0,34481,31370,49002,"00:00:00.100","00:00:50.100"
"Traffic Item 2",9490380,9490374,6,0.000,163684.000,163684.000,500000060.000,59226327.500,473810620.000,473810.620,473.811,1463,0,17410,1346,258,34831,31740,53860,"00:00:00.100","00:00:58.080"
"Traffic Item 3",9490380,9490374,6,0.000,163684.000,163684.000,500000060.000,59226327.500,473810620.000,473810.620,473.811,1430,0,17232,935,4578,33091,31165,53957,"00:00:00.100","00:00:58.080"
"Traffic Item 4",0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"","","","","","","","","",""
