Link 3 is disabled
Link 3 is disabled
Time elapsed: 1004 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6029246909.00,3009375891.00,2206875616.00,689.00,1787.00,0.00,0.00,
38,2.00,6032253815.00,3009377870.00,2206877112.00,578.00,1734.00,0.00,0.00,
39,2.00,6022697686.00,3009340507.00,2206849744.00,1073.00,2166.00,0.00,0.00,
40,2.00,6024175292.00,3009338640.00,2206848336.00,550.00,2251.00,0.00,0.00,
51,2.35,7057652423.00,3009330856.00,2206842616.00,698.00,2114.00,0.00,0.00,
52,2.34,7051334502.00,3009330477.00,2206842352.00,716.00,2056.00,0.00,0.00,
53,2.35,7057853663.00,3009330925.00,2206842704.00,606.00,2128.00,0.00,0.00,
54,2.35,7057211856.00,3009326351.00,2206839360.00,650.00,1848.00,0.00,0.00,
*,0.32,84907087940.00,261614056616.00,247169169104.00,239039.00,688089.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6022730114.00,3002692152.00,2201974280.00,543.00,1476.00,0.00,0.00,
38,2.00,6011095502.00,3002689832.00,2201972520.00,449.00,1514.00,0.00,0.00,
39,2.00,6012162223.00,3002692527.00,2201974544.00,477.00,1872.00,0.00,0.00,
40,2.00,6008923201.00,3002688178.00,2201971376.00,393.00,1848.00,0.00,0.00,
51,2.34,7041150167.00,3002707350.00,2201985368.00,532.00,1824.00,0.00,0.00,
52,2.35,7042971049.00,3002741265.00,2202010272.00,405.00,2038.00,0.00,0.00,
53,2.35,7044164834.00,3002741997.00,2202010800.00,539.00,1833.00,0.00,0.00,
54,2.34,7040970287.00,3002745829.00,2202013528.00,485.00,1733.00,0.00,0.00,
*,0.32,84495232516.00,261036519242.00,246623439920.00,77377.00,149624.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007928725.00,3000152349.00,2200111760.00,495.00,1603.00,0.00,0.00,
38,2.00,6010217413.00,3000151940.00,2200111408.00,390.00,1542.00,0.00,0.00,
39,2.00,6009050580.00,3000151702.00,2200111232.00,545.00,1965.00,0.00,0.00,
40,2.00,6001346911.00,3000153161.00,2200112288.00,586.00,1976.00,0.00,0.00,
51,2.35,7039600918.00,3000161439.00,2200118448.00,634.00,1811.00,0.00,0.00,
52,2.34,7033302072.00,3000127635.00,2200093632.00,426.00,2015.00,0.00,0.00,
53,2.35,7039099583.00,3000127247.00,2200093280.00,363.00,1835.00,0.00,0.00,
54,2.34,7033373578.00,3000125630.00,2200092136.00,540.00,1746.00,0.00,0.00,
*,0.32,84402020019.00,260812260791.00,246411591096.00,62690.00,149641.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007736594.00,2999226615.00,2199432840.00,459.00,1524.00,0.00,0.00,
38,2.00,5996765050.00,2999230830.00,2199436008.00,400.00,1491.00,0.00,0.00,
39,2.00,6008812542.00,2999230537.00,2199435744.00,459.00,1912.00,0.00,0.00,
40,2.00,6004900624.00,2999232661.00,2199437328.00,564.00,1890.00,0.00,0.00,
51,2.34,7032888062.00,2999231200.00,2199436184.00,500.00,1744.00,0.00,0.00,
52,2.34,7028406201.00,2999229428.00,2199434864.00,458.00,1704.00,0.00,0.00,
53,2.35,7035763441.00,2999225846.00,2199432312.00,464.00,1857.00,0.00,0.00,
54,2.34,7031204065.00,2999236384.00,2199440056.00,425.00,1589.00,0.00,0.00,
*,0.32,84405799682.00,260732065088.00,246335783320.00,107900.00,404560.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007500729.00,2999208652.00,2199419640.00,511.00,1635.00,0.00,0.00,
