Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6021207404.00,3009849713.00,2207223128.00,655.00,1763.00,0.00,0.00,
38,1.98,5946768052.00,3009847759.00,2207221632.00,583.00,1840.00,0.00,0.00,
39,1.97,5929171596.00,3009847467.00,2207221456.00,442.00,2174.00,0.00,0.00,
40,2.00,6023883703.00,3009842713.00,2207218024.00,499.00,2145.00,0.00,0.00,
51,2.34,7054772679.00,3009846110.00,2207220400.00,763.00,2061.00,0.00,0.00,
52,2.35,7064900694.00,3009843145.00,2207218376.00,680.00,1982.00,0.00,0.00,
53,2.35,7064890025.00,3009852049.00,2207224800.00,718.00,2108.00,0.00,0.00,
54,2.35,7060816799.00,3009864940.00,2207234304.00,627.00,1706.00,0.00,0.00,
*,0.32,84618244811.00,261656762002.00,247209574744.00,211309.00,651757.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6009063055.00,3000821421.00,2200602360.00,609.00,1585.00,0.00,0.00,
38,1.97,5917453055.00,3000826676.00,2200606232.00,679.00,1504.00,0.00,0.00,
39,1.97,5915912443.00,3000821673.00,2200602536.00,611.00,1931.00,0.00,0.00,
40,2.00,6007925106.00,3000821788.00,2200602624.00,351.00,1903.00,0.00,0.00,
51,2.35,7044498183.00,3000805898.00,2200591008.00,375.00,1862.00,0.00,0.00,
52,2.35,7044288821.00,3000806810.00,2200591624.00,510.00,1667.00,0.00,0.00,
53,2.35,7050172458.00,3000794766.00,2200582824.00,405.00,1821.00,0.00,0.00,
54,2.34,7029724368.00,3000798517.00,2200585552.00,545.00,1681.00,0.00,0.00,
*,0.32,84262460624.00,260867640889.00,246463869960.00,70076.00,147158.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003301268.00,3000284162.00,2200208384.00,651.00,1640.00,0.00,0.00,
38,1.97,5918587481.00,3000282385.00,2200207064.00,1084.00,1628.00,0.00,0.00,
39,1.97,5918023807.00,3000298533.00,2200218856.00,453.00,1906.00,0.00,0.00,
40,2.00,6003932577.00,3000305966.00,2200224400.00,645.00,1935.00,0.00,0.00,
51,2.35,7042822972.00,3000318088.00,2200233288.00,566.00,1796.00,0.00,0.00,
52,2.35,7039321016.00,3000315066.00,2200231088.00,340.00,1746.00,0.00,0.00,
53,2.35,7041870510.00,3000319119.00,2200233992.00,438.00,1943.00,0.00,0.00,
54,2.34,7030949757.00,3000306311.00,2200224664.00,623.00,1738.00,0.00,0.00,
*,0.32,84232711255.00,260842967813.00,246440531744.00,61328.00,139169.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6011482418.00,3000422711.00,2200309936.00,774.00,1588.00,0.00,0.00,
38,1.97,5915274270.00,3000423437.00,2200310552.00,439.00,1563.00,0.00,0.00,
39,1.97,5915530566.00,3000416689.00,2200305624.00,421.00,1809.00,0.00,0.00,
40,2.00,6000711348.00,3000407242.00,2200298672.00,660.00,2005.00,0.00,0.00,
51,2.35,7041240096.00,3000403118.00,2200295592.00,436.00,1767.00,0.00,0.00,
52,2.35,7040035174.00,3000422190.00,2200309584.00,517.00,1704.00,0.00,0.00,
53,2.35,7049286735.00,3000428383.00,2200314160.00,476.00,1816.00,0.00,0.00,
54,2.34,7026114516.00,3000424385.00,2200311256.00,640.00,1753.00,0.00,0.00,
*,0.32,84266470863.00,260821966966.00,246420727344.00,110598.00,397173.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003307520.00,2999628666.00,2199727728.00,644.00,1558.00,0.00,0.00,
38,1.97,5914600036.00,2999628384.00,2199727464.00,497.00,1512.00,0.00,0.00,
39,1.97,5912304354.00,2999623183.00,2199723680.00,472.00,1721.00,0.00,0.00,
40,2.00,6003559345.00,2999624115.00,2199724296.00,535.00,1787.00,0.00,0.00,
51,2.35,7037061731.00,2999621792.00,2199722624.00,614.00,1690.00,0.00,0.00,
52,2.35,7036980390.00,2999604206.00,2199709776.00,548.00,1626.00,0.00,0.00,
53,2.35,7039093348.00,2999596094.00,2199703792.00,443.00,1725.00,0.00,0.00,
54,2.35,7034472507.00,2999601314.00,2199707576.00,475.00,1581.00,0.00,0.00,
*,0.32,84216504256.00,260764701653.00,246366730896.00,59227.00,137227.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004268648.00,2999952822.00,2199965416.00,774.00,1562.00,0.00,0.00,
