"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,17800000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,116588,77805,188062,"00:00:00.136","00:00:50.135"
"Traffic Item 2",84560568,84560428,140,0.000,1409774.500,1409772.000,6000000272.000,5999989632.000,43294939136,721804544.000,721803264.000,5774436352.000,5774426112.000,5774436.352,5774426.112,5774.436,5774.426,119829,77650,202150,"00:00:00.136","00:01:00.117"
"Traffic Item 3",84560568,84560428,140,0.000,1409774.500,1409772.000,6000000272.000,5999989632.000,43294939136,721804544.000,721803264.000,5774436352.000,5774426112.000,5774436.352,5774426.112,5774.436,5774.426,120177,77312,202530,"00:00:00.136","00:01:00.117"
"Traffic Item 4",84560568,84560422,146,0.000,1409774.500,1409769.000,6000000272.000,5999976864.000,43294936064,721804544.000,721801728.000,5774436352.000,5774413824.000,5774436.352,5774413.824,5774.436,5774.414,120423,77865,208965,"00:00:00.136","00:01:00.117"
