"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",183210238,179929629,3280609,1.791,3054512.000,3035874.500,13000003072.000,12920681872.000,92123970048,1563910144.000,1554367744.000,12511281152.000,12434941952.000,12511281.152,12434941.952,12511.281,12434.942,391889,75770,9004075,"00:00:00.106","00:01:00.075"
"Traffic Item 2",183210238,179930572,3279666,1.790,3054511.500,3035886.000,13000000944.000,12920730816.000,92124452864,1563909888.000,1554373632.000,12511279104.000,12434989056.000,12511279.104,12434989.056,12511.279,12434.989,392964,75550,9004422,"00:00:00.106","00:01:00.075"
"Traffic Item 3",169117141,166075395,3041746,1.799,2819548.500,2803422.000,11999998416.000,11931364032.000,85030602240,1443608832.000,1435352064.000,11548870656.000,11482816512.000,11548870.656,11482816.512,11548.871,11482.817,429522,75730,8821177,"00:00:00.106","00:01:00.075"
"Traffic Item 4",169117142,166070557,3046585,1.801,2819549.000,2803323.000,12000000544.000,11930942688.000,85028125184,1443609088.000,1435301376.000,11548872704.000,11482411008.000,11548872.704,11482411.008,11548.873,11482.411,430457,76455,8822497,"00:00:00.106","00:01:00.075"
