Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6059851517.00,3009993599.00,2207328640.00,708.00,1755.00,0.00,0.00,
38,2.00,6033629551.00,3009990094.00,2207326088.00,671.00,1803.00,0.00,0.00,
39,2.02,6069846615.00,3009994138.00,2207328992.00,457.00,1954.00,0.00,0.00,
40,2.01,6053628139.00,3009993753.00,2207328816.00,467.00,1999.00,0.00,0.00,
51,2.35,7072063528.00,3009991625.00,2207327232.00,543.00,1995.00,0.00,0.00,
52,2.34,7055950436.00,3009987820.00,2207324416.00,659.00,1824.00,0.00,0.00,
53,2.35,7061457241.00,3009984842.00,2207322216.00,595.00,2077.00,0.00,0.00,
54,2.35,7059644480.00,3010003073.00,2207335592.00,771.00,1989.00,0.00,0.00,
*,0.32,84866581211.00,261664807047.00,247217124616.00,176836.00,648132.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006196665.00,3000211978.00,2200155408.00,605.00,1554.00,0.00,0.00,
38,2.00,6000236645.00,3000210707.00,2200154440.00,439.00,1658.00,0.00,0.00,
39,2.01,6040320941.00,3000213880.00,2200156816.00,385.00,1891.00,0.00,0.00,
40,2.01,6040736263.00,3000211568.00,2200155144.00,349.00,1868.00,0.00,0.00,
51,2.35,7043120192.00,3000205715.00,2200150832.00,538.00,1557.00,0.00,0.00,
52,2.34,7031672951.00,3000208121.00,2200152592.00,727.00,2017.00,0.00,0.00,
53,2.35,7038255222.00,3000206837.00,2200151712.00,362.00,1832.00,0.00,0.00,
54,2.34,7032354533.00,3000190177.00,2200139480.00,527.00,1640.00,0.00,0.00,
*,0.32,84470362417.00,260816049199.00,246415282608.00,66089.00,140217.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010804117.00,2999533676.00,2199658032.00,533.00,1489.00,0.00,0.00,
38,2.00,5999387113.00,2999532696.00,2199657328.00,507.00,1743.00,0.00,0.00,
39,2.00,6010726364.00,2999532350.00,2199657064.00,524.00,1782.00,0.00,0.00,
40,2.00,6007153928.00,2999533143.00,2199657592.00,408.00,1889.00,0.00,0.00,
51,2.35,7044808188.00,2999539659.00,2199662432.00,431.00,1723.00,0.00,0.00,
52,2.34,7030874790.00,2999537385.00,2199660760.00,503.00,1854.00,0.00,0.00,
53,2.35,7040727548.00,2999535396.00,2199659264.00,436.00,1759.00,0.00,0.00,
54,2.35,7034144071.00,2999545819.00,2199666920.00,337.00,1728.00,0.00,0.00,
*,0.32,84402093682.00,260761762864.00,246363797592.00,69152.00,150083.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6025905924.00,2999492196.00,2199627672.00,550.00,1565.00,0.00,0.00,
38,2.01,6042544165.00,2999490665.00,2199626528.00,459.00,1660.00,0.00,0.00,
39,2.00,6007277072.00,2999485940.00,2199623096.00,526.00,1784.00,0.00,0.00,
40,2.01,6016130670.00,2999496163.00,2199630488.00,536.00,1812.00,0.00,0.00,
51,2.35,7043008445.00,2999490497.00,2199626352.00,299.00,1667.00,0.00,0.00,
52,2.34,7031501920.00,2999491531.00,2199627056.00,551.00,1888.00,0.00,0.00,
53,2.35,7035192195.00,2999493069.00,2199628288.00,450.00,1733.00,0.00,0.00,
54,2.35,7033913025.00,2999481994.00,2199620104.00,532.00,1787.00,0.00,0.00,
*,0.32,84495425826.00,260757796076.00,246360155096.00,103645.00,397692.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6032495377.00,2999308422.00,2199492856.00,534.00,1522.00,0.00,0.00,
38,2.01,6026424052.00,2999307909.00,2199492416.00,726.00,1952.00,0.00,0.00,
39,2.01,6016582868.00,2999313280.00,2199496376.00,568.00,1821.00,0.00,0.00,
40,2.01,6039281258.00,2999301203.00,2199487576.00,498.00,1806.00,0.00,0.00,
51,2.35,7040179013.00,2999307308.00,2199492064.00,488.00,1670.00,0.00,0.00,
52,2.35,7034180820.00,2999308647.00,2199493032.00,434.00,2120.00,0.00,0.00,
53,2.35,7035532758.00,2999315520.00,2199498048.00,679.00,1840.00,0.00,0.00,
54,2.34,7032423605.00,2999325370.00,2199505352.00,531.00,1793.00,0.00,0.00,
*,0.32,84482975911.00,260741821431.00,246344960224.00,59772.00,154566.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.02,6055465903.00,3002054117.00,2201506296.00,620.00,1494.00,0.00,0.00,
38,2.00,6012339838.00,3002064568.00,2201514040.00,446.00,1726.00,0.00,0.00,
39,2.02,6050228725.00,3002094810.00,2201536128.00,683.00,1783.00,0.00,0.00,
40,2.01,6020482037.00,3002099177.00,2201539384.00,419.00,1818.00,0.00,0.00,
51,2.35,7050971980.00,3002108381.00,2201546160.00,494.00,1675.00,0.00,0.00,
52,2.34,7035389862.00,3002107856.00,2201545808.00,555.00,2083.00,0.00,0.00,
53,2.34,7036190434.00,3002100041.00,2201540000.00,484.00,1684.00,0.00,0.00,
54,2.34,7035552232.00,3002089764.00,2201532432.00,516.00,1773.00,0.00,0.00,
*,0.32,84553974575.00,260981104667.00,246571099016.00,73743.00,149569.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6011692853.00,3002754175.00,2202019776.00,862.00,1505.00,0.00,0.00,
38,2.00,6016338327.00,3002745160.00,2202013176.00,516.00,1666.00,0.00,0.00,
39,2.01,6045835223.00,3002717576.00,2201992936.00,533.00,1732.00,0.00,0.00,
40,2.00,6018726730.00,3002713575.00,2201990032.00,634.00,1709.00,0.00,0.00,
51,2.35,7043210872.00,3002715975.00,2201991704.00,538.00,1615.00,0.00,0.00,
52,2.34,7039810484.00,3002716336.00,2201991968.00,425.00,1873.00,0.00,0.00,
53,2.35,7041818069.00,3002715468.00,2201991352.00,339.00,1676.00,0.00,0.00,
54,2.35,7043496480.00,3002715684.00,2201991528.00,441.00,1675.00,0.00,0.00,
*,0.32,84586393982.00,261038046109.00,246624947184.00,80879.00,161185.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6031954620.00,2999720683.00,2199795136.00,585.00,1478.00,0.00,0.00,
38,2.01,6028350094.00,2999722695.00,2199796632.00,576.00,1657.00,0.00,0.00,
39,2.00,6007996842.00,2999718166.00,2199793288.00,604.00,1811.00,0.00,0.00,
40,2.01,6034142855.00,2999720953.00,2199795312.00,481.00,1814.00,0.00,0.00,
51,2.35,7039723409.00,2999707051.00,2199785104.00,430.00,1672.00,0.00,0.00,
52,2.34,7030748271.00,2999705182.00,2199783784.00,466.00,2018.00,0.00,0.00,
53,2.35,7040136549.00,2999707263.00,2199785368.00,463.00,1859.00,0.00,0.00,
54,2.34,7030779347.00,2999717381.00,2199792760.00,481.00,1707.00,0.00,0.00,
*,0.32,84477333709.00,260773452022.00,246374976232.00,60286.00,150937.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6005327952.00,2999308069.00,2199492592.00,635.00,1544.00,0.00,0.00,
38,2.01,6040650330.00,2999305329.00,2199490568.00,660.00,1664.00,0.00,0.00,
39,2.00,6008170033.00,2999307650.00,2199492328.00,565.00,1808.00,0.00,0.00,
