time,metric_CPU operating frequency (in GHz),metric_CPU utilization %,metric_CPU utilization% in kernel mode,metric_CPI,metric_kernel_CPI,metric_IPC,metric_locks retired per instr,metric_L1D MPI (includes data+rfo w/ prefetches),metric_L1D demand data read hits per instr,metric_L1-I code read misses (w/ prefetches) per instr,metric_L2 demand data read hits per instr,metric_L2 MPI (includes code+data+rfo w/ prefetches),metric_L2 demand data read MPI,metric_L2 demand code MPI,metric_ITLB MPI,metric_ITLB large page MPI,metric_DTLB load MPI,metric_DTLB 4KB page load MPI,metric_DTLB 2MB large page load MPI,metric_DTLB 1GB large page load MPI,metric_DTLB store MPI,metric_DTLB load miss latency (in core clks),metric_DTLB store miss latency (in core clks),metric_ITLB miss latency (in core clks),metric_core c6 residency %,metric_package c6 residency %,metric_% Uops delivered from decoded Icache (DSB),metric_% Uops delivered from legacy decode pipeline (MITE),metric_core % cycles in non AVX license,metric_core % cycles in AVX2 license,metric_core % cycles in AVX-512 license,metric_TMA_Frontend_Bound(%),metric_TMA_....ICache_Misses(%),metric_TMA_....ITLB_Misses(%),metric_TMA_....Branch_Resteers(%),metric_TMA_......Mispredicts_Resteers(%),metric_TMA_......Clears_Resteers(%),metric_TMA_......Unknown_Branches_Resteers(%),metric_TMA_....MITE(%),metric_TMA_....DSB(%),metric_TMA_Bad_Speculation(%),metric_TMA_..Branch_Mispredicts(%),metric_TMA_..Machine_Clears(%),metric_TMA_Backend_Bound(%),metric_TMA_..Memory_Bound(%),metric_TMA_....L1_Bound(%),metric_TMA_......DTLB_Load(%),metric_TMA_......Lock_Latency(%),metric_TMA_....L2_Bound(%),metric_TMA_....L3_Bound(%),metric_TMA_....MEM_Bound(%),metric_TMA_......MEM_Bandwidth(%),metric_TMA_......MEM_Latency(%),metric_TMA_....Store_Bound(%),metric_TMA_..Core_Bound(%),metric_TMA_....Ports_Utilization(%),metric_TMA_......Ports_Utilized_3m(%),metric_TMA_Retiring(%),metric_TMA_..Light_Operations(%),metric_TMA_....FP_Arith(%),metric_TMA_......FP_Scalar(%),metric_TMA_......FP_Vector(%),metric_TMA_..Heavy_Operations(%)
     5.001153580,2.19999962,7.18209083,0.0067356,0.35200638,1.17982809,2.8408576,1.9e-07,5.966e-05,0.29435897,3.11e-06,2.6e-07,5.9e-07,2.2e-07,0.0,8.7e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98200765,0.0,0.0,61.43485514,33.7060126,100.0,0.0,0.0,16.73975908,0.00158917,0.01335723,0.09652879,0.07431251,0.00809311,0.01410945,14.05306605,3.92449518,0.10002962,0.09020565,0.00982397,6.61346083,0.81705076,3.36316282,0.0,0.00063001,0.00024832,0.00254019,0.00066688,0.0,0.0008061,0.0,5.79641007,23.82792,68.95559648,76.54682667,68.88820806,0.19441512,0.12969986,0.06465706,7.6586186
    10.001997933,2.2,7.20222716,0.00658722,0.32291721,1.16749936,3.096769,1.9e-07,5.7e-07,0.29433224,3.1e-06,2.4e-07,5.1e-07,2.1e-07,0.0,6e-07,0.0,2e-08,0.0,0.0,0.0,0.0,58.32380952,0.0,20.59094397,0.0,0.0,61.04608369,34.08767813,100.0,0.0,0.0,17.11595699,0.0015755,0.01095364,0.052967,0.03117817,0.00771851,0.01406619,14.04987119,3.94333402,0.13732839,0.11007746,0.02725093,6.9190682,0.93359711,4.05054536,0.0,0.00061203,0.00025255,0.00244614,0.00065883,0.0,0.00080529,0.0,5.98547109,23.73226313,69.01559049,75.8484538,67.98759295,0.19634986,0.13099134,0.0653009,7.86086085
    15.002791771,2.19999971,7.20249215,0.00656369,0.32317391,1.15449866,3.09430923,1.9e-07,9.6e-07,0.29431652,3.07e-06,2.5e-07,5.2e-07,2.1e-07,0.0,7.1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98431296,0.0,0.0,61.08617342,34.0523036,100.0,0.0,0.0,17.20238055,0.00162413,0.0102555,0.03650776,0.01497243,0.00737912,0.01415614,14.02234126,3.92196541,0.09961269,0.06672666,0.03288603,6.1305646,0.82130179,4.32856446,0.0,0.00061206,0.00026346,0.00279581,0.00072875,0.0,0.00088767,3.03e-06,5.30926281,25.41090511,69.10443148,76.60533782,68.95005897,0.19420916,0.12956237,0.06458849,7.65527885
    20.003548006,2.20000052,7.20304236,0.00653932,0.32276309,1.15900827,3.09824768,1.9e-07,6e-07,0.29431681,3.06e-06,1.267e-05,5.5e-07,2.1e-07,0.0,7.1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.11371241,0.0,0.0,61.42807599,33.7110926,100.0,0.0,0.0,16.51154999,0.00164554,0.0109063,0.03646156,0.01502271,0.0073835,0.01405464,14.11116782,3.93617598,0.09973586,0.06686999,0.03286588,6.8335481,0.81207177,3.26480736,0.0,0.00062348,0.00026862,0.00263706,0.00070951,0.0,0.00079874,0.0,6.02147632,24.4147432,68.96006244,76.5550085,68.89672265,0.19429057,0.1296168,0.06461556,7.65828585
    25.004326444,2.20000025,7.20246257,0.00648421,0.32324583,1.1485707,3.09362076,5.556e-05,9.3e-07,0.29431377,1.696e-05,2.52e-06,1.21e-06,2.6e-07,0.0,4.03e-06,0.0,0.0,0.0,0.0,0.0,0.0,4006.10526316,0.0,19.91576439,0.0,0.0,61.0925597,34.04265968,100.0,0.0,0.0,16.75888136,0.00297279,0.01107273,0.0489487,0.01494636,0.00733912,0.0266664,14.06369727,3.93681931,0.09943147,0.06668642,0.03274505,6.59816823,0.81238991,3.35192658,0.0,0.20027913,0.00087167,0.00275631,0.00090745,0.0,0.00117574,0.0,5.78577832,23.83575931,68.57679878,76.54348974,68.94638815,0.19499126,0.13043314,0.06449995,7.59710159
    30.005111994,2.20000003,7.20348147,0.00606336,0.36570422,1.21399362,2.73445024,1.258e-05,0.00677176,0.29442307,0.00013389,2.5e-07,0.00332586,0.00053874,9.75e-06,7.1e-07,0.0,0.0,0.0,0.0,0.0,3e-08,0.0,49.72792023,20.05927954,0.0,0.0,61.3393843,32.45462223,100.0,0.0,0.0,16.62761994,0.09110429,0.61037056,0.04346986,0.01685321,0.00810836,0.01850618,11.65646477,3.56317942,0.09901243,0.06684984,0.03216258,6.71390702,0.82791176,3.34746704,0.0,0.00029204,0.00026073,0.00257545,0.0006932,0.05360469,1.67681787,0.0,5.88599527,23.73379156,62.47453391,76.55943328,70.45536229,0.14724117,0.09740086,0.0485253,6.10407099
    35.005865911,2.20000009,7.20310746,0.00540569,0.42223648,1.27112578,2.36834107,9.03e-05,0.01541284,0.30614718,0.00029972,0.00316611,0.00765981,0.00124104,2.155e-05,3.5e-07,0.0,0.0,0.0,0.0,0.0,0.0,2829.31666667,129.09925558,36.39886712,0.0,0.0,61.7565675,30.89734989,100.0,0.0,0.0,11.28005968,0.17793038,1.03026183,0.32529781,0.1193398,0.10492412,0.10103796,9.30280082,3.18940472,1.01080672,0.53789066,0.47291606,26.27813634,10.49382225,7.51121865,0.0,0.01384269,0.81249586,1.6576926,2.40638341,0.26844644,3.32717671,3.30272693,15.78431409,20.97415911,56.04955807,61.43045745,53.84559717,0.12381637,0.08116536,0.04038645,7.58486028
    40.006649642,2.1999999,7.20266385,0.35457264,0.42206456,0.9049494,2.36930577,9.04e-05,0.01555707,0.30628764,0.00029447,0.0031555,0.00768036,0.00124362,2.156e-05,3.5e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.80578512,36.92108448,0.0,0.0,62.30357054,31.23693894,100.0,0.0,0.0,11.33657041,0.17684311,0.34032517,0.32384602,0.11372279,0.10997102,0.10015286,9.29208862,3.18686894,1.025022,0.52110678,0.50391522,26.2335361,10.49817149,7.57570018,0.0,0.01385105,0.80788065,1.65241241,2.40636443,0.26881083,3.31949031,3.30741071,15.7353646,20.94918152,56.04429213,61.40485763,53.82666353,0.12377069,0.08113281,0.04037037,7.5781941
    45.007393808,2.19999997,7.2028164,0.08809715,0.42195887,0.97399416,2.36989924,9.046e-05,0.0155643,0.30626317,0.00029559,0.00315997,0.00767599,0.00124315,2.174e-05,3.5e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.67701863,37.65430072,0.0,0.0,61.61713847,32.17545602,100.0,0.0,0.0,11.35098162,0.17910254,0.01102031,0.32515476,0.11779128,0.10747423,0.09987472,9.47880606,3.18221285,1.02229709,0.53455889,0.4877382,26.1674663,10.46812954,7.57954972,0.0,0.01386003,0.80737066,1.65028561,2.39736219,0.26617335,3.31913164,3.32578126,15.69933676,20.99535049,56.06519509,61.45884825,53.87845693,0.12374736,0.08111441,0.04036115,7.58039132
    50.008152146,2.20000006,7.20236931,0.00562945,0.42187262,1.32063132,2.37038376,9.04e-05,0.01563784,0.30651727,0.00030569,0.0031819,0.00768419,0.00124228,2.137e-05,4.2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.26595745,41.92378758,0.0,0.0,62.62879874,31.36487894,100.0,0.0,0.0,11.32671773,0.1779866,0.01128263,0.32359646,0.11315976,0.10932333,0.10111977,9.63316732,3.0912817,0.9910587,0.50407411,0.48698459,26.21765905,10.48868549,7.52332273,0.0,0.01387413,0.81726401,1.65619852,2.40552511,0.26992302,3.33217099,3.32206881,15.72897356,20.94227915,56.0632902,61.46433347,53.87779083,0.12370423,0.08108293,0.04034545,7.58654265
    55.008905280,2.19999999,7.20314119,0.00564208,0.42200559,1.31457569,2.36963685,9.059e-05,0.01552514,0.30624442,0.00030171,0.00316842,0.00764617,0.00124168,2.14e-05,3.8e-07,0.0,0.0,0.0,0.0,0.0,0.0,25086.4875,150.71625344,37.57840877,0.0,0.0,62.63832978,31.35446977,100.0,0.0,0.0,11.35087753,0.17158793,0.00861205,0.32472047,0.11728319,0.10674683,0.10068908,9.31037811,3.17281935,1.01673095,0.53227443,0.48445652,26.18365883,10.4778098,7.56450932,0.0,0.01388825,0.81292033,1.64573024,2.40559575,0.26429715,3.32213759,3.30923837,15.70584902,20.94741836,56.04540809,61.44853833,53.86321362,0.12370557,0.08109938,0.0403535,7.58532472
    60.009672276,2.20000056,7.1941456,0.00547753,0.43648051,1.28872644,2.29105305,9.043e-05,0.01493708,0.30642911,0.00030742,0.0031813,0.00769474,0.00124379,2.138e-05,3.7e-07,0.0,0.0,0.0,0.0,0.0,0.0,50938.7,288.975,37.84635142,0.0,0.0,62.63026476,31.36354598,100.0,0.0,0.0,11.32428749,0.17661491,0.00798252,0.32174068,0.11607359,0.10466415,0.10099222,9.32065673,3.17743088,0.99820474,0.52489986,0.47330488,26.24423118,10.50163687,7.51742436,0.0,0.01388131,0.81962759,1.65137485,2.40419375,0.26780583,3.33280673,3.32175031,15.74259431,20.92852145,56.06976911,61.43322321,53.85229238,0.12371401,0.08113544,0.0403718,7.58093082
    65.010417618,2.19999883,7.17345753,0.00573335,0.47107856,1.32989615,2.12278817,9.045e-05,0.0132932,0.30615803,0.00030294,0.00316354,0.00767171,0.00124292,2.133e-05,3.6e-07,0.0,0.0,0.0,0.0,0.0,0.0,14376.3,204.24886878,35.46160519,0.0,0.0,62.70988588,31.28287219,100.0,0.0,0.0,11.33560718,0.17574592,0.00779957,0.3313808,0.12105255,0.10982831,0.10049219,9.31473319,3.18442241,1.01792539,0.53370585,0.48421955,26.19311621,10.46853572,7.52181774,0.0,0.01386391,0.81548967,1.65184846,2.40500413,0.26676052,3.32081791,3.31085032,15.72458048,20.9654917,56.0550959,61.45304449,53.86917751,0.1237191,0.08109738,0.04035285,7.58386698
