"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",183212956,180015438,3197518,1.745,3054510.500,3037471.000,12999996688.000,12927476576.000,92167904256,1563909376.000,1555185152.000,12511275008.000,12441481216.000,12511275.008,12441481.216,12511.275,12441.481,391532,75157,9152932,"00:00:00.106","00:01:00.080"
"Traffic Item 2",183212958,180011744,3201214,1.747,3054511.500,3037425.000,13000000944.000,12927280800.000,92166012928,1563909888.000,1555161600.000,12511279104.000,12441292800.000,12511279.104,12441292.800,12511.279,12441.293,392447,74872,9173057,"00:00:00.106","00:01:00.080"
"Traffic Item 3",169119652,166143704,2975948,1.760,2819548.500,2803160.500,11999998416.000,11930251088.000,85065576448,1443608832.000,1435218176.000,11548870656.000,11481745408.000,11548870.656,11481745.408,11548.871,11481.745,428589,75835,9191627,"00:00:00.106","00:01:00.080"
"Traffic Item 4",169119652,166147099,2972553,1.758,2819548.000,2803195.500,11999996288.000,11930400048.000,85067314688,1443608576.000,1435236096.000,11548868608.000,11481888768.000,11548868.608,11481888.768,11548.869,11481.889,429410,72660,9192492,"00:00:00.106","00:01:00.080"
