metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),2.1999997615,2.2000007745,2.19999834,2.20000105
metric_CPU utilization %,3.6304609695000005,3.6323857235,3.62059229,3.6325946
metric_CPU utilization% in kernel mode,0.030165108999999996,0.26130479500000003,0.00169905,0.30000732
metric_CPI,0.419659738,0.4806547685,0.32140782,0.48078242
metric_kernel_CPI,1.1837895349999998,1.2304508015,0.96016832,1.23468707
metric_IPC,2.454739599,3.1103412995,2.07994295,3.111312
metric_locks retired per instr,0.0005699605000000001,0.0009749405000000002,1.9e-07,0.00119611
metric_L1D MPI (includes data+rfo w/ prefetches),0.017767143000000003,0.030161459499999998,5.1e-07,0.03025398
metric_L1D demand data read hits per instr,0.2984727275,0.30093024049999995,0.29535832,0.30095115
metric_L1-I code read misses (w/ prefetches) per instr,0.00040022,0.000679453,3.58e-06,0.00068483
metric_L2 demand data read hits per instr,0.0041233795,0.006904663,2.3e-07,0.00690852
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.0073168625,0.0124658145,4.5e-07,0.01247654
metric_L2 demand data read MPI,0.0007407305000000002,0.001261447,1.9e-07,0.00126177
metric_L2 demand code MPI,1.3305e-05,2.3761e-05,0.0,2.416e-05
metric_ITLB MPI,4.2955000000000015e-06,2.611700000000002e-05,1.8e-07,5.57e-05
metric_ITLB large page MPI,0.0,0.0,0.0,0.0
metric_DTLB load MPI,1.6500000000000002e-08,5.500000000000007e-08,0.0,1.5e-07
metric_DTLB 4KB page load MPI,5.5000000000000004e-09,1e-08,0.0,1e-08
metric_DTLB 2MB large page load MPI,0.0,0.0,0.0,0.0
metric_DTLB 1GB large page load MPI,0.0,0.0,0.0,0.0
metric_DTLB store MPI,5e-10,5.000000000000072e-10,0.0,1e-08
metric_DTLB load miss latency (in core clks),799.7983146155,1576.7361923765006,0.0,2521.38380282
metric_DTLB store miss latency (in core clks),148.10487667249998,468.53750000000025,0.0,733.35
metric_ITLB miss latency (in core clks),30.7010322255,41.32238104700001,19.65804577,41.55224603
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),64.2328730375,66.42156987450001,60.8462705,67.34997741
metric_% Uops delivered from legacy decode pipeline (MITE),32.154331957,33.5623344405,30.21525255,36.34558764
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),11.217413918000002,17.106183026999997,7.83997059,17.11636241
metric_TMA_....ICache_Misses(%),0.07929533650000001,0.1394557065,0.00209831,0.14448418
metric_TMA_....ITLB_Misses(%),0.0723196985,0.36167080750000047,0.00498803,0.99484329
metric_TMA_....Branch_Resteers(%),0.3615154925,0.5484866210000002,0.03752954,0.90701968
metric_TMA_......Mispredicts_Resteers(%),0.26162116350000003,0.39387063899999997,0.01563562,0.4062153
metric_TMA_......Clears_Resteers(%),0.0349275525,0.0539152125,0.00734971,0.05415162
metric_TMA_......Unknown_Branches_Resteers(%),0.065048073,0.09200135000000026,0.01385637,0.46280649
metric_TMA_....MITE(%),10.119116282000002,13.85204473,7.40169649,13.89155675
metric_TMA_....DSB(%),3.590298753,4.023152946000001,3.08128787,4.02792339
metric_TMA_Bad_Speculation(%),1.5480197024999998,2.4845166325,0.09825105,2.5487078
metric_TMA_..Branch_Mispredicts(%),1.3541983600000003,2.1915976760000007,0.0666245,2.26483785
metric_TMA_..Machine_Clears(%),0.1938213425,0.301454114,0.00617464,0.30321093
metric_TMA_Backend_Bound(%),25.245192246,36.730196305,5.93773449,36.76105278
metric_TMA_..Memory_Bound(%),10.837598940499998,17.492520590999998,0.70002402,17.51831919
metric_TMA_....L1_Bound(%),8.1038828365,11.407408671,2.69599812,12.53236791
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.1505340885,0.2666863775,0.00065234,0.32010711
metric_TMA_....L2_Bound(%),0.5575654125,0.945950607,0.00023352,0.94737346
metric_TMA_....L3_Bound(%),3.8146137735000005,6.5026450245000005,0.00325401,6.51036747
metric_TMA_....MEM_Bound(%),0.010346674500000002,0.019510755000000005,0.0011535,0.02595869
metric_TMA_......MEM_Bandwidth(%),2.068e-06,8.5905e-06,0.0,9.55e-06
metric_TMA_......MEM_Latency(%),0.014164609,0.029541962500000005,0.00135404,0.03687278
metric_TMA_....Store_Bound(%),2.3670811245,3.9570343115,0.0,3.95810575
metric_TMA_..Core_Bound(%),14.4075933065,19.247115639000004,5.14741185,19.27327083
metric_TMA_....Ports_Utilization(%),22.031902950000003,24.882544307,20.48956459,26.3132471
metric_TMA_......Ports_Utilized_3m(%),56.265682087,69.39878416150002,47.22052786,69.41810092
metric_TMA_Retiring(%),61.99060786049999,76.97521212299999,52.90839669,77.02107001
metric_TMA_..Light_Operations(%),55.521348513,69.37119958449999,45.6221037,71.26578182
metric_TMA_....FP_Arith(%),0.0892403905,0.19888119150000003,0.01193707,0.22019295
metric_TMA_......FP_Scalar(%),0.055161351000000004,0.13268017150000003,0.00141116,0.14690512
metric_TMA_......FP_Vector(%),0.027356515000000005,0.066142643,0.00052805,0.07323388
metric_TMA_..Heavy_Operations(%),6.469259347999999,8.406040970500001,5.29263153,10.5667624
