Link 3 is disabled
Link 3 is disabled
Time elapsed: 1004 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6029258605.00,3009995098.00,2207329784.00,814.00,1822.00,0.00,0.00,
38,2.01,6035911726.00,3009988915.00,2207325208.00,750.00,1946.00,0.00,0.00,
39,2.01,6053875245.00,3009990921.00,2207326704.00,483.00,1977.00,0.00,0.00,
40,2.00,6022557712.00,3009984673.00,2207322128.00,581.00,2198.00,0.00,0.00,
51,2.34,7051512149.00,3010010607.00,2207341136.00,546.00,2096.00,0.00,0.00,
52,2.34,7055472863.00,3010010340.00,2207340872.00,548.00,2113.00,0.00,0.00,
53,2.35,7062961027.00,3010009405.00,2207340256.00,661.00,2022.00,0.00,0.00,
54,2.35,7060948399.00,3010013640.00,2207343336.00,440.00,1884.00,0.00,0.00,
*,0.32,84772001854.00,261667392365.00,247219634904.00,182846.00,647245.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6012017508.00,3002786145.00,2202043096.00,605.00,1592.00,0.00,0.00,
38,2.00,6012273366.00,3002789319.00,2202045472.00,378.00,1730.00,0.00,0.00,
39,2.01,6038618835.00,3002790546.00,2202046440.00,323.00,1634.00,0.00,0.00,
40,2.00,6012469276.00,3002789812.00,2202045824.00,544.00,1857.00,0.00,0.00,
51,2.34,7034557079.00,3002769366.00,2202030864.00,416.00,1741.00,0.00,0.00,
52,2.35,7042288086.00,3002772969.00,2202033504.00,579.00,1964.00,0.00,0.00,
53,2.35,7041546347.00,3002778825.00,2202037816.00,589.00,1748.00,0.00,0.00,
54,2.35,7042352699.00,3002777127.00,2202036584.00,631.00,1662.00,0.00,0.00,
*,0.32,84512939272.00,261043548165.00,246629988616.00,67092.00,147732.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010850288.00,3002827303.00,2202073368.00,487.00,1575.00,0.00,0.00,
38,2.01,6021395095.00,3002828189.00,2202074072.00,636.00,1754.00,0.00,0.00,
39,2.01,6035309508.00,3002834771.00,2202078824.00,335.00,1722.00,0.00,0.00,
40,2.00,6010907683.00,3002838861.00,2202081816.00,1061.00,2022.00,0.00,0.00,
51,2.34,7033927268.00,3002842396.00,2202084368.00,713.00,1830.00,0.00,0.00,
52,2.34,7039531590.00,3002830383.00,2202075656.00,597.00,1792.00,0.00,0.00,
53,2.35,7047391699.00,3002827002.00,2202073104.00,394.00,1784.00,0.00,0.00,
54,2.35,7045311180.00,3002823302.00,2202070376.00,499.00,1783.00,0.00,0.00,
*,0.32,84515841554.00,261046767022.00,246633118600.00,64814.00,152574.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6011014663.00,3002339266.00,2201715472.00,781.00,1581.00,0.00,0.00,
38,2.00,6011682292.00,3002335960.00,2201713008.00,494.00,1730.00,0.00,0.00,
39,2.01,6031237399.00,3002334627.00,2201712040.00,481.00,1716.00,0.00,0.00,
40,2.00,6007834401.00,3002330408.00,2201709048.00,442.00,1934.00,0.00,0.00,
51,2.34,7029693549.00,3002326399.00,2201706056.00,543.00,1760.00,0.00,0.00,
52,2.34,7038138254.00,3002327829.00,2201707112.00,473.00,2058.00,0.00,0.00,
53,2.35,7045760631.00,3002326326.00,2201705968.00,488.00,1798.00,0.00,0.00,
54,2.35,7043990415.00,3002340602.00,2201716440.00,480.00,1649.00,0.00,0.00,
*,0.32,84506964780.00,261005970960.00,246594647288.00,106607.00,412088.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6003068163.00,3000266359.00,2200195360.00,510.00,1556.00,0.00,0.00,
38,2.01,6016217229.00,3000264630.00,2200194040.00,658.00,1733.00,0.00,0.00,
39,2.01,6029151761.00,3000263885.00,2200193512.00,540.00,1628.00,0.00,0.00,
40,2.00,6007316378.00,3000265830.00,2200194920.00,472.00,1939.00,0.00,0.00,
51,2.34,7032550247.00,3000288142.00,2200211288.00,464.00,1791.00,0.00,0.00,
52,2.34,7033436384.00,3000288555.00,2200211552.00,386.00,1740.00,0.00,0.00,
53,2.35,7035920672.00,3000290089.00,2200212696.00,608.00,1767.00,0.00,0.00,
54,2.35,7037897252.00,3000276141.00,2200202488.00,406.00,1588.00,0.00,0.00,
*,0.32,84429682164.00,260818067278.00,246417190888.00,61206.00,148091.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002426216.00,2999617737.00,2199719632.00,718.00,1512.00,0.00,0.00,
38,2.00,6006548142.00,2999621721.00,2199722624.00,687.00,1685.00,0.00,0.00,
39,2.01,6028861620.00,2999619111.00,2199720688.00,520.00,1733.00,0.00,0.00,
40,2.00,5997992371.00,2999616336.00,2199718664.00,578.00,1815.00,0.00,0.00,
