Link 3 is disabled
Link 3 is disabled
Time elapsed: 1001 ms
txn_rate: 1
Event0: cycle_activity_stalls_l1d_miss (raw 0xc430ca3)
Event1: cycle_activity_stalls_l2_miss (raw 0x54305a3)
Event2: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event3: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6013836278.00,3002533984.00,2201858296.00,262445.00,250021.00,141.00,858489.00,
38,2.00,6016958525.00,3002538470.00,2201861552.00,198559.00,183468.00,94.00,829225.00,
39,2.00,6015132434.00,3002536201.00,2201859880.00,178734.00,166943.00,100.00,817625.00,
40,2.01,6036402748.00,3002534201.00,2201858384.00,175791.00,153157.00,94.00,943579.00,
51,2.34,7037988233.00,3002528628.00,2201854336.00,100070.00,90108.00,101.00,8232.00,
52,2.34,7029333675.00,3002533685.00,2201858032.00,82389.00,78911.00,80.00,8315.00,
53,2.34,7034762369.00,3002535117.00,2201859088.00,93022.00,80934.00,95.00,6594.00,
54,2.34,7040463018.00,3002530384.00,2201855568.00,94247.00,85771.00,100.00,6021.00,
*,0.32,84525718572.00,261020081942.00,246607954736.00,57936617.00,48781701.00,160052.00,10820975.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: cycle_activity_stalls_l1d_miss (raw 0xc430ca3)
Event1: cycle_activity_stalls_l2_miss (raw 0x54305a3)
Event2: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event3: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6015740747.00,3002942193.00,2202157584.00,267496.00,254531.00,130.00,834160.00,
38,2.00,6004624486.00,3002941063.00,2202156792.00,200403.00,184722.00,61.00,807852.00,
39,2.00,6015600867.00,3002943629.00,2202158728.00,170639.00,159203.00,69.00,819581.00,
40,2.01,6036657183.00,3002943158.00,2202158288.00,298009.00,266140.00,484.00,931372.00,
51,2.35,7046283012.00,3002941307.00,2202156968.00,100853.00,92633.00,58.00,8354.00,
52,2.34,7033239818.00,3002936732.00,2202153624.00,86977.00,82797.00,50.00,8699.00,
53,2.35,7044551908.00,3002933098.00,2202150896.00,97971.00,86520.00,64.00,5755.00,
54,2.34,7038913089.00,3002934701.00,2202152128.00,97036.00,87451.00,64.00,6556.00,
*,0.32,84493546836.00,261056303240.00,246642148984.00,17979618.00,16790000.00,45713.00,6120661.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: cycle_activity_stalls_l1d_miss (raw 0xc430ca3)
Event1: cycle_activity_stalls_l2_miss (raw 0x54305a3)
Event2: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event3: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004052912.00,2999770826.00,2199831920.00,242073.00,232382.00,104.00,812030.00,
38,2.00,6006987704.00,2999770514.00,2199831656.00,164031.00,152335.00,69.00,826336.00,
39,2.00,6007829401.00,2999769599.00,2199831040.00,142943.00,132438.00,70.00,826747.00,
40,2.01,6033189309.00,2999769893.00,2199831304.00,140827.00,119862.00,62.00,932540.00,
51,2.35,7038408503.00,2999770512.00,2199831656.00,89197.00,81406.00,66.00,7348.00,
52,2.34,7031398836.00,2999772115.00,2199832888.00,72534.00,69564.00,58.00,8130.00,
53,2.34,7031351243.00,2999773830.00,2199834120.00,87618.00,76090.00,79.00,8845.00,
54,2.34,7033678915.00,2999771530.00,2199832448.00,83181.00,75270.00,78.00,7305.00,
*,0.32,84407802639.00,260779917703.00,246381048144.00,16067567.00,15009976.00,40113.00,6034474.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: cycle_activity_stalls_l1d_miss (raw 0xc430ca3)
Event1: cycle_activity_stalls_l2_miss (raw 0x54305a3)
Event2: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event3: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5997560328.00,2999812396.00,2199862456.00,268019.00,256280.00,141.00,802736.00,
38,2.00,6009367784.00,2999809558.00,2199860344.00,187745.00,172211.00,54.00,823682.00,
39,2.00,6012860061.00,2999810063.00,2199860696.00,160141.00,148584.00,58.00,832348.00,
40,2.01,6025469756.00,2999811900.00,2199862016.00,167117.00,144296.00,64.00,934631.00,
51,2.34,7029555907.00,2999816018.00,2199865096.00,221877.00,206120.00,115.00,9896.00,
52,2.34,7032126382.00,2999815299.00,2199864480.00,89383.00,85668.00,58.00,9940.00,
53,2.35,7035393661.00,2999814392.00,2199863952.00,94831.00,83247.00,58.00,8167.00,
54,2.34,7023044377.00,2999818550.00,2199866944.00,104643.00,96968.00,65.00,8665.00,
*,0.32,84411890013.00,260784305479.00,246385130904.00,31497345.00,27901404.00,79820.00,7055628.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: cycle_activity_stalls_l1d_miss (raw 0xc430ca3)
Event1: cycle_activity_stalls_l2_miss (raw 0x54305a3)
Event2: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event3: resource_stalls_sb (raw 0x4308a2)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6002440286.00,2999760744.00,2199824528.00,236506.00,227212.00,90.00,848610.00,
38,2.00,6009873698.00,2999763817.00,2199826816.00,167609.00,152664.00,63.00,832860.00,
39,2.00,6009070271.00,2999762938.00,2199826200.00,134233.00,125027.00,62.00,812329.00,
