Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6021522867.00,3008747138.00,2206414584.00,651.00,1735.00,0.00,0.00,
38,2.00,6020992463.00,3008740050.00,2206409304.00,788.00,1852.00,0.00,0.00,
39,2.00,6016316297.00,3008743243.00,2206411680.00,587.00,2167.00,0.00,0.00,
40,2.00,6024217711.00,3008740270.00,2206409568.00,643.00,2053.00,0.00,0.00,
51,2.34,7052162923.00,3008757133.00,2206421888.00,796.00,2087.00,0.00,0.00,
52,2.35,7058345847.00,3008765473.00,2206428048.00,834.00,2231.00,0.00,0.00,
53,2.35,7059258195.00,3008762148.00,2206425584.00,634.00,2068.00,0.00,0.00,
54,2.34,7054129436.00,3008765043.00,2206427696.00,871.00,1949.00,0.00,0.00,
*,0.32,84687686979.00,261558141494.00,247116403864.00,194196.00,651026.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6013783721.00,3000296493.00,2200217448.00,653.00,1617.00,0.00,0.00,
38,2.00,6009575883.00,3000299521.00,2200219648.00,495.00,1740.00,0.00,0.00,
39,2.00,6008926257.00,3000300511.00,2200220352.00,472.00,1858.00,0.00,0.00,
40,2.00,6001621853.00,3000294349.00,2200215864.00,389.00,1863.00,0.00,0.00,
51,2.35,7039002245.00,3000267765.00,2200196328.00,456.00,1865.00,0.00,0.00,
52,2.35,7042056473.00,3000260210.00,2200190784.00,405.00,2071.00,0.00,0.00,
53,2.35,7040267568.00,3000258869.00,2200189904.00,554.00,1833.00,0.00,0.00,
54,2.35,7036217629.00,3000253066.00,2200185592.00,547.00,1701.00,0.00,0.00,
*,0.32,84434833827.00,260825855039.00,246424420968.00,67151.00,154097.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008469733.00,2999961943.00,2199972104.00,678.00,1605.00,0.00,0.00,
38,2.00,6006558350.00,2999963309.00,2199973160.00,552.00,1798.00,0.00,0.00,
39,2.00,6001151222.00,2999962120.00,2199972192.00,584.00,1806.00,0.00,0.00,
40,2.00,6004436907.00,2999967330.00,2199976064.00,1092.00,1914.00,0.00,0.00,
51,2.34,7034113505.00,2999964321.00,2199973776.00,569.00,1916.00,0.00,0.00,
52,2.35,7038844231.00,2999972074.00,2199979584.00,472.00,2081.00,0.00,0.00,
53,2.35,7038220695.00,2999975776.00,2199982224.00,484.00,1800.00,0.00,0.00,
54,2.34,7033519143.00,2999976723.00,2199982928.00,458.00,1721.00,0.00,0.00,
*,0.32,84400355204.00,260799182143.00,246399290984.00,60679.00,153887.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6014737203.00,2999090824.00,2199333224.00,599.00,1597.00,0.00,0.00,
38,2.00,6008572372.00,2999089388.00,2199332256.00,654.00,1714.00,0.00,0.00,
39,2.00,6007844068.00,2999094118.00,2199335688.00,487.00,1813.00,0.00,0.00,
40,2.00,6000230260.00,2999092832.00,2199334720.00,539.00,1895.00,0.00,0.00,
51,2.34,7031198499.00,2999102626.00,2199341936.00,428.00,1761.00,0.00,0.00,
52,2.34,7027256291.00,2999092258.00,2199334280.00,598.00,1707.00,0.00,0.00,
53,2.34,7030563927.00,2999094780.00,2199336128.00,491.00,1818.00,0.00,0.00,
54,2.35,7039113204.00,2999101027.00,2199340792.00,645.00,1705.00,0.00,0.00,
*,0.32,84418728684.00,260719189287.00,246323650056.00,108495.00,407961.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6016624580.00,3000029744.00,2200021824.00,595.00,1531.00,0.00,0.00,
38,2.00,6012525847.00,3000027512.00,2200020152.00,626.00,1649.00,0.00,0.00,
39,2.00,6007473439.00,3000025716.00,2200018920.00,323.00,1818.00,0.00,0.00,
40,2.00,5991979872.00,3000024183.00,2200017776.00,534.00,1748.00,0.00,0.00,
51,2.34,7031925377.00,3000023885.00,2200017600.00,489.00,1825.00,0.00,0.00,
52,2.35,7039655892.00,3000026031.00,2200019096.00,507.00,2034.00,0.00,0.00,
53,2.35,7038600072.00,3000023470.00,2200017248.00,427.00,1719.00,0.00,0.00,
54,2.34,7031928373.00,3000012898.00,2200009416.00,512.00,1648.00,0.00,0.00,
*,0.32,84399088470.00,260801938017.00,246401752872.00,62017.00,152375.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6014285984.00,3000280695.00,2200205832.00,806.00,1530.00,0.00,0.00,
38,2.00,6000523797.00,3000289521.00,2200212256.00,493.00,1642.00,0.00,0.00,
39,2.00,6006436282.00,3000289693.00,2200212432.00,398.00,1838.00,0.00,0.00,
40,2.00,6006430932.00,3000289862.00,2200212520.00,380.00,1801.00,0.00,0.00,
