"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,17800000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87005,63392,184805,"00:00:00.101","00:00:50.100"
"Traffic Item 2",81737937,81737829,108,0.000,1409774.500,1409782.000,6000000272.000,6000032192.000,41849768448,721804544.000,721808384.000,5774436352.000,5774467072.000,5774436.352,5774467.072,5774.436,5774.467,89523,64097,241527,"00:00:00.101","00:00:58.080"
"Traffic Item 3",81737937,81737829,108,0.000,1409774.500,1409784.000,6000000272.000,6000040704.000,41849768448,721804544.000,721809408.000,5774436352.000,5774475264.000,5774436.352,5774475.264,5774.436,5774.475,89748,63752,241867,"00:00:00.101","00:00:58.080"
"Traffic Item 4",81737937,81737829,108,0.000,1409774.500,1409786.000,6000000272.000,6000049216.000,41849768448,721804544.000,721810432.000,5774436352.000,5774483456.000,5774436.352,5774483.456,5774.436,5774.483,89886,64170,242505,"00:00:00.101","00:00:58.080"
