"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",176158316,176157814,502,0.000,2937030.000,2937017.000,12499999680.000,12499944352.000,90192800768,1503759360.000,1503752704.000,12030074880.000,12030021632.000,12030074.880,12030021.632,12030.075,12030.022,121883,71797,500455,"00:00:00.101","00:01:00.079"
"Traffic Item 2",176158316,176157814,502,0.000,2937030.000,2937017.000,12499999680.000,12499944352.000,90192800768,1503759360.000,1503752704.000,12030074880.000,12030021632.000,12030074.880,12030021.632,12030.075,12030.022,122669,72567,502725,"00:00:00.101","00:01:00.079"
"Traffic Item 3",176158316,176157814,502,0.000,2937030.000,2937020.000,12499999680.000,12499957120.000,90192800768,1503759360.000,1503754240.000,12030074880.000,12030033920.000,12030074.880,12030033.920,12030.075,12030.034,123398,72787,503065,"00:00:00.101","00:01:00.079"
"Traffic Item 4",176158316,176157807,509,0.000,2937030.000,2937018.000,12499999680.000,12499948608.000,90192797184,1503759360.000,1503753216.000,12030074880.000,12030025728.000,12030074.880,12030025.728,12030.075,12030.026,124052,73342,504150,"00:00:00.101","00:01:00.079"
