"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",176096883,176096373,510,0.000,2937030.500,2937042.500,12500001808.000,12500052880.000,90161342976,1503759616.000,1503765760.000,12030076928.000,12030126080.000,12030076.928,12030126.080,12030.077,12030.126,118044,72167,513437,"00:00:00.167","00:01:00.124"
"Traffic Item 2",176096883,176096373,510,0.000,2937030.000,2937043.000,12499999680.000,12500055008.000,90161342976,1503759360.000,1503766016.000,12030074880.000,12030128128.000,12030074.880,12030128.128,12030.075,12030.128,118452,72727,514385,"00:00:00.167","00:01:00.124"
"Traffic Item 3",176096883,176096372,511,0.000,2937030.000,2937042.500,12499999680.000,12500052880.000,90161342464,1503759360.000,1503765760.000,12030074880.000,12030126080.000,12030074.880,12030126.080,12030.075,12030.126,119170,74442,514645,"00:00:00.167","00:01:00.124"
"Traffic Item 4",176096883,176096374,509,0.000,2937030.000,2937043.000,12499999680.000,12500055008.000,90161343488,1503759360.000,1503766016.000,12030074880.000,12030128128.000,12030074.880,12030128.128,12030.075,12030.128,119515,73190,515200,"00:00:00.167","00:01:00.124"
