"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",56762502,56762227,275,0.000,979010.000,978994.500,4166666560.000,4166600592.000,29062260224,501253120.000,501245184.000,4010024960.000,4009961472.000,4010024.960,4009961.472,4010.025,4009.961,120899,73810,1128945,"00:00:00.086","00:00:58.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",56762503,56762360,143,0.000,979010.000,979000.000,4166666560.000,4166624000.000,29062328320,501253120.000,501248000.000,4010024960.000,4009984000.000,4010024.960,4009984.000,4010.025,4009.984,118528,73290,202897,"00:00:00.086","00:00:58.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",56762503,56762364,139,0.000,979010.000,978995.000,4166666560.000,4166602720.000,29062330368,501253120.000,501245440.000,4010024960.000,4009963520.000,4010024.960,4009963.520,4010.025,4009.964,118975,72282,196207,"00:00:00.086","00:00:58.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",56762503,56762227,276,0.000,979010.000,978994.500,4166666560.000,4166600592.000,29062260224,501253120.000,501245184.000,4010024960.000,4009961472.000,4010024.960,4009961.472,4010.025,4009.961,121884,74295,1176850,"00:00:00.086","00:00:58.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",56762503,56762360,143,0.000,979010.000,979000.000,4166666560.000,4166624000.000,29062328320,501253120.000,501248000.000,4010024960.000,4009984000.000,4010024.960,4009984.000,4010.025,4009.984,119078,74220,203495,"00:00:00.086","00:00:58.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",56762502,56762364,138,0.000,979010.000,978995.000,4166666560.000,4166602720.000,29062330368,501253120.000,501245440.000,4010024960.000,4009963520.000,4010024.960,4009963.520,4010.025,4009.964,119338,72487,196395,"00:00:00.086","00:00:58.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",56762503,56762227,276,0.000,979010.000,978994.500,4166666560.000,4166600592.000,29062260224,501253120.000,501245184.000,4010024960.000,4009961472.000,4010024.960,4009961.472,4010.025,4009.961,122252,74507,1176932,"00:00:00.086","00:00:58.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:05",56762503,56762360,143,0.000,979010.000,979000.000,4166666560.000,4166624000.000,29062328320,501253120.000,501248000.000,4010024960.000,4009984000.000,4010024.960,4009984.000,4010.025,4009.984,119229,74320,203550,"00:00:00.086","00:00:58.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:07",56762502,56762364,138,0.000,979010.000,978995.000,4166666560.000,4166602720.000,29062330368,501253120.000,501245440.000,4010024960.000,4009963520.000,4010024.960,4009963.520,4010.025,4009.964,119728,72705,196677,"00:00:00.086","00:00:58.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:03",56762503,56762227,276,0.000,979010.000,978994.500,4166666560.000,4166600592.000,29062260224,501253120.000,501245184.000,4010024960.000,4009961472.000,4010024.960,4009961.472,4010.025,4009.961,122354,73535,468120,"00:00:00.086","00:00:58.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:05",56762503,56762354,149,0.000,979010.000,978997.000,4166666560.000,4166611232.000,29062325248,501253120.000,501246464.000,4010024960.000,4009971712.000,4010024.960,4009971.712,4010.025,4009.972,120256,74860,204310,"00:00:00.086","00:00:58.065"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:07",56762502,56762364,138,0.000,979010.000,978995.000,4166666560.000,4166602720.000,29062330368,501253120.000,501245440.000,4010024960.000,4009963520.000,4010024.960,4009963.520,4010.025,4009.964,120626,73362,197242,"00:00:00.086","00:00:58.065"
