"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:01",88079389,84882342,3197047,3.630,1468515.000,1415517.000,6249999840.000,6024440352.000,43459759104,751879680.000,724744704.000,6015037440.000,5797957632.000,6015037.440,5797957.632,6015.037,5797.958,9290374,111587,21758232,"00:00:00.102","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",88079389,72403376,15676013,17.798,1468515.000,1195845.000,6249999840.000,5089516320.000,37070528512,751879680.000,612272640.000,6015037440.000,4898181120.000,6015037.440,4898181.120,6015.037,4898.181,15287481,114230,30843450,"00:00:00.102","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",88079389,71800794,16278595,18.482,1468515.000,1182947.500,6249999840.000,5034624560.000,36762006528,751879680.000,605669120.000,6015037440.000,4845352960.000,6015037.440,4845352.960,6015.037,4845.353,15508554,112292,30356970,"00:00:00.102","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",88079389,73118279,14961110,16.986,1468515.000,1206165.000,6249999840.000,5133438240.000,37436558848,751879680.000,617556480.000,6015037440.000,4940451840.000,6015037.440,4940451.840,6015.037,4940.452,15022443,113022,29760682,"00:00:00.102","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:01",88079389,84885933,3193456,3.626,1468515.000,1415623.500,6249999840.000,6024893616.000,43461597696,751879680.000,724799232.000,6015037440.000,5798393856.000,6015037.440,5798393.856,6015.037,5798.394,9290256,107682,21771945,"00:00:00.102","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",88079389,72402887,15676502,17.798,1468515.000,1195808.000,6249999840.000,5089358848.000,37070278144,751879680.000,612253696.000,6015037440.000,4898029568.000,6015037.440,4898029.568,6015.037,4898.030,15286329,114647,30833347,"00:00:00.102","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",88079389,71801469,16277920,18.481,1468515.000,1183031.000,6249999840.000,5034979936.000,36762352128,751879680.000,605711872.000,6015037440.000,4845694976.000,6015037.440,4845694.976,6015.037,4845.695,15508419,113912,30363142,"00:00:00.102","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",88079389,73120054,14959335,16.984,1468515.000,1206127.000,6249999840.000,5133276512.000,37437467648,751879680.000,617537024.000,6015037440.000,4940296192.000,6015037.440,4940296.192,6015.037,4940.296,15022529,114775,29766397,"00:00:00.102","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:01",88079389,84880224,3199165,3.632,1468515.000,1415559.000,6249999840.000,6024619104.000,43458674688,751879680.000,724766208.000,6015037440.000,5798129664.000,6015037.440,5798129.664,6015.037,5798.130,9290326,110490,21759342,"00:00:00.102","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",88079389,72404421,15674968,17.796,1468515.000,1195746.000,6249999840.000,5089094976.000,37071063552,751879680.000,612221952.000,6015037440.000,4897775616.000,6015037.440,4897775.616,6015.037,4897.776,15285212,114882,30841277,"00:00:00.102","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:05",88079389,71800397,16278992,18.482,1468515.000,1183021.000,6249999840.000,5034937376.000,36761803264,751879680.000,605706752.000,6015037440.000,4845654016.000,6015037.440,4845654.016,6015.037,4845.654,15507245,114535,30351775,"00:00:00.102","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:07",88079389,73117124,14962265,16.987,1468515.000,1206129.500,6249999840.000,5133287152.000,37435967488,751879680.000,617538304.000,6015037440.000,4940306432.000,6015037.440,4940306.432,6015.037,4940.306,15021097,112480,29784700,"00:00:00.102","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:01",88079390,84877862,3201528,3.635,1468515.500,1415714.500,6250001968.000,6025280912.000,43457465344,751879936.000,724845824.000,6015039488.000,5798766592.000,6015039.488,5798766.592,6015.039,5798.767,9290352,110490,21765900,"00:00:00.102","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:03",88079390,72405462,15673928,17.795,1468515.000,1195844.000,6249999840.000,5089512064.000,37071596544,751879680.000,612272128.000,6015037440.000,4898177024.000,6015037.440,4898177.024,6015.037,4898.177,15284372,113060,30895807,"00:00:00.102","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:05",88079389,71801550,16277839,18.481,1468515.000,1183055.500,6249999840.000,5035084208.000,36762393600,751879680.000,605724416.000,6015037440.000,4845795328.000,6015037.440,4845795.328,6015.037,4845.795,15506217,112492,30363025,"00:00:00.102","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:07",88079389,73123781,14955608,16.980,1468515.000,1206187.500,6249999840.000,5133534000.000,37439375872,751879680.000,617568000.000,6015037440.000,4940544000.000,6015037.440,4940544.000,6015.037,4940.544,15020749,112910,29759365,"00:00:00.102","00:01:00.080"
