"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",352317556,302204791,50112765,14.224,5874060.000,5000474.500,24999999360.000,21282019472.000,154728852992,3007518720.000,2560242944.000,24060149760.000,20481943552.000,24060149.760,20481943.552,24060.150,20481.944,13591431,111587,30843450,"00:00:00.102","00:01:00.080"
"Traffic Item 2",352317556,302210343,50107213,14.222,5874060.000,5000589.500,24999999360.000,21282508912.000,154731695616,3007518720.000,2560301824.000,24060149760.000,20482414592.000,24060149.760,20482414.592,24060.150,20482.415,13591070,107682,30833347,"00:00:00.102","00:01:00.080"
"Traffic Item 3",352317556,302202166,50115390,14.224,5874060.000,5000455.500,24999999360.000,21281938608.000,154727508992,3007518720.000,2560233216.000,24060149760.000,20481865728.000,24060149.760,20481865.728,24060.150,20481.866,13590265,110490,30841277,"00:00:00.102","00:01:00.080"
"Traffic Item 4",352317558,302208655,50108903,14.223,5874060.500,5000801.500,25000001488.000,21283411184.000,154730831360,3007518976.000,2560410368.000,24060151808.000,20483282944.000,24060151.808,20483282.944,24060.152,20483.283,13589821,110490,30895807,"00:00:00.102","00:01:00.080"
