"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",352328754,302304040,50024714,14.198,5874060.500,4913053.000,25000001488.000,20909953568.000,154779668480,3007518976.000,2515483136.000,24060151808.000,20123865088.000,24060151.808,20123865.088,24060.152,20123.865,13587047,108347,30479915,"00:00:00.099","00:01:00.079"
"Traffic Item 2",352328754,302293036,50035718,14.201,5874060.000,4912921.500,24999999360.000,20909393904.000,154774034432,3007518720.000,2515415808.000,24060149760.000,20123326464.000,24060149.760,20123326.464,24060.150,20123.326,13586591,109337,30484860,"00:00:00.099","00:01:00.079"
"Traffic Item 3",352328754,302300279,50028475,14.199,5874060.000,4913017.000,24999999360.000,20909800352.000,154777742848,3007518720.000,2515464704.000,24060149760.000,20123717632.000,24060149.760,20123717.632,24060.150,20123.718,13585874,110602,30490375,"00:00:00.099","00:01:00.079"
"Traffic Item 4",352328754,302303866,50024888,14.198,5874060.000,4913174.500,24999999360.000,20910470672.000,154779579392,3007518720.000,2515545344.000,24060149760.000,20124362752.000,24060149.760,20124362.752,24060.150,20124.363,13585287,111815,30496035,"00:00:00.099","00:01:00.079"
