"Tx Port","Rx Port","Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Last Sequence Number","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1",42279447,42279363,84,0.000,704887.000,704896.000,2999999072.000,360902144.000,2887217152.000,2887217.152,2887.217,26606,0,261092,26493,41466718,42279359,150682,82275,408025,"00:00:00.090","00:01:00.071"
"Ethernet - 001","Ethernet - 001","Traffic Item 2",70465745,70465605,140,0.000,1174812.000,1174826.500,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,11453,0,99517,11998,68653859,70465604,150886,81552,404557,"00:00:00.090","00:01:00.071"
"Ethernet - 001","Ethernet - 001","Traffic Item 3",70465745,70465606,139,0.000,1174812.000,1174826.500,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,10079,0,99415,10082,68710794,70465605,151182,81082,404387,"00:00:00.090","00:01:00.071"
"Ethernet - 001","Ethernet - 001","Traffic Item 4",0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"","","","","",0,"","","","",""
