Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6026515548.00,3009674654.00,2207094648.00,652.00,1761.00,0.00,0.00,
38,1.96,5896626771.00,3009671660.00,2207092536.00,553.00,1692.00,0.00,0.00,
39,2.00,6021467301.00,3009671991.00,2207092712.00,638.00,2079.00,0.00,0.00,
40,2.00,6023582962.00,3009669052.00,2207090600.00,569.00,2093.00,0.00,0.00,
51,2.35,7060889241.00,3009664964.00,2207087696.00,559.00,1953.00,0.00,0.00,
52,2.34,7053124874.00,3009661189.00,2207084880.00,634.00,2062.00,0.00,0.00,
53,2.34,7055711541.00,3009660848.00,2207084616.00,631.00,1858.00,0.00,0.00,
54,2.34,7053434698.00,3009667915.00,2207089808.00,636.00,2077.00,0.00,0.00,
*,0.32,84590850669.00,261642025572.00,247195483128.00,179243.00,638409.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6004365203.00,3000114763.00,2200084216.00,635.00,1622.00,0.00,0.00,
38,1.96,5874591622.00,3000114753.00,2200084128.00,378.00,1581.00,0.00,0.00,
39,2.00,6003777576.00,3000117332.00,2200086064.00,437.00,2008.00,0.00,0.00,
40,2.00,6005533605.00,3000116371.00,2200085360.00,454.00,1940.00,0.00,0.00,
51,2.35,7040379851.00,3000118725.00,2200087032.00,475.00,1824.00,0.00,0.00,
52,2.34,7032203178.00,3000120737.00,2200088528.00,406.00,1885.00,0.00,0.00,
53,2.35,7041426013.00,3000124278.00,2200091168.00,505.00,1744.00,0.00,0.00,
54,2.35,7039765604.00,3000114103.00,2200083688.00,373.00,1848.00,0.00,0.00,
*,0.32,84286217316.00,260810869434.00,246410225336.00,66491.00,150194.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5999311281.00,2999961053.00,2199971400.00,495.00,1579.00,0.00,0.00,
38,1.96,5874828412.00,2999975306.00,2199981960.00,526.00,1542.00,0.00,0.00,
39,2.00,6001593987.00,2999980440.00,2199985656.00,539.00,1886.00,0.00,0.00,
40,2.00,5993869518.00,2999978755.00,2199984424.00,1262.00,1967.00,0.00,0.00,
51,2.35,7040313737.00,2999987217.00,2199990584.00,551.00,1881.00,0.00,0.00,
52,2.35,7036870624.00,2999986156.00,2199989880.00,532.00,1836.00,0.00,0.00,
53,2.35,7037981222.00,2999986842.00,2199990320.00,425.00,1806.00,0.00,0.00,
54,2.34,7033828187.00,2999987193.00,2199990584.00,462.00,1729.00,0.00,0.00,
*,0.32,84255710990.00,260798999624.00,246399062712.00,67753.00,150273.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
