"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:01",44040794,44040685,109,0.000,734257.500,734263.000,3124999920.000,3125023328.000,22548830720,375939840.000,375942656.000,3007518720.000,3007541248.000,3007518.720,3007541.248,3007.519,3007.541,126908,73962,210717,"00:00:00.098","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",44040793,44040657,136,0.000,734257.500,734276.000,3124999920.000,3125078656.000,22548816384,375939840.000,375949312.000,3007518720.000,3007594496.000,3007518.720,3007594.496,3007.519,3007.594,128706,75280,481820,"00:00:00.098","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",44040794,44040683,111,0.000,734257.500,734248.500,3124999920.000,3124961616.000,22548829696,375939840.000,375935232.000,3007518720.000,3007481856.000,3007518.720,3007481.856,3007.519,3007.482,127323,75762,211452,"00:00:00.098","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",44040794,44040710,84,0.000,734258.000,734268.500,3125002048.000,3125046736.000,22548843520,375940096.000,375945472.000,3007520768.000,3007563776.000,3007520.768,3007563.776,3007.521,3007.564,127662,74612,211765,"00:00:00.098","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:01",44040794,44040685,109,0.000,734257.500,734263.000,3124999920.000,3125023328.000,22548830720,375939840.000,375942656.000,3007518720.000,3007541248.000,3007518.720,3007541.248,3007.519,3007.541,127495,74347,211485,"00:00:00.098","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",44040794,44040659,135,0.000,734257.500,734276.000,3124999920.000,3125078656.000,22548817408,375939840.000,375949312.000,3007518720.000,3007594496.000,3007518.720,3007594.496,3007.519,3007.594,129071,74527,483140,"00:00:00.098","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",44040794,44040683,111,0.000,734257.500,734248.500,3124999920.000,3124961616.000,22548829696,375939840.000,375935232.000,3007518720.000,3007481856.000,3007518.720,3007481.856,3007.519,3007.482,127711,75995,211432,"00:00:00.098","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",44040793,44040706,87,0.000,734257.500,734266.500,3124999920.000,3125038224.000,22548841472,375939840.000,375944448.000,3007518720.000,3007555584.000,3007518.720,3007555.584,3007.519,3007.556,127953,74737,211632,"00:00:00.098","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:01",44040794,44040685,109,0.000,734257.500,734262.500,3124999920.000,3125021200.000,22548830720,375939840.000,375942400.000,3007518720.000,3007539200.000,3007518.720,3007539.200,3007.519,3007.539,127091,73817,211565,"00:00:00.098","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",44040794,44040658,136,0.000,734257.500,734276.000,3124999920.000,3125078656.000,22548816896,375939840.000,375949312.000,3007518720.000,3007594496.000,3007518.720,3007594.496,3007.519,3007.594,129377,74812,483237,"00:00:00.098","00:01:00.078"
