"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:01",44040247,44040134,113,0.000,734257.500,734239.500,3124999920.000,3124923312.000,22548548608,375939840.000,375930624.000,3007518720.000,3007444992.000,3007518.720,3007444.992,3007.519,3007.445,127592,73450,208180,"00:00:00.101","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",44040246,44040098,148,0.000,734257.500,734275.000,3124999920.000,3125074400.000,22548530176,375939840.000,375948800.000,3007518720.000,3007590400.000,3007518.720,3007590.400,3007.519,3007.590,127684,74307,922210,"00:00:00.101","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",44040247,44040159,88,0.000,734257.500,734250.500,3124999920.000,3124970128.000,22548561408,375939840.000,375936256.000,3007518720.000,3007490048.000,3007518.720,3007490.048,3007.519,3007.490,128785,75380,210672,"00:00:00.101","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",44040246,44040164,82,0.000,734257.500,734261.500,3124999920.000,3125016944.000,22548563968,375939840.000,375941888.000,3007518720.000,3007535104.000,3007518.720,3007535.104,3007.519,3007.535,127608,74507,209620,"00:00:00.101","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:01",44040247,44040133,114,0.000,734257.500,734239.000,3124999920.000,3124921184.000,22548548096,375939840.000,375930368.000,3007518720.000,3007442944.000,3007518.720,3007442.944,3007.519,3007.443,128217,73835,208477,"00:00:00.101","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",44040247,44040098,149,0.000,734257.500,734275.000,3124999920.000,3125074400.000,22548530176,375939840.000,375948800.000,3007518720.000,3007590400.000,3007518.720,3007590.400,3007.519,3007.590,128098,73907,516102,"00:00:00.101","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",44040247,44040153,94,0.000,734257.500,734248.000,3124999920.000,3124959488.000,22548558336,375939840.000,375934976.000,3007518720.000,3007479808.000,3007518.720,3007479.808,3007.519,3007.480,130072,76120,221065,"00:00:00.101","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",44040246,44040164,82,0.000,734257.500,734261.500,3124999920.000,3125016944.000,22548563968,375939840.000,375941888.000,3007518720.000,3007535104.000,3007518.720,3007535.104,3007.519,3007.535,127887,74910,209660,"00:00:00.101","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:01",44040247,44040133,114,0.000,734257.500,734239.000,3124999920.000,3124921184.000,22548548096,375939840.000,375930368.000,3007518720.000,3007442944.000,3007518.720,3007442.944,3007.519,3007.443,127874,73935,207670,"00:00:00.101","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",44040247,44040098,149,0.000,734257.500,734275.000,3124999920.000,3125074400.000,22548530176,375939840.000,375948800.000,3007518720.000,3007590400.000,3007518.720,3007590.400,3007.519,3007.590,129372,75970,923590,"00:00:00.101","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:05",44040246,44040153,93,0.000,734257.500,734248.000,3124999920.000,3124959488.000,22548558336,375939840.000,375934976.000,3007518720.000,3007479808.000,3007518.720,3007479.808,3007.519,3007.480,130364,76275,221005,"00:00:00.101","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:07",44040246,44040163,83,0.000,734257.500,734261.500,3124999920.000,3125016944.000,22548563456,375939840.000,375941888.000,3007518720.000,3007535104.000,3007518.720,3007535.104,3007.519,3007.535,129438,76820,210440,"00:00:00.101","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:01",44040247,44040128,119,0.000,734257.500,734236.500,3124999920.000,3124910544.000,22548545536,375939840.000,375929088.000,3007518720.000,3007432704.000,3007518.720,3007432.704,3007.519,3007.433,128589,74367,207970,"00:00:00.101","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:03",44040247,44040099,148,0.000,734257.500,734275.000,3124999920.000,3125074400.000,22548530688,375939840.000,375948800.000,3007518720.000,3007590400.000,3007518.720,3007590.400,3007.519,3007.590,129218,74387,517632,"00:00:00.101","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:05",44040247,44040152,95,0.000,734257.500,734247.000,3124999920.000,3124955232.000,22548557824,375939840.000,375934464.000,3007518720.000,3007475712.000,3007518.720,3007475.712,3007.519,3007.476,130392,75795,210960,"00:00:00.101","00:01:00.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:07",44040246,44040164,82,0.000,734257.500,734261.500,3124999920.000,3125016944.000,22548563968,375939840.000,375941888.000,3007518720.000,3007535104.000,3007518.720,3007535.104,3007.519,3007.535,129017,75292,210002,"00:00:00.101","00:01:00.080"
