metrics,avg,p95,min,max
metric_CPU operating frequency (in GHz),2.20000015875,2.2000018839999997,2.1999979,2.20000426
metric_CPU utilization %,3.6307692390625,3.6323397145000005,3.61579808,3.63298105
metric_CPU utilization% in kernel mode,0.015042802343749998,0.017692336499999906,0.00206027,0.62324118
metric_CPI,0.44446485203125,0.5451725405,0.35341858,0.58408204
metric_kernel_CPI,1.3416486901562499,1.8021504719999997,0.94708365,1.83530224
metric_IPC,2.3332484264062496,2.828454205,1.71208827,2.82950605
metric_locks retired per instr,0.00012457718750000002,0.0007039904999999999,2.1e-07,0.00125883
metric_L1D MPI (includes data+rfo w/ prefetches),0.01884304765625,0.043514849999999994,3.8e-07,0.04357513
metric_L1D demand data read hits per instr,0.309346941875,0.3209416,0.30061797,0.32097192
metric_L1-I code read misses (w/ prefetches) per instr,0.0004900439062500001,0.0014927314999999997,3.29e-06,0.00154524
metric_L2 demand data read hits per instr,0.004185000624999999,0.0093258435,1.1e-07,0.009343
metric_L2 MPI (includes code+data+rfo w/ prefetches),0.00863483453125,0.0195990945,5.1e-07,0.01972399
metric_L2 demand data read MPI,0.00162733328125,0.0035490075,2.2e-07,0.00361519
metric_L2 demand code MPI,1.870546875e-05,6.0626e-05,0.0,6.124e-05
metric_ITLB MPI,2.20453125e-05,0.00016185899999999998,5e-07,0.00029398
metric_ITLB large page MPI,0.0,0.0,0.0,0.0
metric_DTLB load MPI,1.4375e-08,6e-08,0.0,7e-08
metric_DTLB 4KB page load MPI,1.96875e-08,7.849999999999994e-08,0.0,1.8e-07
metric_DTLB 2MB large page load MPI,9.375e-10,0.0,0.0,5e-08
metric_DTLB 1GB large page load MPI,3.125e-10,0.0,0.0,2e-08
metric_DTLB store MPI,5.3125e-09,3e-08,0.0,4e-08
metric_DTLB load miss latency (in core clks),381.36064400328127,1258.2083125059999,0.0,3394.59259259
metric_DTLB store miss latency (in core clks),64.13231640640626,277.7511434909999,0.0,343.18421053
metric_ITLB miss latency (in core clks),32.016857564375,54.7557920405,19.30347217,71.43058863
metric_core c6 residency %,0.0,0.0,0.0,0.0
metric_package c6 residency %,0.0,0.0,0.0,0.0
metric_% Uops delivered from decoded Icache (DSB),76.08570196265624,82.2614857675,63.0774019,83.86384003
metric_% Uops delivered from legacy decode pipeline (MITE),21.425638373281252,35.10609421699999,13.22144483,35.66953977
metric_core % cycles in non AVX license,100.0,100.0,100.0,100.0
metric_core % cycles in AVX2 license,0.0,0.0,0.0,0.0
metric_core % cycles in AVX-512 license,0.0,0.0,0.0,0.0
metric_TMA_Frontend_Bound(%),4.6253821628125,9.513844261999992,2.24732948,11.50355881
metric_TMA_....ICache_Misses(%),0.10418761875,0.3144140724999999,0.00189478,0.32490059
metric_TMA_....ITLB_Misses(%),0.09928033,0.42565270049999837,0.01018168,2.78015933
metric_TMA_....Branch_Resteers(%),0.2302092053125,0.6255833215,0.04674737,0.84711352
metric_TMA_......Mispredicts_Resteers(%),0.11656382328125,0.4682354984999998,0.01500021,0.49689472
metric_TMA_......Clears_Resteers(%),0.0599576484375,0.135682226,0.01743939,0.15444307
metric_TMA_......Unknown_Branches_Resteers(%),0.05376597125,0.3132088259999995,0.0040465,0.41627498
metric_TMA_....MITE(%),5.3637453984375,7.779983872999998,4.51280824,7.86443379
metric_TMA_....DSB(%),4.01949895375,4.992124169,3.06337983,5.05579263
metric_TMA_Bad_Speculation(%),0.5887545568750001,1.5866077794999998,0.15206703,1.82110289
metric_TMA_..Branch_Mispredicts(%),0.366257859375,1.226089597,0.0660446,1.53124489
metric_TMA_..Machine_Clears(%),0.22249669734375,0.39519286549999993,0.01502203,0.44575162
metric_TMA_Backend_Bound(%),36.0425362015625,51.142106772999995,18.122723,51.40660579
metric_TMA_..Memory_Bound(%),12.007020096875,23.8625728775,2.42923649,24.01707788
metric_TMA_....L1_Bound(%),6.378024541718751,11.494851029999987,3.15074577,12.79375223
metric_TMA_......DTLB_Load(%),0.0,0.0,0.0,0.0
metric_TMA_......Lock_Latency(%),0.05321985890625,0.23555972399999978,1.96e-06,0.92925526
metric_TMA_....L2_Bound(%),0.5416086421875,1.1842873445,0.00012109,1.18724089
metric_TMA_....L3_Bound(%),3.29882593265625,7.3511164575,0.00305308,7.45803512
metric_TMA_....MEM_Bound(%),0.18982813734375,0.42805522649999994,0.00115022,0.45913476
metric_TMA_......MEM_Bandwidth(%),0.0009939609375,0.003983799499999997,0.0,0.00701858
metric_TMA_......MEM_Latency(%),0.2837372684375,0.6309613665,0.00146263,0.68042278
metric_TMA_....Store_Bound(%),3.1160363889062497,7.013025933,0.0,7.06241844
metric_TMA_..Core_Bound(%),24.035516104687503,27.2976220535,15.69348651,30.95933815
metric_TMA_....Ports_Utilization(%),25.274315716093753,28.164080764999998,22.41299808,30.51804028
metric_TMA_......Ports_Utilized_3m(%),52.32374745593749,63.038948547000004,39.69438697,63.23459454
metric_TMA_Retiring(%),58.74632313546875,70.9589229685,45.5353839,70.96913065
metric_TMA_..Light_Operations(%),54.1213798578125,65.371327681,40.8345493,66.5339978
metric_TMA_....FP_Arith(%),0.11090283390625,0.21938964099999997,0.00209008,0.24799691
metric_TMA_......FP_Scalar(%),0.0744774265625,0.14950537549999998,0.00145572,0.16546503
metric_TMA_......FP_Vector(%),0.0363657134375,0.07064521349999998,0.00056333,0.08248261
metric_TMA_..Heavy_Operations(%),4.6249432770312495,5.9354376505,2.87922934,9.67896763
