"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",42279474,40297604,1981870,4.688,704887.000,671901.500,2999999072.000,360902144.000,2887217152.000,2887217.152,2887.217,49876,0,1021940,53598,40214457,647873,78897,1719930,"00:00:00.136","00:01:00.117"
"Traffic Item 2",70465791,67166088,3299703,4.683,1174812.500,1119655.000,5000002000.000,601504000.000,4812032000.000,4812032.000,4812.032,35809,0,597620,41718,67079948,305626,82385,952290,"00:00:00.136","00:01:00.117"
"Traffic Item 3",70465791,67165805,3299986,4.683,1174812.000,1119695.500,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,34665,0,597070,34783,67095515,307136,82810,952630,"00:00:00.136","00:01:00.117"
"Traffic Item 4",70465791,67164825,3300966,4.684,1174812.000,1119721.500,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,38997,0,597197,42298,67090882,308717,83467,953002,"00:00:00.136","00:01:00.117"
