"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",42279461,40288460,1991001,4.709,704887.000,671788.000,2999999072.000,360902144.000,2887217152.000,2887217.152,2887.217,55671,0,1172962,54211,40205253,648568,78452,1757395,"00:00:00.096","00:01:00.077"
"Traffic Item 2",70465769,67151381,3314388,4.704,1174812.000,1119724.000,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,39981,0,588817,36022,67068376,306083,83240,927550,"00:00:00.096","00:01:00.076"
"Traffic Item 3",70465769,67151171,3314598,4.704,1174812.000,1119722.000,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,34104,0,652690,32129,67083529,307593,83680,927890,"00:00:00.096","00:01:00.076"
"Traffic Item 4",70465769,67150035,3315734,4.705,1174812.000,1119670.500,4999999872.000,601503744.000,4812029952.000,4812029.952,4812.030,39017,0,588817,34826,67078654,309175,83980,928187,"00:00:00.096","00:01:00.076"
