"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Tx Rate (Bps)","Tx Rate (bps)","Tx Rate (Kbps)","Tx Rate (Mbps)","Avg Delay Variation (ns)","Min Delay Variation (ns)","Max Delay Variation (ns)","Short Term Avg Delay Variation (ns)","Total Sequence Errors","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",100000,100000,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14161,0,67445,"",0,89729,41622,160772,"00:00:00.118","00:00:50.117"
"Traffic Item 2",81692361,81692223,138,0.000,1409774.500,1409762.500,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,7853,0,47687,9570,80076493,90464,40412,170435,"00:00:00.118","00:00:58.065"
"Traffic Item 3",81692361,81692222,139,0.000,1409774.500,1409762.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,6194,0,47977,6878,80125290,90686,40540,170522,"00:00:00.118","00:00:58.065"
"Traffic Item 4",81692361,81692218,143,0.000,1409774.500,1409760.000,6000000272.000,721804544.000,5774436352.000,5774436.352,5774.436,4022,0,47172,6387,80078366,90816,34817,170920,"00:00:00.118","00:00:58.065"
