Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6027266087.00,3009062118.00,2206645584.00,805.00,1699.00,0.00,0.00,
38,2.00,6023799043.00,3009056191.00,2206641272.00,705.00,1846.00,0.00,0.00,
39,2.00,6022612591.00,3009055886.00,2206641008.00,504.00,2121.00,0.00,0.00,
40,2.00,6021139332.00,3009053965.00,2206639512.00,548.00,2192.00,0.00,0.00,
51,2.35,7063375551.00,3009060786.00,2206644616.00,566.00,2118.00,0.00,0.00,
52,2.34,7054667490.00,3009070604.00,2206651832.00,691.00,2080.00,0.00,0.00,
53,2.34,7050420628.00,3009079088.00,2206657904.00,719.00,1934.00,0.00,0.00,
54,2.35,7058326175.00,3009074570.00,2206654648.00,656.00,1961.00,0.00,0.00,
*,0.32,84707728613.00,261587766523.00,247144388832.00,181021.00,645456.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6019904360.00,3000385469.00,2200282656.00,620.00,1560.00,0.00,0.00,
38,2.00,6010718892.00,3000391304.00,2200286880.00,636.00,1679.00,0.00,0.00,
39,2.00,6013122551.00,3000391406.00,2200287056.00,543.00,1960.00,0.00,0.00,
40,2.00,6012850904.00,3000389197.00,2200285472.00,474.00,1857.00,0.00,0.00,
51,2.35,7036101718.00,3000387967.00,2200284504.00,354.00,1812.00,0.00,0.00,
52,2.34,7028055404.00,3000375520.00,2200275352.00,565.00,1780.00,0.00,0.00,
53,2.35,7037186903.00,3000363817.00,2200266816.00,494.00,1832.00,0.00,0.00,
54,2.34,7035076935.00,3000365967.00,2200268400.00,606.00,1721.00,0.00,0.00,
*,0.32,84437052140.00,260834102019.00,246432210288.00,68904.00,154165.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6013263128.00,2999477914.00,2199617112.00,613.00,1556.00,0.00,0.00,
38,2.01,6015060710.00,2999474318.00,2199614560.00,525.00,1752.00,0.00,0.00,
39,2.01,6015456941.00,2999475942.00,2199615704.00,434.00,1835.00,0.00,0.00,
40,2.00,6004107348.00,2999478576.00,2199617640.00,421.00,1813.00,0.00,0.00,
51,2.34,7031761522.00,2999494423.00,2199629256.00,473.00,1787.00,0.00,0.00,
52,2.34,7027090752.00,2999494165.00,2199629080.00,1276.00,1792.00,0.00,0.00,
53,2.35,7037565713.00,2999505170.00,2199637176.00,488.00,1847.00,0.00,0.00,
54,2.35,7034542984.00,2999512115.00,2199642192.00,560.00,1680.00,0.00,0.00,
*,0.32,84408018818.00,260754560718.00,246357077472.00,61602.00,154975.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6007599057.00,3000396867.00,2200291016.00,688.00,1523.00,0.00,0.00,
38,2.00,6013495011.00,3000401126.00,2200294184.00,481.00,1750.00,0.00,0.00,
39,2.00,6015305409.00,3000399590.00,2200292952.00,613.00,1805.00,0.00,0.00,
