Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6048802222.00,3009874244.00,2207241080.00,539.00,1661.00,0.00,0.00,
38,2.00,6029546199.00,3009876735.00,2207242928.00,561.00,2023.00,0.00,0.00,
39,2.00,6030459733.00,3009874959.00,2207241608.00,595.00,2104.00,0.00,0.00,
40,2.00,6008236353.00,3009869752.00,2207237824.00,570.00,2237.00,0.00,0.00,
51,2.35,7062307228.00,3009877298.00,2207243368.00,763.00,2092.00,0.00,0.00,
52,2.34,7053644764.00,3009876856.00,2207243016.00,597.00,2041.00,0.00,0.00,
53,2.35,7060373468.00,3009878855.00,2207244512.00,805.00,2057.00,0.00,0.00,
54,2.34,7056957197.00,3009884912.00,2207248912.00,545.00,1750.00,0.00,0.00,
*,0.32,84907376012.00,261659633571.00,247212255928.00,222563.00,681431.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6037585701.00,2999398088.00,2199558592.00,653.00,1384.00,0.00,0.00,
38,2.00,6006197295.00,2999394037.00,2199555600.00,472.00,1748.00,0.00,0.00,
39,2.00,6011806383.00,2999399820.00,2199559912.00,518.00,1810.00,0.00,0.00,
40,2.00,6004657699.00,2999398919.00,2199559208.00,545.00,1955.00,0.00,0.00,
51,2.34,7031042450.00,2999400179.00,2199560088.00,444.00,1768.00,0.00,0.00,
52,2.34,7032959050.00,2999396106.00,2199557184.00,480.00,1747.00,0.00,0.00,
53,2.35,7037027721.00,2999392039.00,2199554104.00,429.00,1792.00,0.00,0.00,
54,2.34,7032621197.00,2999382052.00,2199546800.00,558.00,1632.00,0.00,0.00,
*,0.32,84435138620.00,260746423266.00,246349357320.00,68456.00,149014.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6017368464.00,2999729338.00,2199801560.00,650.00,1544.00,0.00,0.00,
38,2.00,6010452040.00,2999729638.00,2199801736.00,456.00,1770.00,0.00,0.00,
39,2.00,6005058368.00,2999731414.00,2199803056.00,460.00,1881.00,0.00,0.00,
40,2.00,5995902364.00,2999731723.00,2199803232.00,487.00,1898.00,0.00,0.00,
51,2.35,7036142946.00,2999718747.00,2199793816.00,467.00,1749.00,0.00,0.00,
52,2.35,7034931075.00,2999724881.00,2199798216.00,543.00,1854.00,0.00,0.00,
53,2.35,7037839478.00,2999721848.00,2199796016.00,443.00,1820.00,0.00,0.00,
54,2.35,7035875257.00,2999732036.00,2199803496.00,682.00,1628.00,0.00,0.00,
*,0.32,84405514542.00,260776515079.00,246377894136.00,66549.00,150144.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6011190467.00,2999637323.00,2199734064.00,506.00,1547.00,0.00,0.00,
38,2.00,6010644899.00,2999638561.00,2199735032.00,405.00,1697.00,0.00,0.00,
39,2.01,6018345005.00,2999638983.00,2199735208.00,390.00,1837.00,0.00,0.00,
40,2.00,5999211801.00,2999643665.00,2199738728.00,423.00,1801.00,0.00,0.00,
51,2.34,7034073605.00,2999649345.00,2199742776.00,426.00,1701.00,0.00,0.00,
52,2.34,7030537441.00,2999656971.00,2199748408.00,426.00,1648.00,0.00,0.00,
53,2.34,7032733747.00,2999666390.00,2199755360.00,568.00,1704.00,0.00,0.00,
54,2.35,7037246817.00,2999669810.00,2199757912.00,408.00,1618.00,0.00,0.00,
*,0.32,84431269020.00,260769434396.00,246371079152.00,107330.00,404761.00,0.00,0.00,

Time elapsed: 1001 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.01,6021297248.00,3002484913.00,2201822216.00,591.00,1607.00,0.00,0.00,
38,2.01,6022557702.00,3002487309.00,2201823976.00,866.00,2016.00,0.00,0.00,
39,2.00,6019554566.00,3002480382.00,2201818960.00,538.00,1999.00,0.00,0.00,
40,2.00,6004521668.00,3002493812.00,2201828728.00,355.00,2008.00,0.00,0.00,
51,2.35,7041792291.00,3002492685.00,2201828024.00,483.00,1870.00,0.00,0.00,
52,2.34,7035233936.00,3002493838.00,2201828816.00,422.00,1879.00,0.00,0.00,
53,2.34,7039746842.00,3002486792.00,2201823712.00,384.00,1822.00,0.00,0.00,
54,2.34,7038019626.00,3002473304.00,2201813768.00,438.00,1640.00,0.00,0.00,
*,0.32,84476644647.00,261016592955.00,246604597360.00,61986.00,152440.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6008756471.00,3000141986.00,2200104192.00,563.00,1538.00,0.00,0.00,
