"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",117444773,64469055,52975718,45.107,1958020.000,1094601.500,8333333120.000,4658623984.000,33008156160,1002506240.000,560435968.000,8020049920.000,4483487744.000,8020049.920,4483487.744,8020.050,4483.488,19900259,114442,34138730,"00:00:00.097","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",117444774,64377432,53067342,45.185,1958020.500,1086097.000,8333335248.000,4622428832.000,32961245184,1002506496.000,556081664.000,8020051968.000,4448653312.000,8020051.968,4448653.312,8020.052,4448.653,19899423,124105,34422542,"00:00:00.097","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",117444773,63827727,53617046,45.653,1958020.000,1096232.000,8333333120.000,4665563392.000,32679796224,1002506240.000,561270784.000,8020049920.000,4490166272.000,8020049.920,4490166.272,8020.050,4490.166,20310951,131512,34444192,"00:00:00.097","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",117444774,64467255,52977519,45.108,1958020.000,1094612.000,8333333120.000,4658668672.000,33007234560,1002506240.000,560441344.000,8020049920.000,4483530752.000,8020049.920,4483530.752,8020.050,4483.531,19894704,115167,34079525,"00:00:00.097","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",117444774,64376533,53068241,45.186,1958020.000,1086083.500,8333333120.000,4622371376.000,32960784896,1002506240.000,556074752.000,8020049920.000,4448598016.000,8020049.920,4448598.016,8020.050,4448.598,19894126,124572,34457077,"00:00:00.097","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",117444773,63825725,53619048,45.655,1958020.000,1096181.000,8333333120.000,4665346336.000,32678771200,1002506240.000,561244672.000,8020049920.000,4489957376.000,8020049.920,4489957.376,8020.050,4489.957,20307648,131980,34451672,"00:00:00.097","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",117444773,64466236,52978537,45.109,1958020.000,1094568.500,8333333120.000,4658483536.000,33006712832,1002506240.000,560419072.000,8020049920.000,4483352576.000,8020049.920,4483352.576,8020.050,4483.353,19890651,115890,34084725,"00:00:00.097","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:05",117444773,64375104,53069669,45.187,1958020.000,1086077.500,8333333120.000,4622345840.000,32960053248,1002506240.000,556071680.000,8020049920.000,4448573440.000,8020049.920,4448573.440,8020.050,4448.573,19891230,124697,34465660,"00:00:00.097","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:07",117444773,63823921,53620852,45.656,1958020.000,1096155.500,8333333120.000,4665237808.000,32677847552,1002506240.000,561231616.000,8020049920.000,4489852928.000,8020049.920,4489852.928,8020.050,4489.853,20303061,132277,34493017,"00:00:00.097","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:03",117444774,64464283,52980491,45.111,1958020.000,1094542.500,8333333120.000,4658372880.000,33005712896,1002506240.000,560405760.000,8020049920.000,4483246080.000,8020049.920,4483246.080,8020.050,4483.246,19885972,116827,34134790,"00:00:00.097","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:05",117444774,64374104,53070670,45.188,1958020.000,1086078.500,8333333120.000,4622350096.000,32959541248,1002506240.000,556072192.000,8020049920.000,4448577536.000,8020049.920,4448577.536,8020.050,4448.578,19886703,125935,34428372,"00:00:00.097","00:01:00.078"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:07",117444773,63822449,53622324,45.657,1958020.000,1096078.500,8333333120.000,4664910096.000,32677093888,1002506240.000,561192192.000,8020049920.000,4489537536.000,8020049.920,4489537.536,8020.050,4489.538,20298699,132702,34444192,"00:00:00.097","00:01:00.078"
