"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",113524038,61888287,51635751,45.484,1958020.000,1050735.500,8333333120.000,4471930288.000,31686802944,1002506240.000,537976576.000,8020049920.000,4303812608.000,8020049.920,4303812.608,8020.050,4303.813,20088366,128675,34503720,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",113524038,62250440,51273598,45.165,1958020.000,1062884.500,8333333120.000,4523636432.000,31872225280,1002506240.000,544196864.000,8020049920.000,4353574912.000,8020049.920,4353574.912,8020.050,4353.575,19888631,167062,34038292,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",113524038,61738790,51785248,45.616,1958020.000,1035053.500,8333333120.000,4405187696.000,31610260480,1002506240.000,529947392.000,8020049920.000,4239579136.000,8020049.920,4239579.136,8020.050,4239.579,20326889,159317,35150247,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",113524039,61886728,51637311,45.486,1958020.000,1050702.500,8333333120.000,4471789840.000,31686004736,1002506240.000,537959680.000,8020049920.000,4303677440.000,8020049.920,4303677.440,8020.050,4303.677,20082318,129397,34498312,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",113524039,62248673,51275366,45.167,1958020.000,1062912.500,8333333120.000,4523755600.000,31871320576,1002506240.000,544211200.000,8020049920.000,4353689600.000,8020049.920,4353689.600,8020.050,4353.690,19883525,167790,34043530,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",113524038,61737918,51786120,45.617,1958020.000,1035074.000,8333333120.000,4405274944.000,31609814016,1002506240.000,529957888.000,8020049920.000,4239663104.000,8020049.920,4239663.104,8020.050,4239.663,20323166,159572,35137437,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",113524038,61885569,51638469,45.487,1958020.000,1050685.000,8333333120.000,4471715360.000,31685411328,1002506240.000,537950720.000,8020049920.000,4303605760.000,8020049.920,4303605.760,8020.050,4303.606,20078275,129610,34345835,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:05",113524038,62247411,51276627,45.168,1958020.000,1062906.500,8333333120.000,4523730064.000,31870674432,1002506240.000,544208128.000,8020049920.000,4353665024.000,8020049.920,4353665.024,8020.050,4353.665,19880591,168042,34049232,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:07",113524038,61735920,51788118,45.619,1958020.000,1035023.000,8333333120.000,4405057888.000,31608791040,1002506240.000,529931776.000,8020049920.000,4239454208.000,8020049.920,4239454.208,8020.050,4239.454,20318641,159870,35143990,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:03",113524039,61883636,51640403,45.489,1958020.000,1050647.000,8333333120.000,4471553632.000,31684421632,1002506240.000,537931264.000,8020049920.000,4303450112.000,8020049.920,4303450.112,8020.050,4303.450,20073501,130162,34500615,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:05",113524039,62245736,51278303,45.170,1958020.500,1062906.500,8333335248.000,4523730064.000,31869816832,1002506496.000,544208128.000,8020051968.000,4353665024.000,8020051.968,4353665.024,8020.052,4353.665,19876259,168637,34151202,"00:00:00.101","00:00:58.080"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:07",113524038,61735612,51788426,45.619,1958020.000,1035029.500,8333333120.000,4405085552.000,31608633344,1002506240.000,529935104.000,8020049920.000,4239480832.000,8020049.920,4239480.832,8020.050,4239.481,20313682,160295,35147265,"00:00:00.101","00:00:58.080"
