"Traffic Item","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Traffic Item 1",352334320,192674214,159660106,45.315,5874060.500,3276930.500,25000001488.000,13946616208.000,98649197568,3007518976.000,1677788416.000,24060151808.000,13422307328.000,24060151.808,13422307.328,24060.152,13422.307,20036031,114442,34444192,"00:00:00.097","00:01:00.078"
"Traffic Item 2",352334321,192669513,159664808,45.316,5874060.000,3276876.500,24999999360.000,13946386384.000,98646790656,3007518720.000,1677760768.000,24060149760.000,13422086144.000,24060149.760,13422086.144,24060.150,13422.086,20031307,115167,34457077,"00:00:00.097","00:01:00.078"
"Traffic Item 3",352334319,192665261,159669058,45.317,5874060.000,3276801.500,24999999360.000,13946067184.000,98644613632,3007518720.000,1677722368.000,24060149760.000,13421778944.000,24060149.760,13421778.944,24060.150,13421.779,20027463,115890,34493017,"00:00:00.097","00:01:00.078"
"Traffic Item 4",352334321,192660836,159673485,45.319,5874060.000,3276699.500,24999999360.000,13945633072.000,98642348032,3007518720.000,1677670144.000,24060149760.000,13421361152.000,24060149.760,13421361.152,24060.150,13421.361,20022940,116827,34444192,"00:00:00.097","00:01:00.078"
