Link 3 is disabled
Link 3 is disabled
Time elapsed: 1003 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6028300434.00,3009914235.00,2207270384.00,779.00,1829.00,0.00,0.00,
38,2.00,6019126627.00,3009914394.00,2207270560.00,721.00,1996.00,0.00,0.00,
39,2.00,6022300440.00,3009910416.00,2207267656.00,526.00,1915.00,0.00,0.00,
40,2.00,6027248926.00,3009906357.00,2207264664.00,473.00,2188.00,0.00,0.00,
51,2.34,7055385351.00,3009903531.00,2207262552.00,505.00,2011.00,0.00,0.00,
52,2.35,7058283985.00,3009901904.00,2207261408.00,658.00,2034.00,0.00,0.00,
53,2.35,7060993988.00,3009900678.00,2207260440.00,731.00,1987.00,0.00,0.00,
54,2.34,7054271463.00,3009899414.00,2207259560.00,821.00,1968.00,0.00,0.00,
*,0.32,84837851391.00,261661053885.00,247213571176.00,215668.00,671269.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6006872930.00,3000191070.00,2200140096.00,690.00,1481.00,0.00,0.00,
38,2.00,6000737665.00,3000189255.00,2200138776.00,492.00,1727.00,0.00,0.00,
39,2.00,6006871518.00,3000194098.00,2200142296.00,504.00,1596.00,0.00,0.00,
40,2.00,6003411843.00,3000194467.00,2200142648.00,549.00,1823.00,0.00,0.00,
51,2.35,7037976019.00,3000199414.00,2200146256.00,312.00,1815.00,0.00,0.00,
52,2.34,7029166590.00,3000197040.00,2200144496.00,391.00,1965.00,0.00,0.00,
53,2.35,7039811459.00,3000200901.00,2200147312.00,384.00,1704.00,0.00,0.00,
54,2.34,7028052639.00,3000200533.00,2200147048.00,559.00,1711.00,0.00,0.00,
*,0.32,84444448463.00,260819684580.00,246418586480.00,76845.00,174277.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5997491681.00,2999384657.00,2199548824.00,920.00,1553.00,0.00,0.00,
38,2.00,6002950394.00,2999383429.00,2199547856.00,467.00,1780.00,0.00,0.00,
39,2.00,5990519051.00,2999383365.00,2199547856.00,641.00,1697.00,0.00,0.00,
40,2.00,5996196735.00,2999381574.00,2199546448.00,551.00,2052.00,0.00,0.00,
51,2.34,7031440976.00,2999370268.00,2199538176.00,487.00,1803.00,0.00,0.00,
52,2.34,7028644295.00,2999372816.00,2199540024.00,466.00,1814.00,0.00,0.00,
53,2.35,7038146732.00,2999396262.00,2199557272.00,441.00,1857.00,0.00,0.00,
54,2.35,7036651186.00,2999384928.00,2199548912.00,322.00,1782.00,0.00,0.00,
*,0.32,84353170570.00,260743106447.00,246346276176.00,67783.00,153701.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,6010095623.00,3000239566.00,2200175648.00,899.00,1799.00,0.00,0.00,
38,2.00,6003820008.00,3000240475.00,2200176352.00,441.00,1743.00,0.00,0.00,
39,2.00,6002182432.00,3000241907.00,2200177320.00,506.00,1775.00,0.00,0.00,
40,2.00,6004147844.00,3000242541.00,2200177848.00,479.00,2019.00,0.00,0.00,
51,2.34,7031426284.00,3000251318.00,2200184360.00,516.00,1858.00,0.00,0.00,
52,2.34,7034479640.00,3000248989.00,2200182600.00,595.00,1990.00,0.00,0.00,
53,2.34,7029974107.00,3000224177.00,2200164384.00,589.00,1952.00,0.00,0.00,
54,2.34,7033037302.00,3000248170.00,2200181984.00,383.00,1825.00,0.00,0.00,
*,0.32,84421605586.00,260822764435.00,246421526032.00,108886.00,405610.00,0.00,0.00,

Time elapsed: 1000 ms
txn_rate: 1
Event0: mem_load_uops_retired_l3_miss (raw 0x4320d1)
Event1: mem_load_uops_retired_l3_hit (raw 0x4304d1)

Core,IPC,Instructions,Cycles,RefCycles,Event0,Event1,Event2,Event3
37,2.00,5987244989.00,2999390982.00,2199553400.00,736.00,1576.00,0.00,0.00,
38,2.00,5999302458.00,2999392496.00,2199554456.00,524.00,1718.00,0.00,0.00,
