"Tx Port","Rx Port","Traffic Item","Ethernet II:Destination MAC Address","Tx Frames","Rx Frames","Frames Delta","Loss %","Tx Frame Rate","Rx Frame Rate","Tx L1 Rate (bps)","Rx L1 Rate (bps)","Rx Bytes","Tx Rate (Bps)","Rx Rate (Bps)","Tx Rate (bps)","Rx Rate (bps)","Tx Rate (Kbps)","Rx Rate (Kbps)","Tx Rate (Mbps)","Rx Rate (Mbps)","Cut-Through Avg Latency (ns)","Cut-Through Min Latency (ns)","Cut-Through Max Latency (ns)","First TimeStamp","Last TimeStamp"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:01",66049222,66045297,3925,0.006,1101386.000,1100903.000,4687498816.000,4685443168.000,33815192064,563909632.000,563662336.000,4511277056.000,4509298688.000,4511277.056,4509298.688,4511.277,4509.299,3122353,74825,6317777,"00:00:00.110","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:03",66049222,65705641,343581,0.520,1101386.500,1094834.000,4687500944.000,4659613504.000,33641288192,563909888.000,560555008.000,4511279104.000,4484440064.000,4511279.104,4484440.064,4511.279,4484.440,3280014,77597,6731157,"00:00:00.110","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:05",66049222,65812306,236916,0.359,1101386.000,1098798.000,4687498816.000,4676484288.000,33695900672,563909632.000,562584576.000,4511277056.000,4500676608.000,4511277.056,4500676.608,4511.277,4500.677,3268961,77730,6678130,"00:00:00.110","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 1","00:00:00:01:00:07",66049222,65931778,117444,0.178,1101386.000,1099359.500,4687498816.000,4678874032.000,33757070336,563909632.000,562872064.000,4511277056.000,4502976512.000,4511277.056,4502976.512,4511.277,4502.977,3317728,77462,6754357,"00:00:00.110","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:01",66049222,66045304,3918,0.006,1101386.000,1100907.500,4687498816.000,4685462320.000,33815195648,563909632.000,563664640.000,4511277056.000,4509317120.000,4511277.056,4509317.120,4511.277,4509.317,3122445,75545,6316190,"00:00:00.110","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:03",66049223,65708174,341049,0.516,1101386.500,1094886.000,4687500944.000,4659834816.000,33642585088,563909888.000,560581632.000,4511279104.000,4484653056.000,4511279.104,4484653.056,4511.279,4484.653,3280990,78855,6732292,"00:00:00.110","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:05",66049222,65809470,239752,0.363,1101386.000,1098758.500,4687498816.000,4676316176.000,33694448640,563909632.000,562564352.000,4511277056.000,4500514816.000,4511277.056,4500514.816,4511.277,4500.515,3269244,78325,6662187,"00:00:00.110","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 2","00:00:00:01:00:07",66049222,65931677,117545,0.178,1101386.500,1099357.500,4687500944.000,4678865520.000,33757018624,563909888.000,562871040.000,4511279104.000,4502968320.000,4511279.104,4502968.320,4511.279,4502.968,3318010,77912,6756215,"00:00:00.110","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:01",66049223,66045303,3920,0.006,1101386.500,1100907.500,4687500944.000,4685462320.000,33815195136,563909888.000,563664640.000,4511279104.000,4509317120.000,4511279.104,4509317.120,4511.279,4509.317,3121593,76332,6316977,"00:00:00.110","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:03",66049222,65708791,340431,0.515,1101386.000,1094897.000,4687498816.000,4659881632.000,33642900992,563909632.000,560587264.000,4511277056.000,4484698112.000,4511277.056,4484698.112,4511.277,4484.698,3281152,77595,6731392,"00:00:00.110","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:05",66049222,65812358,236864,0.359,1101386.000,1098802.000,4687498816.000,4676501312.000,33695927296,563909632.000,562586624.000,4511277056.000,4500692992.000,4511277.056,4500692.992,4511.277,4500.693,3269801,79167,6681577,"00:00:00.110","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 3","00:00:00:01:00:07",66049222,65930992,118230,0.179,1101386.500,1099345.500,4687500944.000,4678814448.000,33756667904,563909888.000,562864896.000,4511279104.000,4502919168.000,4511279.104,4502919.168,4511.279,4502.919,3318869,80685,6756542,"00:00:00.110","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:01",66049223,66045310,3913,0.006,1101386.500,1100912.000,4687500944.000,4685481472.000,33815198720,563909888.000,563666944.000,4511279104.000,4509335552.000,4511279.104,4509335.552,4511.279,4509.336,3121518,76997,6317615,"00:00:00.110","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:03",66049223,65708754,340469,0.515,1101386.500,1094891.500,4687500944.000,4659858224.000,33642882048,563909888.000,560584448.000,4511279104.000,4484675584.000,4511279.104,4484675.584,4511.279,4484.676,3280969,78407,6732130,"00:00:00.110","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:05",66049222,65812366,236856,0.359,1101386.000,1098801.500,4687498816.000,4676499184.000,33695931392,563909632.000,562586368.000,4511277056.000,4500690944.000,4511277.056,4500690.944,4511.277,4500.691,3269869,80322,6682182,"00:00:00.110","00:01:00.079"
"Ethernet - 001","Ethernet - 001","Traffic Item 4","00:00:00:01:00:07",66049222,65928011,121211,0.184,1101386.500,1099297.500,4687500944.000,4678610160.000,33755141632,563909888.000,562840320.000,4511279104.000,4502722560.000,4511279.104,4502722.560,4511.279,4502.723,3318341,78935,6758497,"00:00:00.110","00:01:00.079"
